sweep	phase	mean_R2	mean_Rg2	ratio_R2_Rg2	energy_total	accepted_moves
10039	production	8.28950285E+02	1.27147271E+02	6.51960736E+00	0.00000000E+00	399
10040	production	8.56324808E+02	1.28614589E+02	6.65806898E+00	0.00000000E+00	397
10041	production	8.45617057E+02	1.28669213E+02	6.57202323E+00	0.00000000E+00	385
10042	production	8.50444726E+02	1.28847595E+02	6.60039271E+00	0.00000000E+00	387
10043	production	8.48741360E+02	1.29131539E+02	6.57268834E+00	0.00000000E+00	418
10044	production	8.43903595E+02	1.28480385E+02	6.56834579E+00	0.00000000E+00	386
10045	production	8.46319929E+02	1.29344860E+02	6.54312766E+00	0.00000000E+00	393
10046	production	8.78059981E+02	1.30731918E+02	6.71649275E+00	0.00000000E+00	397
10047	production	8.69872297E+02	1.30320338E+02	6.67487754E+00	0.00000000E+00	400
10048	production	8.64758980E+02	1.29589154E+02	6.67308145E+00	0.00000000E+00	410
10049	production	8.68845079E+02	1.29753533E+02	6.69611884E+00	0.00000000E+00	391
10050	production	8.51455631E+02	1.28194297E+02	6.64191505E+00	0.00000000E+00	387
10051	production	8.39541476E+02	1.28717903E+02	6.52233651E+00	0.00000000E+00	374
10052	production	8.54230975E+02	1.28736013E+02	6.63552456E+00	0.00000000E+00	401
10053	production	8.50877229E+02	1.28145917E+02	6.63990898E+00	0.00000000E+00	385
10054	production	8.66073506E+02	1.29204454E+02	6.70312425E+00	0.00000000E+00	390
10055	production	8.64856979E+02	1.30280824E+02	6.63840579E+00	0.00000000E+00	418
10056	production	8.63891009E+02	1.29816921E+02	6.65468723E+00	0.00000000E+00	396
10057	production	8.64454988E+02	1.29601898E+02	6.67007968E+00	0.00000000E+00	385
10058	production	8.77427764E+02	1.29325479E+02	6.78464733E+00	0.00000000E+00	405
10059	production	8.89073449E+02	1.30095619E+02	6.83399992E+00	0.00000000E+00	405
10060	production	8.78925561E+02	1.30696019E+02	6.72496046E+00	0.00000000E+00	439
10061	production	8.76736527E+02	1.29371932E+02	6.77686818E+00	0.00000000E+00	407
10062	production	8.85196568E+02	1.29952416E+02	6.81169767E+00	0.00000000E+00	405
10063	production	9.01580676E+02	1.30182833E+02	6.92549591E+00	0.00000000E+00	417
10064	production	8.86488846E+02	1.29957048E+02	6.82139874E+00	0.00000000E+00	396
10065	production	8.83709754E+02	1.29754311E+02	6.81063888E+00	0.00000000E+00	355
10066	production	8.77164693E+02	1.29713268E+02	6.76233593E+00	0.00000000E+00	387
10067	production	8.92412108E+02	1.29797989E+02	6.87539242E+00	0.00000000E+00	396
10068	production	8.88290574E+02	1.30487602E+02	6.80747105E+00	0.00000000E+00	399
10069	production	8.74551876E+02	1.29708315E+02	6.74245035E+00	0.00000000E+00	402
10070	production	8.87724405E+02	1.30458257E+02	6.80466246E+00	0.00000000E+00	406
10071	production	8.89989604E+02	1.30264113E+02	6.83219332E+00	0.00000000E+00	396
10072	production	8.95683071E+02	1.29989640E+02	6.89041890E+00	0.00000000E+00	386
10073	production	8.92207960E+02	1.30209003E+02	6.85212191E+00	0.00000000E+00	402
10074	production	8.93854260E+02	1.29918295E+02	6.88012617E+00	0.00000000E+00	385
10075	production	8.76497080E+02	1.29266280E+02	6.78055470E+00	0.00000000E+00	376
10076	production	8.90851120E+02	1.28647029E+02	6.92477028E+00	0.00000000E+00	394
10077	production	8.85198231E+02	1.28805809E+02	6.87234713E+00	0.00000000E+00	388
10078	production	8.83443424E+02	1.28651925E+02	6.86692738E+00	0.00000000E+00	407
10079	production	8.99325609E+02	1.28543478E+02	6.99627569E+00	0.00000000E+00	411
10080	production	8.95997174E+02	1.28722090E+02	6.96071028E+00	0.00000000E+00	384
10081	production	8.84203330E+02	1.28384342E+02	6.88715865E+00	0.00000000E+00	401
10082	production	8.80355573E+02	1.28506397E+02	6.85067510E+00	0.00000000E+00	401
10083	production	8.69559583E+02	1.29039368E+02	6.73871543E+00	0.00000000E+00	404
10084	production	8.85451738E+02	1.28867117E+02	6.87104482E+00	0.00000000E+00	400
10085	production	8.84324536E+02	1.28545098E+02	6.87948861E+00	0.00000000E+00	390
10086	production	8.74108421E+02	1.28296085E+02	6.81321199E+00	0.00000000E+00	429
10087	production	8.72075919E+02	1.28427274E+02	6.79042613E+00	0.00000000E+00	394
10088	production	8.73014132E+02	1.28491107E+02	6.79435449E+00	0.00000000E+00	434
10089	production	8.59687421E+02	1.28478221E+02	6.69130858E+00	0.00000000E+00	427
10090	production	8.59535752E+02	1.29070680E+02	6.65941911E+00	0.00000000E+00	420
10091	production	8.58787953E+02	1.28667950E+02	6.67445117E+00	0.00000000E+00	411
10092	production	8.68933625E+02	1.28495645E+02	6.76235857E+00	0.00000000E+00	416
10093	production	8.76987189E+02	1.28671259E+02	6.81571933E+00	0.00000000E+00	422
10094	production	8.73799514E+02	1.28312363E+02	6.80994014E+00	0.00000000E+00	395
10095	production	8.93184082E+02	1.28357671E+02	6.95855630E+00	0.00000000E+00	399
10096	production	8.79243862E+02	1.28442510E+02	6.84542730E+00	0.00000000E+00	398
10097	production	8.90054923E+02	1.28095663E+02	6.94836113E+00	0.00000000E+00	414
10098	production	8.82674840E+02	1.28326965E+02	6.87832711E+00	0.00000000E+00	412
10099	production	8.82937363E+02	1.29495547E+02	6.81828361E+00	0.00000000E+00	408
10100	production	8.76947070E+02	1.29902980E+02	6.75078487E+00	0.00000000E+00	376
10101	production	8.76690874E+02	1.30261734E+02	6.73022571E+00	0.00000000E+00	368
10102	production	8.92880189E+02	1.29743041E+02	6.88191199E+00	0.00000000E+00	355
10103	production	8.97714081E+02	1.30042865E+02	6.90321674E+00	0.00000000E+00	365
10104	production	9.08317999E+02	1.30203340E+02	6.97614976E+00	0.00000000E+00	356
10105	production	8.85243957E+02	1.30281639E+02	6.79484817E+00	0.00000000E+00	361
10106	production	8.96869863E+02	1.29779544E+02	6.91071824E+00	0.00000000E+00	361
10107	production	9.07859500E+02	1.29636944E+02	7.00309240E+00	0.00000000E+00	348
10108	production	9.08300885E+02	1.29806389E+02	6.99735114E+00	0.00000000E+00	366
10109	production	9.04468023E+02	1.29103520E+02	7.00575806E+00	0.00000000E+00	387
10110	production	8.83365774E+02	1.29182163E+02	6.83814042E+00	0.00000000E+00	374
10111	production	8.91902645E+02	1.29356734E+02	6.89490694E+00	0.00000000E+00	367
10112	production	8.90188737E+02	1.29352522E+02	6.88188156E+00	0.00000000E+00	360
10113	production	8.89796337E+02	1.27736420E+02	6.96587813E+00	0.00000000E+00	357
10114	production	8.89185463E+02	1.28193994E+02	6.93624899E+00	0.00000000E+00	379
10115	production	9.03266369E+02	1.29147516E+02	6.99406691E+00	0.00000000E+00	384
10116	production	8.91742326E+02	1.28664639E+02	6.93074906E+00	0.00000000E+00	382
10117	production	8.96008884E+02	1.29243716E+02	6.93270751E+00	0.00000000E+00	360
10118	production	9.14393592E+02	1.30409325E+02	7.01171936E+00	0.00000000E+00	382
10119	production	9.17278559E+02	1.30919760E+02	7.00641800E+00	0.00000000E+00	373
10120	production	9.12799704E+02	1.30697380E+02	6.98407043E+00	0.00000000E+00	370
10121	production	9.14968085E+02	1.30514690E+02	7.01046053E+00	0.00000000E+00	360
10122	production	9.09301830E+02	1.30374296E+02	6.97454836E+00	0.00000000E+00	364
10123	production	9.14001276E+02	1.31720287E+02	6.93895600E+00	0.00000000E+00	359
10124	production	8.88838038E+02	1.30674317E+02	6.80193369E+00	0.00000000E+00	367
10125	production	8.99655449E+02	1.30027576E+02	6.91895884E+00	0.00000000E+00	384
10126	production	8.82463306E+02	1.29277546E+02	6.82611433E+00	0.00000000E+00	388
10127	production	8.94513856E+02	1.29671377E+02	6.89831385E+00	0.00000000E+00	393
10128	production	8.83305970E+02	1.31209652E+02	6.73201976E+00	0.00000000E+00	370
10129	production	8.77939382E+02	1.30872870E+02	6.70833750E+00	0.00000000E+00	345
10130	production	8.72571178E+02	1.30260882E+02	6.69864323E+00	0.00000000E+00	337
10131	production	8.90808610E+02	1.31130588E+02	6.79329380E+00	0.00000000E+00	356
10132	production	8.83103078E+02	1.30378205E+02	6.77339499E+00	0.00000000E+00	375
10133	production	8.79794300E+02	1.30687224E+02	6.73206054E+00	0.00000000E+00	365
10134	production	9.13548233E+02	1.32657885E+02	6.88649781E+00	0.00000000E+00	360
10135	production	8.99553971E+02	1.32503646E+02	6.78889977E+00	0.00000000E+00	366
10136	production	8.68981680E+02	1.31479106E+02	6.60927584E+00	0.00000000E+00	372
10137	production	8.84194486E+02	1.32055085E+02	6.69564893E+00	0.00000000E+00	398
10138	production	8.89206485E+02	1.31494566E+02	6.76230596E+00	0.00000000E+00	391
10139	production	8.92255337E+02	1.32959567E+02	6.71072686E+00	0.00000000E+00	369
10140	production	8.62933922E+02	1.31420629E+02	6.56619838E+00	0.00000000E+00	353
10141	production	8.70310874E+02	1.31490752E+02	6.61879912E+00	0.00000000E+00	389
10142	production	8.81493691E+02	1.32487107E+02	6.65342999E+00	0.00000000E+00	366
10143	production	8.69341120E+02	1.30995998E+02	6.63639449E+00	0.00000000E+00	373
10144	production	8.71771712E+02	1.30667077E+02	6.67170132E+00	0.00000000E+00	355
10145	production	8.69680130E+02	1.30744732E+02	6.65174125E+00	0.00000000E+00	363
10146	production	8.80630034E+02	1.30919339E+02	6.72650842E+00	0.00000000E+00	373
10147	production	8.85819338E+02	1.31091176E+02	6.75727663E+00	0.00000000E+00	383
10148	production	8.78393016E+02	1.31836760E+02	6.66273211E+00	0.00000000E+00	372
10149	production	8.93361965E+02	1.31690500E+02	6.78379963E+00	0.00000000E+00	382
10150	production	8.74933434E+02	1.29746074E+02	6.74342897E+00	0.00000000E+00	382
10151	production	8.87705855E+02	1.31146207E+02	6.76882599E+00	0.00000000E+00	364
10152	production	8.82521886E+02	1.30740473E+02	6.75018120E+00	0.00000000E+00	371
10153	production	8.87187633E+02	1.31076067E+02	6.76849443E+00	0.00000000E+00	386
10154	production	8.68968683E+02	1.30474494E+02	6.66006554E+00	0.00000000E+00	381
10155	production	8.44151135E+02	1.29701002E+02	6.50843960E+00	0.00000000E+00	403
10156	production	8.64790300E+02	1.30218037E+02	6.64109456E+00	0.00000000E+00	396
10157	production	8.60435091E+02	1.29648272E+02	6.63668767E+00	0.00000000E+00	389
10158	production	8.60539270E+02	1.30621461E+02	6.58803890E+00	0.00000000E+00	402
10159	production	8.49270866E+02	1.30867979E+02	6.48952382E+00	0.00000000E+00	399
10160	production	8.55764398E+02	1.30748914E+02	6.54509758E+00	0.00000000E+00	398
10161	production	8.61005319E+02	1.31173835E+02	6.56384956E+00	0.00000000E+00	406
10162	production	8.66407958E+02	1.30803827E+02	6.62372028E+00	0.00000000E+00	423
10163	production	8.68173307E+02	1.29838560E+02	6.68655987E+00	0.00000000E+00	418
10164	production	8.71425081E+02	1.29253484E+02	6.74198525E+00	0.00000000E+00	415
10165	production	8.73898626E+02	1.29979912E+02	6.72333604E+00	0.00000000E+00	400
10166	production	8.74453909E+02	1.30556432E+02	6.69789985E+00	0.00000000E+00	423
10167	production	8.66095997E+02	1.29743674E+02	6.67543913E+00	0.00000000E+00	417
10168	production	8.61385756E+02	1.29368307E+02	6.65839862E+00	0.00000000E+00	424
10169	production	8.59372858E+02	1.30066510E+02	6.60718012E+00	0.00000000E+00	409
10170	production	8.68825094E+02	1.30080020E+02	6.67915865E+00	0.00000000E+00	399
10171	production	8.59864851E+02	1.29414418E+02	6.64427400E+00	0.00000000E+00	393
10172	production	8.55898015E+02	1.29209021E+02	6.62413511E+00	0.00000000E+00	421
10173	production	8.63649882E+02	1.29296118E+02	6.67962733E+00	0.00000000E+00	392
10174	production	8.57574346E+02	1.29524339E+02	6.62095133E+00	0.00000000E+00	411
10175	production	8.53370622E+02	1.29128316E+02	6.60870248E+00	0.00000000E+00	386
10176	production	8.72226565E+02	1.29451897E+02	6.73784304E+00	0.00000000E+00	384
10177	production	8.72890665E+02	1.29654435E+02	6.73243971E+00	0.00000000E+00	395
10178	production	8.78607788E+02	1.30154333E+02	6.75050738E+00	0.00000000E+00	393
10179	production	8.78105263E+02	1.30990670E+02	6.70357104E+00	0.00000000E+00	410
10180	production	8.55279555E+02	1.30176197E+02	6.57016856E+00	0.00000000E+00	407
10181	production	8.52064288E+02	1.30571035E+02	6.52567612E+00	0.00000000E+00	399
10182	production	8.46590482E+02	1.29810188E+02	6.52175685E+00	0.00000000E+00	394
10183	production	8.52118324E+02	1.30171352E+02	6.54612795E+00	0.00000000E+00	388
10184	production	8.43853102E+02	1.30326499E+02	6.47491577E+00	0.00000000E+00	385
10185	production	8.42189464E+02	1.29861953E+02	6.48526720E+00	0.00000000E+00	371
10186	production	8.52170616E+02	1.29638779E+02	6.57342363E+00	0.00000000E+00	385
10187	production	8.49417557E+02	1.29104412E+02	6.57930696E+00	0.00000000E+00	373
10188	production	8.43357051E+02	1.29770557E+02	6.49883202E+00	0.00000000E+00	393
10189	production	8.42800979E+02	1.29176160E+02	6.52443130E+00	0.00000000E+00	375
10190	production	8.40151092E+02	1.29784384E+02	6.47343746E+00	0.00000000E+00	385
10191	production	8.48211417E+02	1.28707145E+02	6.59024343E+00	0.00000000E+00	374
10192	production	8.52039921E+02	1.28457461E+02	6.63285664E+00	0.00000000E+00	380
10193	production	8.53748993E+02	1.29969396E+02	6.56884635E+00	0.00000000E+00	388
10194	production	8.67025414E+02	1.30778266E+02	6.62973630E+00	0.00000000E+00	404
10195	production	8.59502596E+02	1.30072883E+02	6.60785383E+00	0.00000000E+00	392
10196	production	8.65364304E+02	1.30950219E+02	6.60834558E+00	0.00000000E+00	401
10197	production	8.93990339E+02	1.32165470E+02	6.76417479E+00	0.00000000E+00	385
10198	production	8.93995563E+02	1.32030146E+02	6.77114727E+00	0.00000000E+00	391
10199	production	8.82191377E+02	1.32004193E+02	6.68305572E+00	0.00000000E+00	385
10200	production	8.73821566E+02	1.31001388E+02	6.67032295E+00	0.00000000E+00	344
10201	production	8.93280625E+02	1.31952359E+02	6.76972076E+00	0.00000000E+00	357
10202	production	8.97781342E+02	1.32247541E+02	6.78864298E+00	0.00000000E+00	339
10203	production	9.01798978E+02	1.33040921E+02	6.77835793E+00	0.00000000E+00	327
10204	production	9.07481650E+02	1.32995824E+02	6.82338452E+00	0.00000000E+00	331
10205	production	9.09649713E+02	1.33723689E+02	6.80245750E+00	0.00000000E+00	346
10206	production	8.89333100E+02	1.33245024E+02	6.67441885E+00	0.00000000E+00	345
10207	production	8.87494642E+02	1.32844906E+02	6.68068254E+00	0.00000000E+00	346
10208	production	8.92503316E+02	1.32528280E+02	6.73443673E+00	0.00000000E+00	357
10209	production	8.92067663E+02	1.32769117E+02	6.71893951E+00	0.00000000E+00	363
10210	production	8.99005221E+02	1.32076573E+02	6.80669708E+00	0.00000000E+00	360
10211	production	8.81408883E+02	1.31580115E+02	6.69864807E+00	0.00000000E+00	356
10212	production	8.87780547E+02	1.32079459E+02	6.72156408E+00	0.00000000E+00	355
10213	production	8.90781194E+02	1.32920313E+02	6.70161826E+00	0.00000000E+00	359
10214	production	9.04843754E+02	1.32477723E+02	6.83015781E+00	0.00000000E+00	379
10215	production	8.99924105E+02	1.32337861E+02	6.80020138E+00	0.00000000E+00	371
10216	production	8.90134544E+02	1.32200017E+02	6.73324075E+00	0.00000000E+00	366
10217	production	8.89261735E+02	1.32147296E+02	6.72932223E+00	0.00000000E+00	362
10218	production	8.99140089E+02	1.32514642E+02	6.78521312E+00	0.00000000E+00	386
10219	production	9.02264732E+02	1.32740393E+02	6.79721306E+00	0.00000000E+00	374
10220	production	8.96817879E+02	1.31764923E+02	6.80619592E+00	0.00000000E+00	370
10221	production	9.15336783E+02	1.33930485E+02	6.83441698E+00	0.00000000E+00	366
10222	production	9.11906955E+02	1.33355684E+02	6.83815591E+00	0.00000000E+00	382
10223	production	9.05237108E+02	1.33759118E+02	6.76766652E+00	0.00000000E+00	361
10224	production	8.97681623E+02	1.33684482E+02	6.71492765E+00	0.00000000E+00	360
10225	production	8.95566210E+02	1.33509446E+02	6.70788649E+00	0.00000000E+00	378
10226	production	8.98406192E+02	1.34394679E+02	6.68483454E+00	0.00000000E+00	386
10227	production	8.92505621E+02	1.33994113E+02	6.66078235E+00	0.00000000E+00	376
10228	production	8.85876281E+02	1.32463125E+02	6.68771993E+00	0.00000000E+00	370
10229	production	8.82296199E+02	1.32020132E+02	6.68304284E+00	0.00000000E+00	374
10230	production	8.85913810E+02	1.33538321E+02	6.63415417E+00	0.00000000E+00	359
10231	production	9.09158613E+02	1.33051436E+02	6.83313643E+00	0.00000000E+00	402
10232	production	9.15690999E+02	1.33376275E+02	6.86547140E+00	0.00000000E+00	375
10233	production	9.07228738E+02	1.32936194E+02	6.82454275E+00	0.00000000E+00	363
10234	production	8.99848827E+02	1.32820955E+02	6.77490105E+00	0.00000000E+00	365
10235	production	9.18727823E+02	1.34209329E+02	6.84548404E+00	0.00000000E+00	408
10236	production	9.23382005E+02	1.34029315E+02	6.88940331E+00	0.00000000E+00	370
10237	production	9.15835983E+02	1.33140580E+02	6.87871410E+00	0.00000000E+00	366
10238	production	9.00886082E+02	1.32722150E+02	6.78775986E+00	0.00000000E+00	340
10239	production	9.15959793E+02	1.34246946E+02	6.82294699E+00	0.00000000E+00	361
10240	production	9.11251808E+02	1.33512042E+02	6.82524058E+00	0.00000000E+00	386
10241	production	9.10776999E+02	1.33081505E+02	6.84375337E+00	0.00000000E+00	380
10242	production	8.99004378E+02	1.31578312E+02	6.83246625E+00	0.00000000E+00	381
10243	production	9.04281805E+02	1.31421872E+02	6.88075576E+00	0.00000000E+00	401
10244	production	9.01163094E+02	1.31338948E+02	6.86135460E+00	0.00000000E+00	381
10245	production	8.83581718E+02	1.30465444E+02	6.77253449E+00	0.00000000E+00	380
10246	production	8.94063628E+02	1.31426579E+02	6.80276118E+00	0.00000000E+00	391
10247	production	9.13665445E+02	1.31780245E+02	6.93325048E+00	0.00000000E+00	389
10248	production	9.08370614E+02	1.31839714E+02	6.88996194E+00	0.00000000E+00	392
10249	production	8.93332870E+02	1.30955033E+02	6.82167650E+00	0.00000000E+00	380
10250	production	8.83733978E+02	1.29852613E+02	6.80566959E+00	0.00000000E+00	373
10251	production	8.89726201E+02	1.30152962E+02	6.83600423E+00	0.00000000E+00	365
10252	production	9.08799758E+02	1.31309569E+02	6.92104747E+00	0.00000000E+00	370
10253	production	8.97089609E+02	1.30142555E+02	6.89313045E+00	0.00000000E+00	384
10254	production	8.98552504E+02	1.30975093E+02	6.86048378E+00	0.00000000E+00	369
10255	production	8.95939574E+02	1.30326059E+02	6.87460037E+00	0.00000000E+00	397
10256	production	8.97707062E+02	1.30915519E+02	6.85714777E+00	0.00000000E+00	392
10257	production	9.00976207E+02	1.30978063E+02	6.87883287E+00	0.00000000E+00	371
10258	production	9.16794085E+02	1.32291624E+02	6.93009926E+00	0.00000000E+00	384
10259	production	9.08041215E+02	1.31984720E+02	6.87989651E+00	0.00000000E+00	377
10260	production	8.90475002E+02	1.31384499E+02	6.77762604E+00	0.00000000E+00	398
10261	production	8.93453880E+02	1.32563184E+02	6.73983420E+00	0.00000000E+00	412
10262	production	8.91481268E+02	1.31845314E+02	6.76156960E+00	0.00000000E+00	394
10263	production	8.75388036E+02	1.30628992E+02	6.70133039E+00	0.00000000E+00	402
10264	production	8.74371553E+02	1.31056922E+02	6.67169306E+00	0.00000000E+00	389
10265	production	8.93476856E+02	1.31787559E+02	6.77967526E+00	0.00000000E+00	398
10266	production	8.76265553E+02	1.30855074E+02	6.69645834E+00	0.00000000E+00	381
10267	production	8.86723530E+02	1.31069097E+02	6.76531348E+00	0.00000000E+00	407
10268	production	8.98213372E+02	1.31320065E+02	6.83987916E+00	0.00000000E+00	394
10269	production	8.93496618E+02	1.30540038E+02	6.84461740E+00	0.00000000E+00	374
