lag_sweep	g1
5	6.48887263E+00
10	9.37839754E+00
15	1.14537466E+01
20	1.32464900E+01
25	1.47192340E+01
30	1.60970142E+01
35	1.73499024E+01
40	1.85505593E+01
45	1.96787299E+01
50	2.07061463E+01
55	2.16603775E+01
60	2.25759173E+01
65	2.34628140E+01
70	2.42826480E+01
75	2.51354897E+01
80	2.59074754E+01
85	2.66853451E+01
90	2.74588384E+01
95	2.82368783E+01
100	2.89825242E+01
105	2.96508835E+01
110	3.03119852E+01
115	3.09036248E+01
120	3.14741262E+01
125	3.21672565E+01
130	3.27416042E+01
135	3.33972648E+01
140	3.38590592E+01
145	3.44436934E+01
150	3.49003431E+01
155	3.54140461E+01
160	3.59181723E+01
165	3.64662456E+01
170	3.70957753E+01
175	3.77186003E+01
180	3.81696859E+01
185	3.86998977E+01
190	3.92051709E+01
195	3.96874709E+01
200	4.01488642E+01
205	4.05937757E+01
210	4.10774491E+01
215	4.16842570E+01
220	4.22058470E+01
225	4.27409362E+01
230	4.32834652E+01
235	4.37853650E+01
240	4.42826374E+01
245	4.47685682E+01
250	4.52835145E+01
255	4.57730992E+01
260	4.61698540E+01
265	4.66817105E+01
270	4.72091104E+01
275	4.76909962E+01
280	4.80821876E+01
285	4.85688776E+01
290	4.90084613E+01
295	4.94798142E+01
300	4.99421804E+01
305	5.04539515E+01
310	5.09422730E+01
315	5.14163877E+01
320	5.18650200E+01
325	5.23663023E+01
330	5.29444259E+01
335	5.33478301E+01
340	5.37828907E+01
345	5.42552750E+01
350	5.46975261E+01
355	5.51602826E+01
360	5.55494323E+01
365	5.59199585E+01
370	5.63842169E+01
375	5.69178544E+01
380	5.74069980E+01
385	5.79575103E+01
390	5.84293077E+01
395	5.88708435E+01
400	5.92300467E+01
405	5.96839180E+01
410	6.01148005E+01
415	6.06331009E+01
420	6.11692432E+01
425	6.17323937E+01
430	6.22283479E+01
435	6.25956943E+01
440	6.30121558E+01
445	6.34050221E+01
450	6.38576277E+01
455	6.42359600E+01
460	6.46906763E+01
465	6.51363323E+01
470	6.55098366E+01
475	6.59805925E+01
480	6.63975827E+01
485	6.68066165E+01
490	6.72065447E+01
495	6.75939070E+01
500	6.80091641E+01
505	6.82581569E+01
510	6.85714946E+01
515	6.90319849E+01
520	6.93712577E+01
525	6.96981709E+01
530	7.01276651E+01
535	7.05537226E+01
540	7.08319729E+01
545	7.11441599E+01
550	7.14631234E+01
555	7.18381431E+01
560	7.22680238E+01
565	7.25773489E+01
570	7.29804277E+01
575	7.32139599E+01
580	7.35795535E+01
585	7.39476464E+01
590	7.43605229E+01
595	7.46649482E+01
600	7.49359191E+01
605	7.53000915E+01
610	7.56152288E+01
615	7.61050914E+01
620	7.65969977E+01
625	7.69007913E+01
630	7.74316527E+01
635	7.78283173E+01
640	7.81646205E+01
645	7.85102143E+01
650	7.89572549E+01
655	7.92612841E+01
660	7.95971676E+01
665	7.99605924E+01
670	8.02175652E+01
675	8.05939194E+01
680	8.09917425E+01
685	8.13245643E+01
690	8.16443060E+01
695	8.19688289E+01
700	8.23341490E+01
705	8.26144095E+01
710	8.30354783E+01
715	8.34556030E+01
720	8.39136944E+01
725	8.43302531E+01
730	8.47372170E+01
735	8.50568306E+01
740	8.53970692E+01
745	8.58321114E+01
750	8.61642008E+01
755	8.64396051E+01
760	8.67291906E+01
765	8.71031583E+01
770	8.73878766E+01
775	8.77409769E+01
780	8.79482018E+01
785	8.82805411E+01
790	8.84679528E+01
795	8.85738974E+01
800	8.87838115E+01
805	8.90048314E+01
810	8.91817623E+01
815	8.94707422E+01
820	8.98652091E+01
825	9.02809665E+01
830	9.05018202E+01
835	9.05829981E+01
840	9.06828196E+01
845	9.09517214E+01
850	9.13012294E+01
855	9.15549367E+01
860	9.18939873E+01
865	9.21549205E+01
870	9.24800728E+01
875	9.28128988E+01
880	9.30948906E+01
885	9.34527708E+01
890	9.38573097E+01
895	9.40109792E+01
900	9.41686305E+01
905	9.44203082E+01
910	9.47202118E+01
915	9.51486043E+01
920	9.53140624E+01
925	9.57146530E+01
930	9.58731996E+01
935	9.61878906E+01
940	9.64929332E+01
945	9.67065950E+01
950	9.70499607E+01
955	9.72322082E+01
960	9.76074311E+01
965	9.81505853E+01
970	9.85178996E+01
975	9.91272186E+01
980	9.96696085E+01
985	1.00041316E+02
990	1.00414502E+02
995	1.00667323E+02
1000	1.01041554E+02
1005	1.01365926E+02
1010	1.01599723E+02
1015	1.01776048E+02
1020	1.01947759E+02
1025	1.02101532E+02
1030	1.02383364E+02
1035	1.02560808E+02
1040	1.02727485E+02
1045	1.03081253E+02
1050	1.03287386E+02
1055	1.03658759E+02
1060	1.03966978E+02
1065	1.03968402E+02
1070	1.04129256E+02
1075	1.04291550E+02
1080	1.04602831E+02
1085	1.05007737E+02
1090	1.05153219E+02
1095	1.05267764E+02
1100	1.05393772E+02
1105	1.05513323E+02
1110	1.05574222E+02
1115	1.05968954E+02
1120	1.06368085E+02
1125	1.06789237E+02
1130	1.06693224E+02
1135	1.06644561E+02
1140	1.06640938E+02
1145	1.06833616E+02
1150	1.07144247E+02
1155	1.07566298E+02
1160	1.07995699E+02
1165	1.08477002E+02
1170	1.08923547E+02
1175	1.09195729E+02
1180	1.08908382E+02
1185	1.08923114E+02
1190	1.09042005E+02
1195	1.09530357E+02
1200	1.09894507E+02
1205	1.09844947E+02
1210	1.10460255E+02
1215	1.11598838E+02
1220	1.11896608E+02
1225	1.11697951E+02
1230	1.11243497E+02
1235	1.09802430E+02
1240	1.10768396E+02
1245	1.09767363E+02
