lag_sweep	g_R
655	9.38213184E-01
660	9.38406791E-01
665	9.37924181E-01
670	9.38078905E-01
675	9.37562155E-01
680	9.37768576E-01
685	9.37298272E-01
690	9.37505990E-01
695	9.36992373E-01
700	9.37132049E-01
705	9.36565200E-01
710	9.36761226E-01
715	9.36232688E-01
720	9.36388752E-01
725	9.35865059E-01
730	9.36004275E-01
735	9.35436865E-01
740	9.35613850E-01
745	9.35058755E-01
750	9.35217745E-01
755	9.34679695E-01
760	9.34925014E-01
765	9.34371203E-01
770	9.34607216E-01
775	9.34090066E-01
780	9.34270058E-01
785	9.33784163E-01
790	9.34017710E-01
795	9.33590993E-01
800	9.33790732E-01
805	9.33338743E-01
810	9.33486261E-01
815	9.33069042E-01
820	9.33167131E-01
825	9.32791796E-01
830	9.32896996E-01
835	9.32577262E-01
840	9.32691695E-01
845	9.32277125E-01
850	9.32446688E-01
855	9.32048998E-01
860	9.32161010E-01
865	9.31779058E-01
870	9.31895866E-01
875	9.31491738E-01
880	9.31640148E-01
885	9.31299624E-01
890	9.31408308E-01
895	9.31050048E-01
900	9.31200566E-01
905	9.30816734E-01
910	9.30886661E-01
915	9.30508269E-01
920	9.30571231E-01
925	9.30217670E-01
930	9.30360758E-01
935	9.29942366E-01
940	9.30112203E-01
945	9.29735822E-01
950	9.29949094E-01
955	9.29615415E-01
960	9.29838570E-01
965	9.29364152E-01
970	9.29538858E-01
975	9.29124271E-01
980	9.29304117E-01
985	9.28928355E-01
990	9.29073213E-01
995	9.28748571E-01
1000	9.28840872E-01
1005	9.28466464E-01
1010	9.28581500E-01
1015	9.28185802E-01
1020	9.28418376E-01
1025	9.28006958E-01
1030	9.28188934E-01
1035	9.27819097E-01
1040	9.28084424E-01
1045	9.27732505E-01
1050	9.27956687E-01
1055	9.27589933E-01
1060	9.27780257E-01
1065	9.27427452E-01
1070	9.27588330E-01
1075	9.27160503E-01
1080	9.27302466E-01
1085	9.26841097E-01
1090	9.26910508E-01
1095	9.26468274E-01
1100	9.26520441E-01
1105	9.26099893E-01
1110	9.26250502E-01
1115	9.25791254E-01
1120	9.25922259E-01
1125	9.25491314E-01
1130	9.25656874E-01
1135	9.25222271E-01
1140	9.25403247E-01
1145	9.24951757E-01
1150	9.25157361E-01
1155	9.24624050E-01
1160	9.24782835E-01
1165	9.24339398E-01
1170	9.24483558E-01
1175	9.24024471E-01
1180	9.24215525E-01
1185	9.23729668E-01
1190	9.23895373E-01
1195	9.23487062E-01
1200	9.23643085E-01
1205	9.23195808E-01
1210	9.23379514E-01
1215	9.22865227E-01
1220	9.23053606E-01
1225	9.22596655E-01
1230	9.22879013E-01
1235	9.22452495E-01
1240	9.22743848E-01
1245	9.22241233E-01
1250	9.22530716E-01
1255	9.22042715E-01
1260	9.22282459E-01
1265	9.21848803E-01
1270	9.22101299E-01
1275	9.21606525E-01
1280	9.21791805E-01
1285	9.21342425E-01
1290	9.21602516E-01
1295	9.21127394E-01
1300	9.21298671E-01
1305	9.20867775E-01
1310	9.21094979E-01
1315	9.20746952E-01
1320	9.20985376E-01
1325	9.20663238E-01
1330	9.20920377E-01
1335	9.20559264E-01
1340	9.20811914E-01
1345	9.20444026E-01
1350	9.20717752E-01
1355	9.20338568E-01
1360	9.20641751E-01
1365	9.20256799E-01
1370	9.20474698E-01
1375	9.20002072E-01
1380	9.20272609E-01
1385	9.19767611E-01
1390	9.20036066E-01
1395	9.19540378E-01
1400	9.19785969E-01
1405	9.19333901E-01
1410	9.19518179E-01
1415	9.19060735E-01
1420	9.19318994E-01
1425	9.18916721E-01
1430	9.19124778E-01
1435	9.18719779E-01
1440	9.18880948E-01
1445	9.18574078E-01
1450	9.18704777E-01
1455	9.18352067E-01
1460	9.18535303E-01
1465	9.18107325E-01
1470	9.18362380E-01
1475	9.17939294E-01
1480	9.18152551E-01
1485	9.17733577E-01
1490	9.17859376E-01
1495	9.17422237E-01
1500	9.17650632E-01
1505	9.17170541E-01
1510	9.17374110E-01
1515	9.16900988E-01
1520	9.17068768E-01
1525	9.16603713E-01
1530	9.16764656E-01
1535	9.16391621E-01
1540	9.16537513E-01
1545	9.16117065E-01
1550	9.16302697E-01
1555	9.15947454E-01
1560	9.16160439E-01
1565	9.15841046E-01
1570	9.16104728E-01
1575	9.15772360E-01
1580	9.16052750E-01
1585	9.15708824E-01
1590	9.16004009E-01
1595	9.15672342E-01
1600	9.15930315E-01
1605	9.15535673E-01
1610	9.15728105E-01
1615	9.15300716E-01
1620	9.15587204E-01
1625	9.15149888E-01
1630	9.15367852E-01
1635	9.14999181E-01
1640	9.15256061E-01
1645	9.14809562E-01
1650	9.15053047E-01
1655	9.14567047E-01
1660	9.14779551E-01
1665	9.14322084E-01
1670	9.14524516E-01
1675	9.13999370E-01
1680	9.14242947E-01
1685	9.13718362E-01
1690	9.14015610E-01
1695	9.13497383E-01
1700	9.13807959E-01
1705	9.13353154E-01
1710	9.13673224E-01
1715	9.13168263E-01
1720	9.13479041E-01
1725	9.13029323E-01
1730	9.13340042E-01
1735	9.12822271E-01
1740	9.13094061E-01
1745	9.12614046E-01
1750	9.12911103E-01
1755	9.12377214E-01
1760	9.12694196E-01
1765	9.12076545E-01
1770	9.12418851E-01
1775	9.11787636E-01
1780	9.12174889E-01
1785	9.11582274E-01
1790	9.11971711E-01
1795	9.11418921E-01
1800	9.11862011E-01
1805	9.11355450E-01
1810	9.11796375E-01
1815	9.11189311E-01
1820	9.11560443E-01
1825	9.11043826E-01
1830	9.11473097E-01
1835	9.10869828E-01
1840	9.11302870E-01
1845	9.10682622E-01
1850	9.11111331E-01
1855	9.10501676E-01
1860	9.10927598E-01
1865	9.10297157E-01
1870	9.10750438E-01
1875	9.10126408E-01
1880	9.10525444E-01
1885	9.09935816E-01
1890	9.10279740E-01
1895	9.09783022E-01
1900	9.10096672E-01
1905	9.09529786E-01
1910	9.09836126E-01
1915	9.09403005E-01
1920	9.09739097E-01
1925	9.09318274E-01
1930	9.09630279E-01
1935	9.09172314E-01
1940	9.09577712E-01
1945	9.09080236E-01
1950	9.09439472E-01
1955	9.09041931E-01
1960	9.09373064E-01
1965	9.08904525E-01
1970	9.09255148E-01
1975	9.08714270E-01
1980	9.09051670E-01
1985	9.08575670E-01
1990	9.08934027E-01
1995	9.08450116E-01
2000	9.08854394E-01
2005	9.08444457E-01
2010	9.08844782E-01
2015	9.08280321E-01
2020	9.08699858E-01
2025	9.08144879E-01
2030	9.08556039E-01
2035	9.07941264E-01
2040	9.08363521E-01
2045	9.07724564E-01
2050	9.08087787E-01
2055	9.07520388E-01
2060	9.07962097E-01
2065	9.07374112E-01
2070	9.07769398E-01
2075	9.07177992E-01
2080	9.07466988E-01
2085	9.06964309E-01
2090	9.07312731E-01
2095	9.06858946E-01
2100	9.07191904E-01
2105	9.06735143E-01
2110	9.07110714E-01
2115	9.06609656E-01
2120	9.06990577E-01
2125	9.06512962E-01
2130	9.06829679E-01
2135	9.06372601E-01
2140	9.06709457E-01
2145	9.06269992E-01
2150	9.06508806E-01
2155	9.06141069E-01
2160	9.06414732E-01
2165	9.06018253E-01
2170	9.06301939E-01
2175	9.05797579E-01
2180	9.06121087E-01
2185	9.05619558E-01
2190	9.05920957E-01
2195	9.05405812E-01
2200	9.05616450E-01
2205	9.05072495E-01
2210	9.05248745E-01
2215	9.04702116E-01
2220	9.04954596E-01
2225	9.04429722E-01
2230	9.04669230E-01
2235	9.04107156E-01
2240	9.04400041E-01
2245	9.03923967E-01
2250	9.04237522E-01
2255	9.03647219E-01
2260	9.03971227E-01
2265	9.03401077E-01
2270	9.03757453E-01
2275	9.03162683E-01
2280	9.03460274E-01
2285	9.02956764E-01
2290	9.03330177E-01
2295	9.02785128E-01
2300	9.03112902E-01
2305	9.02616507E-01
2310	9.02912287E-01
2315	9.02364975E-01
2320	9.02747231E-01
2325	9.02183246E-01
2330	9.02593662E-01
2335	9.01942461E-01
2340	9.02243376E-01
2345	9.01671961E-01
2350	9.01962644E-01
2355	9.01437829E-01
2360	9.01790392E-01
2365	9.01294509E-01
2370	9.01683078E-01
2375	9.01180479E-01
2380	9.01535858E-01
2385	9.01061146E-01
2390	9.01440896E-01
2395	9.00923751E-01
2400	9.01248301E-01
2405	9.00685329E-01
2410	9.00978867E-01
2415	9.00411141E-01
2420	9.00713905E-01
2425	9.00144237E-01
2430	9.00406711E-01
2435	8.99806924E-01
2440	9.00070320E-01
2445	8.99520848E-01
2450	8.99798602E-01
2455	8.99263277E-01
2460	8.99620463E-01
2465	8.99089992E-01
2470	8.99419724E-01
2475	8.98909387E-01
2480	8.99278432E-01
2485	8.98771003E-01
2490	8.99133579E-01
2495	8.98596532E-01
2500	8.98989210E-01
2505	8.98450895E-01
2510	8.98857605E-01
2515	8.98283937E-01
2520	8.98736611E-01
2525	8.98092073E-01
2530	8.98559612E-01
2535	8.97919201E-01
2540	8.98357717E-01
2545	8.97679411E-01
2550	8.98126060E-01
2555	8.97377038E-01
2560	8.97778963E-01
2565	8.97126056E-01
2570	8.97498200E-01
2575	8.96948205E-01
2580	8.97350984E-01
2585	8.96834054E-01
2590	8.97328657E-01
2595	8.96752404E-01
2600	8.97198251E-01
2605	8.96573254E-01
2610	8.97078369E-01
2615	8.96521329E-01
2620	8.97001129E-01
2625	8.96459245E-01
2630	8.96904011E-01
2635	8.96322415E-01
2640	8.96745824E-01
2645	8.96214919E-01
2650	8.96681577E-01
2655	8.96118209E-01
2660	8.96641780E-01
2665	8.96030767E-01
2670	8.96644146E-01
2675	8.95940215E-01
2680	8.96523797E-01
2685	8.95790842E-01
2690	8.96350074E-01
2695	8.95696462E-01
2700	8.96224136E-01
2705	8.95607949E-01
2710	8.96231244E-01
2715	8.95548826E-01
2720	8.96218029E-01
2725	8.95493194E-01
2730	8.96135466E-01
2735	8.95465116E-01
2740	8.96030471E-01
2745	8.95285232E-01
2750	8.95689533E-01
2755	8.94967102E-01
2760	8.95448099E-01
2765	8.94677560E-01
2770	8.95131053E-01
2775	8.94428401E-01
2780	8.94821329E-01
2785	8.94153792E-01
2790	8.94680347E-01
2795	8.94025025E-01
2800	8.94563925E-01
2805	8.93912320E-01
2810	8.94509052E-01
2815	8.93806128E-01
2820	8.94376126E-01
2825	8.93705876E-01
2830	8.94313353E-01
2835	8.93637878E-01
2840	8.94205904E-01
2845	8.93477244E-01
2850	8.94089610E-01
2855	8.93415818E-01
2860	8.93920046E-01
2865	8.93241188E-01
2870	8.93725026E-01
2875	8.92951702E-01
2880	8.93571966E-01
2885	8.92844458E-01
2890	8.93511428E-01
2895	8.92666652E-01
2900	8.93212104E-01
2905	8.92422558E-01
2910	8.93040807E-01
2915	8.92280083E-01
2920	8.92967452E-01
2925	8.92112457E-01
2930	8.92653724E-01
2935	8.91742917E-01
2940	8.92206800E-01
2945	8.91410053E-01
2950	8.91942214E-01
2955	8.91128770E-01
2960	8.91721584E-01
2965	8.90980308E-01
2970	8.91613912E-01
2975	8.90924518E-01
2980	8.91563376E-01
2985	8.90925631E-01
2990	8.91530073E-01
2995	8.90851631E-01
3000	8.91543196E-01
3005	8.90924831E-01
3010	8.91645133E-01
3015	8.90937515E-01
3020	8.91622770E-01
3025	8.90863752E-01
3030	8.91477623E-01
3035	8.90634445E-01
3040	8.91312936E-01
3045	8.90594297E-01
3050	8.91208987E-01
3055	8.90454088E-01
3060	8.91000471E-01
3065	8.90286853E-01
3070	8.90827495E-01
3075	8.90127312E-01
3080	8.90689934E-01
3085	8.89865613E-01
3090	8.90360077E-01
3095	8.89553029E-01
3100	8.90106927E-01
3105	8.89311823E-01
3110	8.89925660E-01
3115	8.89221950E-01
3120	8.89838170E-01
3125	8.89061506E-01
3130	8.89681697E-01
3135	8.88948776E-01
3140	8.89605659E-01
3145	8.88831009E-01
3150	8.89511904E-01
3155	8.88625777E-01
3160	8.89230424E-01
3165	8.88438216E-01
3170	8.89054605E-01
3175	8.88351780E-01
3180	8.88947691E-01
3185	8.88295694E-01
3190	8.88784351E-01
3195	8.88165228E-01
3200	8.88645985E-01
3205	8.87999718E-01
3210	8.88560078E-01
3215	8.87893784E-01
3220	8.88418033E-01
3225	8.87734517E-01
3230	8.88162978E-01
3235	8.87512038E-01
3240	8.87990454E-01
3245	8.87398725E-01
3250	8.87924847E-01
3255	8.87280035E-01
3260	8.87848298E-01
3265	8.87216543E-01
3270	8.87731788E-01
3275	8.87080112E-01
3280	8.87679228E-01
3285	8.87053540E-01
3290	8.87622598E-01
3295	8.86911236E-01
3300	8.87499868E-01
3305	8.86767101E-01
3310	8.87379534E-01
3315	8.86599328E-01
3320	8.87246500E-01
3325	8.86470343E-01
3330	8.87068572E-01
3335	8.86286690E-01
3340	8.86927880E-01
3345	8.86040502E-01
3350	8.86736238E-01
3355	8.85856627E-01
3360	8.86518861E-01
3365	8.85668899E-01
3370	8.86326496E-01
3375	8.85487476E-01
3380	8.86118689E-01
3385	8.85293811E-01
3390	8.85900450E-01
3395	8.85089025E-01
3400	8.85598860E-01
3405	8.84983351E-01
3410	8.85442695E-01
3415	8.84831825E-01
3420	8.85246002E-01
3425	8.84655465E-01
3430	8.85147778E-01
3435	8.84544802E-01
3440	8.85007447E-01
3445	8.84489860E-01
3450	8.85040929E-01
3455	8.84328123E-01
3460	8.84744201E-01
3465	8.84032508E-01
3470	8.84568988E-01
3475	8.83801733E-01
3480	8.84312474E-01
3485	8.83617460E-01
3490	8.84033183E-01
3495	8.83415690E-01
3500	8.83816796E-01
3505	8.83238356E-01
3510	8.83677488E-01
3515	8.83027460E-01
3520	8.83527316E-01
3525	8.82856506E-01
3530	8.83379225E-01
3535	8.82845923E-01
3540	8.83365023E-01
3545	8.82827857E-01
3550	8.83344402E-01
3555	8.82824068E-01
3560	8.83418044E-01
3565	8.82775436E-01
3570	8.83370304E-01
3575	8.82862814E-01
3580	8.83349044E-01
3585	8.82723033E-01
3590	8.83271793E-01
3595	8.82668292E-01
3600	8.83127278E-01
3605	8.82530091E-01
3610	8.82930414E-01
3615	8.82414888E-01
3620	8.82863377E-01
3625	8.82415113E-01
3630	8.82868138E-01
3635	8.82453701E-01
3640	8.82905477E-01
3645	8.82340005E-01
3650	8.82830902E-01
3655	8.82490515E-01
3660	8.83060980E-01
3665	8.82572036E-01
3670	8.83202071E-01
3675	8.82628251E-01
3680	8.83310988E-01
3685	8.82652227E-01
3690	8.83334795E-01
3695	8.82646423E-01
3700	8.83226319E-01
3705	8.82527804E-01
3710	8.83124291E-01
3715	8.82353310E-01
3720	8.82903432E-01
3725	8.82173818E-01
3730	8.82765009E-01
3735	8.82021943E-01
3740	8.82568975E-01
3745	8.81870204E-01
3750	8.82583948E-01
3755	8.81789586E-01
3760	8.82439183E-01
3765	8.81637547E-01
3770	8.82294335E-01
3775	8.81512328E-01
3780	8.82082961E-01
3785	8.81312072E-01
3790	8.81881743E-01
3795	8.81139268E-01
3800	8.81656837E-01
3805	8.80798350E-01
3810	8.81374999E-01
3815	8.80527187E-01
3820	8.81056502E-01
3825	8.80082215E-01
3830	8.80751087E-01
3835	8.79848521E-01
3840	8.80578716E-01
3845	8.79848768E-01
3850	8.80607495E-01
3855	8.79782925E-01
3860	8.80436739E-01
3865	8.79619689E-01
3870	8.80354692E-01
3875	8.79544498E-01
3880	8.80273945E-01
3885	8.79484294E-01
3890	8.80231966E-01
3895	8.79418634E-01
3900	8.80175995E-01
3905	8.79368521E-01
3910	8.80156434E-01
3915	8.79396706E-01
3920	8.80146311E-01
3925	8.79307999E-01
3930	8.80159894E-01
3935	8.79246026E-01
3940	8.80053021E-01
3945	8.79154411E-01
3950	8.79834841E-01
3955	8.79049213E-01
3960	8.79665910E-01
3965	8.78804224E-01
3970	8.79585652E-01
3975	8.78558057E-01
3980	8.79288919E-01
3985	8.78257956E-01
3990	8.78904103E-01
3995	8.78059012E-01
4000	8.78667422E-01
4005	8.77813443E-01
4010	8.78380551E-01
4015	8.77312412E-01
4020	8.77845996E-01
4025	8.76879021E-01
4030	8.77530430E-01
4035	8.76604762E-01
4040	8.77294464E-01
4045	8.76285144E-01
4050	8.76995346E-01
4055	8.76018921E-01
4060	8.76829500E-01
4065	8.75924744E-01
4070	8.76617347E-01
4075	8.75642266E-01
4080	8.76327161E-01
4085	8.75360799E-01
4090	8.76112169E-01
4095	8.75238650E-01
4100	8.75909056E-01
4105	8.75032673E-01
4110	8.75787408E-01
4115	8.74817200E-01
4120	8.75638413E-01
4125	8.74462009E-01
4130	8.75306737E-01
4135	8.74350770E-01
4140	8.75167072E-01
4145	8.74292367E-01
4150	8.74952464E-01
4155	8.74145274E-01
4160	8.74934852E-01
4165	8.74052128E-01
4170	8.74841883E-01
4175	8.73882487E-01
4180	8.74548273E-01
4185	8.73592782E-01
4190	8.74195391E-01
4195	8.73361360E-01
4200	8.74039333E-01
4205	8.72994838E-01
4210	8.73583805E-01
4215	8.72768157E-01
4220	8.73441102E-01
4225	8.72557989E-01
4230	8.73203741E-01
4235	8.72334742E-01
4240	8.73023191E-01
4245	8.72106931E-01
4250	8.72822334E-01
4255	8.72057517E-01
4260	8.72773949E-01
4265	8.71923857E-01
4270	8.72607982E-01
4275	8.71749941E-01
4280	8.72389195E-01
4285	8.71458984E-01
4290	8.72098490E-01
4295	8.71220704E-01
4300	8.71793404E-01
4305	8.70901003E-01
4310	8.71615330E-01
4315	8.70736106E-01
4320	8.71427125E-01
4325	8.70594735E-01
4330	8.71387400E-01
4335	8.70486820E-01
4340	8.71217609E-01
4345	8.70348983E-01
4350	8.71058028E-01
4355	8.70097670E-01
4360	8.70845933E-01
4365	8.70024842E-01
4370	8.70658737E-01
4375	8.69797400E-01
4380	8.70368997E-01
4385	8.69642099E-01
4390	8.70257851E-01
4395	8.69423985E-01
4400	8.69948968E-01
4405	8.68962872E-01
4410	8.69645516E-01
4415	8.68631410E-01
4420	8.69368265E-01
4425	8.68463401E-01
4430	8.69124094E-01
4435	8.68198336E-01
4440	8.68841688E-01
4445	8.67924758E-01
4450	8.68499813E-01
4455	8.67767602E-01
4460	8.68359287E-01
4465	8.67710923E-01
4470	8.68378677E-01
4475	8.67539767E-01
4480	8.68345491E-01
4485	8.67608292E-01
4490	8.68428563E-01
4495	8.67548501E-01
4500	8.68245501E-01
4505	8.67432908E-01
4510	8.68003320E-01
4515	8.67146309E-01
4520	8.67953862E-01
4525	8.67127586E-01
4530	8.67854752E-01
4535	8.67026715E-01
4540	8.67747604E-01
4545	8.66900042E-01
4550	8.67708549E-01
4555	8.66776667E-01
4560	8.67575075E-01
4565	8.66685853E-01
4570	8.67362011E-01
4575	8.66317299E-01
4580	8.67066687E-01
4585	8.66129791E-01
4590	8.66851279E-01
4595	8.65898874E-01
4600	8.66544509E-01
4605	8.65582845E-01
4610	8.66222848E-01
4615	8.65325896E-01
4620	8.65991956E-01
4625	8.65130456E-01
4630	8.65822508E-01
4635	8.64868981E-01
4640	8.65636844E-01
4645	8.64697765E-01
4650	8.65482715E-01
4655	8.64712008E-01
4660	8.65605127E-01
4665	8.64920623E-01
4670	8.65691846E-01
4675	8.64882384E-01
4680	8.65650247E-01
4685	8.64765602E-01
4690	8.65699395E-01
4695	8.64830129E-01
4700	8.65663188E-01
4705	8.64809996E-01
4710	8.65650168E-01
4715	8.64722078E-01
4720	8.65450382E-01
4725	8.64463070E-01
4730	8.65183457E-01
4735	8.64141754E-01
4740	8.64984459E-01
4745	8.63943869E-01
4750	8.64675305E-01
4755	8.63746822E-01
4760	8.64518335E-01
4765	8.63610680E-01
4770	8.64415900E-01
4775	8.63463636E-01
4780	8.64185096E-01
4785	8.63322428E-01
4790	8.64074506E-01
4795	8.63352774E-01
4800	8.64001887E-01
4805	8.63433854E-01
4810	8.64095541E-01
4815	8.63398848E-01
4820	8.63954639E-01
4825	8.63237258E-01
4830	8.63820817E-01
4835	8.63089229E-01
4840	8.63619265E-01
4845	8.62822332E-01
4850	8.63310069E-01
4855	8.62343910E-01
4860	8.63054979E-01
4865	8.62111824E-01
4870	8.62874666E-01
4875	8.61822709E-01
4880	8.62491291E-01
4885	8.61487999E-01
4890	8.62246454E-01
4895	8.61423157E-01
4900	8.62221454E-01
4905	8.61323350E-01
4910	8.62127814E-01
4915	8.61248401E-01
4920	8.62076379E-01
4925	8.61195526E-01
4930	8.62011080E-01
4935	8.61187242E-01
4940	8.61915221E-01
4945	8.61256734E-01
4950	8.62025169E-01
4955	8.61161450E-01
4960	8.61976529E-01
4965	8.61239405E-01
4970	8.61808089E-01
4975	8.61146690E-01
4980	8.61603335E-01
4985	8.60857099E-01
4990	8.61400242E-01
4995	8.60686776E-01
5000	8.61069172E-01
5005	8.60264989E-01
5010	8.60725602E-01
5015	8.60030673E-01
5020	8.60627956E-01
5025	8.59932082E-01
5030	8.60354379E-01
5035	8.59711284E-01
5040	8.60230421E-01
5045	8.59594183E-01
5050	8.59979952E-01
5055	8.59513784E-01
5060	8.60136827E-01
5065	8.59657874E-01
5070	8.60206338E-01
5075	8.59541580E-01
5080	8.60074436E-01
5085	8.59299103E-01
5090	8.59648576E-01
5095	8.59219955E-01
5100	8.59466201E-01
5105	8.58952526E-01
5110	8.59283462E-01
5115	8.58704714E-01
5120	8.59034262E-01
5125	8.58435748E-01
5130	8.58713946E-01
5135	8.58103384E-01
5140	8.58226593E-01
5145	8.57479543E-01
5150	8.57656531E-01
5155	8.56808263E-01
5160	8.57103948E-01
5165	8.56182586E-01
5170	8.56402404E-01
5175	8.55608220E-01
5180	8.55806480E-01
5185	8.55248910E-01
5190	8.55491832E-01
5195	8.54961478E-01
5200	8.55371895E-01
5205	8.54936325E-01
5210	8.55427450E-01
5215	8.54945267E-01
5220	8.55319393E-01
5225	8.54919131E-01
5230	8.55149956E-01
5235	8.54872642E-01
5240	8.55323301E-01
5245	8.55212530E-01
5250	8.55472172E-01
5255	8.55193581E-01
5260	8.55260267E-01
5265	8.54953010E-01
5270	8.55077156E-01
5275	8.54916423E-01
5280	8.54984115E-01
5285	8.54725901E-01
5290	8.54710972E-01
5295	8.54635730E-01
5300	8.54716558E-01
5305	8.54687414E-01
5310	8.54974397E-01
5315	8.54877175E-01
5320	8.55090322E-01
5325	8.55379072E-01
5330	8.55449301E-01
5335	8.55506271E-01
5340	8.55323509E-01
5345	8.55356205E-01
5350	8.55312110E-01
5355	8.55065265E-01
5360	8.54630587E-01
5365	8.54658132E-01
5370	8.54405984E-01
5375	8.54246582E-01
5380	8.54354345E-01
5385	8.54327548E-01
5390	8.54567584E-01
5395	8.54625859E-01
5400	8.54639862E-01
5405	8.54685330E-01
5410	8.54899929E-01
5415	8.54828306E-01
5420	8.54986908E-01
5425	8.55270543E-01
5430	8.55512307E-01
5435	8.55922238E-01
5440	8.55842679E-01
5445	8.55960600E-01
5450	8.56141092E-01
5455	8.56084467E-01
5460	8.56364596E-01
5465	8.56583205E-01
5470	8.56903895E-01
5475	8.56561894E-01
5480	8.56845227E-01
5485	8.56507219E-01
5490	8.56616078E-01
5495	8.56176112E-01
5500	8.56358543E-01
5505	8.56004566E-01
5510	8.56181222E-01
5515	8.55915741E-01
5520	8.56425807E-01
5525	8.55991930E-01
5530	8.56218853E-01
5535	8.55840171E-01
5540	8.56115749E-01
5545	8.55829586E-01
5550	8.56112390E-01
5555	8.55532451E-01
5560	8.56027058E-01
5565	8.55469798E-01
5570	8.56006473E-01
5575	8.55927157E-01
5580	8.56418314E-01
5585	8.56155666E-01
5590	8.56429958E-01
5595	8.56173236E-01
5600	8.56447438E-01
5605	8.56680398E-01
5610	8.56894869E-01
5615	8.57020217E-01
5620	8.57099012E-01
5625	8.57194200E-01
5630	8.57185923E-01
5635	8.57137540E-01
5640	8.57043552E-01
5645	8.57082091E-01
5650	8.57001535E-01
5655	8.57165233E-01
5660	8.57168258E-01
5665	8.57172200E-01
5670	8.57320084E-01
5675	8.57108548E-01
5680	8.57215662E-01
5685	8.57166314E-01
5690	8.57335063E-01
5695	8.57260851E-01
5700	8.57244288E-01
5705	8.57121529E-01
5710	8.57431496E-01
5715	8.57324228E-01
5720	8.57824306E-01
5725	8.57609255E-01
5730	8.58167014E-01
5735	8.57608247E-01
5740	8.58281795E-01
5745	8.57765005E-01
5750	8.58358354E-01
5755	8.57697247E-01
5760	8.58323003E-01
5765	8.57340312E-01
5770	8.58062621E-01
5775	8.57207940E-01
5780	8.58114029E-01
5785	8.57364068E-01
5790	8.58214469E-01
5795	8.57088131E-01
5800	8.57708435E-01
5805	8.57175926E-01
5810	8.58642897E-01
5815	8.57883183E-01
5820	8.59091269E-01
5825	8.58385618E-01
5830	8.59288758E-01
5835	8.58205152E-01
5840	8.59116525E-01
5845	8.58423890E-01
5850	8.59254340E-01
5855	8.58039369E-01
5860	8.58493656E-01
5865	8.57341725E-01
5870	8.57929435E-01
5875	8.56665551E-01
5880	8.57661943E-01
5885	8.56970574E-01
5890	8.58237458E-01
5895	8.57399192E-01
5900	8.58441779E-01
5905	8.57386976E-01
