lag_sweep	g_CM
595	5.28089455E+00
600	5.31569432E+00
605	5.34784982E+00
610	5.38194138E+00
615	5.41071072E+00
620	5.44418550E+00
625	5.47488761E+00
630	5.50739044E+00
635	5.53538966E+00
640	5.56867927E+00
645	5.59766627E+00
650	5.63146929E+00
655	5.66008828E+00
660	5.69305826E+00
665	5.72247183E+00
670	5.75523696E+00
675	5.78653547E+00
680	5.81989047E+00
685	5.84584221E+00
690	5.87906531E+00
695	5.90744992E+00
700	5.94144191E+00
705	5.96885571E+00
710	6.00199310E+00
715	6.03000328E+00
720	6.06140729E+00
725	6.09168041E+00
730	6.12619376E+00
735	6.15567240E+00
740	6.19078723E+00
745	6.21942674E+00
750	6.25406406E+00
755	6.28125032E+00
760	6.31503685E+00
765	6.34321659E+00
770	6.38114530E+00
775	6.40761786E+00
780	6.44409804E+00
785	6.47078370E+00
790	6.50606338E+00
795	6.53097350E+00
800	6.56881497E+00
805	6.59354464E+00
810	6.62975411E+00
815	6.65175613E+00
820	6.68732595E+00
825	6.70909223E+00
830	6.74690930E+00
835	6.76812304E+00
840	6.80637218E+00
845	6.82901334E+00
850	6.86669743E+00
855	6.88591732E+00
860	6.92238943E+00
865	6.94276186E+00
870	6.98005732E+00
875	6.99927798E+00
880	7.03798543E+00
885	7.05656857E+00
890	7.09447430E+00
895	7.11400405E+00
900	7.15207772E+00
905	7.17362651E+00
910	7.21309300E+00
915	7.23521154E+00
920	7.27319120E+00
925	7.29558035E+00
930	7.33404946E+00
935	7.35559653E+00
940	7.39226201E+00
945	7.41298847E+00
950	7.45093611E+00
955	7.47170549E+00
960	7.51358010E+00
965	7.53381986E+00
970	7.57084260E+00
975	7.59086973E+00
980	7.62965347E+00
985	7.65255815E+00
990	7.69124342E+00
995	7.71439094E+00
1000	7.75138546E+00
1005	7.77261608E+00
1010	7.81049293E+00
1015	7.83050842E+00
1020	7.86980397E+00
1025	7.89130764E+00
1030	7.92997245E+00
1035	7.95090201E+00
1040	7.98855249E+00
1045	8.00937976E+00
1050	8.04640588E+00
1055	8.06601846E+00
1060	8.10315705E+00
1065	8.12417972E+00
1070	8.16119661E+00
1075	8.18185610E+00
1080	8.21853551E+00
1085	8.24065449E+00
1090	8.27710170E+00
1095	8.29735834E+00
1100	8.33411599E+00
1105	8.35384969E+00
1110	8.39038539E+00
1115	8.41202468E+00
1120	8.45122648E+00
1125	8.47049666E+00
1130	8.50853078E+00
1135	8.52747507E+00
1140	8.56595028E+00
1145	8.58883109E+00
1150	8.62663933E+00
1155	8.64515270E+00
1160	8.68274454E+00
1165	8.70217743E+00
1170	8.73875443E+00
1175	8.75934008E+00
1180	8.79640361E+00
1185	8.81802629E+00
1190	8.85546770E+00
1195	8.87815735E+00
1200	8.91451669E+00
1205	8.93546770E+00
1210	8.97484640E+00
1215	8.99525732E+00
1220	9.03382650E+00
1225	9.05350311E+00
1230	9.09119292E+00
1235	9.11186729E+00
1240	9.14926264E+00
1245	9.17079120E+00
1250	9.21093171E+00
1255	9.23212630E+00
1260	9.27159675E+00
1265	9.29298042E+00
1270	9.33396874E+00
1275	9.35737630E+00
1280	9.39475685E+00
1285	9.41467032E+00
1290	9.44866314E+00
1295	9.46879465E+00
1300	9.50562471E+00
1305	9.52425144E+00
1310	9.56200802E+00
1315	9.58410460E+00
1320	9.62182046E+00
1325	9.64570501E+00
1330	9.68521827E+00
1335	9.70508479E+00
1340	9.74467764E+00
1345	9.76538281E+00
1350	9.80402389E+00
1355	9.82268865E+00
1360	9.86147663E+00
1365	9.87970704E+00
1370	9.91959901E+00
1375	9.93987822E+00
1380	9.97589975E+00
1385	9.99654796E+00
1390	1.00342565E+01
1395	1.00540721E+01
1400	1.00919227E+01
1405	1.01115503E+01
1410	1.01478058E+01
1415	1.01707561E+01
1420	1.02105519E+01
1425	1.02323448E+01
1430	1.02732658E+01
1435	1.02916216E+01
1440	1.03307480E+01
1445	1.03571295E+01
1450	1.03943090E+01
1455	1.04202672E+01
1460	1.04560007E+01
1465	1.04812483E+01
1470	1.05185164E+01
1475	1.05425725E+01
1480	1.05797100E+01
1485	1.06013321E+01
1490	1.06379521E+01
1495	1.06607426E+01
1500	1.06985012E+01
1505	1.07214264E+01
1510	1.07604926E+01
1515	1.07848281E+01
1520	1.08194014E+01
1525	1.08441117E+01
1530	1.08771307E+01
1535	1.09036865E+01
1540	1.09405634E+01
1545	1.09672674E+01
1550	1.10038390E+01
1555	1.10311165E+01
1560	1.10674303E+01
1565	1.10968822E+01
1570	1.11352035E+01
1575	1.11630334E+01
1580	1.11996513E+01
1585	1.12233651E+01
1590	1.12560126E+01
1595	1.12823884E+01
1600	1.13154599E+01
1605	1.13424144E+01
1610	1.13794012E+01
1615	1.14063093E+01
1620	1.14411601E+01
1625	1.14680168E+01
1630	1.15041361E+01
1635	1.15308933E+01
1640	1.15678120E+01
1645	1.15938409E+01
1650	1.16317972E+01
1655	1.16585544E+01
1660	1.16941497E+01
1665	1.17221979E+01
1670	1.17570641E+01
1675	1.17853532E+01
1680	1.18185787E+01
1685	1.18458608E+01
1690	1.18816722E+01
1695	1.19080513E+01
1700	1.19414444E+01
1705	1.19688193E+01
1710	1.20040482E+01
1715	1.20271584E+01
1720	1.20629528E+01
1725	1.20864233E+01
1730	1.21222313E+01
1735	1.21424362E+01
1740	1.21779725E+01
1745	1.22014948E+01
1750	1.22393690E+01
1755	1.22606074E+01
1760	1.22975462E+01
1765	1.23200299E+01
1770	1.23557004E+01
1775	1.23774498E+01
1780	1.24146136E+01
1785	1.24380531E+01
1790	1.24732508E+01
1795	1.24973066E+01
1800	1.25267251E+01
1805	1.25511012E+01
1810	1.25810460E+01
1815	1.26059051E+01
1820	1.26380520E+01
1825	1.26612531E+01
1830	1.26890630E+01
1835	1.27109982E+01
1840	1.27431211E+01
1845	1.27692734E+01
1850	1.28016271E+01
1855	1.28288679E+01
1860	1.28620376E+01
1865	1.28882282E+01
1870	1.29214072E+01
1875	1.29442991E+01
1880	1.29766244E+01
1885	1.30006092E+01
1890	1.30360086E+01
1895	1.30586679E+01
1900	1.30921509E+01
1905	1.31156293E+01
1910	1.31449669E+01
1915	1.31702014E+01
1920	1.32022454E+01
1925	1.32273276E+01
1930	1.32586352E+01
1935	1.32837206E+01
1940	1.33136235E+01
1945	1.33397167E+01
1950	1.33699996E+01
1955	1.33965291E+01
1960	1.34300827E+01
1965	1.34551427E+01
1970	1.34876268E+01
1975	1.35109112E+01
1980	1.35434822E+01
1985	1.35684151E+01
1990	1.36007026E+01
1995	1.36257570E+01
2000	1.36556329E+01
2005	1.36817939E+01
2010	1.37123461E+01
2015	1.37328903E+01
2020	1.37647470E+01
2025	1.37891180E+01
2030	1.38160080E+01
2035	1.38382752E+01
2040	1.38677362E+01
2045	1.38882708E+01
2050	1.39205823E+01
2055	1.39390593E+01
2060	1.39723875E+01
2065	1.39938963E+01
2070	1.40247299E+01
2075	1.40474989E+01
2080	1.40775347E+01
2085	1.41027741E+01
2090	1.41327898E+01
2095	1.41631955E+01
2100	1.41949186E+01
2105	1.42224802E+01
2110	1.42523821E+01
2115	1.42798299E+01
2120	1.43099138E+01
2125	1.43383474E+01
2130	1.43704914E+01
2135	1.43998194E+01
2140	1.44302832E+01
2145	1.44596440E+01
2150	1.44907084E+01
2155	1.45213647E+01
2160	1.45492434E+01
2165	1.45775651E+01
2170	1.46042501E+01
2175	1.46341688E+01
2180	1.46628422E+01
2185	1.46904747E+01
2190	1.47195833E+01
2195	1.47468914E+01
2200	1.47740560E+01
2205	1.48011676E+01
2210	1.48275192E+01
2215	1.48522499E+01
2220	1.48803409E+01
2225	1.49042618E+01
2230	1.49356171E+01
2235	1.49598634E+01
2240	1.49919586E+01
2245	1.50159050E+01
2250	1.50477860E+01
2255	1.50726775E+01
2260	1.51041312E+01
2265	1.51316823E+01
2270	1.51626129E+01
2275	1.51901640E+01
2280	1.52199562E+01
2285	1.52472363E+01
2290	1.52771303E+01
2295	1.53036830E+01
2300	1.53342005E+01
2305	1.53618386E+01
2310	1.53910896E+01
2315	1.54195910E+01
2320	1.54454484E+01
2325	1.54783421E+01
2330	1.55016239E+01
2335	1.55325835E+01
2340	1.55588185E+01
2345	1.55906013E+01
2350	1.56179368E+01
2355	1.56482526E+01
2360	1.56725588E+01
2365	1.57020671E+01
2370	1.57243214E+01
2375	1.57519367E+01
2380	1.57737149E+01
2385	1.58036638E+01
2390	1.58244707E+01
2395	1.58534973E+01
2400	1.58749133E+01
2405	1.59028376E+01
2410	1.59262986E+01
2415	1.59568140E+01
2420	1.59738548E+01
2425	1.60060903E+01
2430	1.60262551E+01
2435	1.60558325E+01
2440	1.60769074E+01
2445	1.61035157E+01
2450	1.61234351E+01
2455	1.61499648E+01
2460	1.61703180E+01
2465	1.62003397E+01
2470	1.62196756E+01
2475	1.62494784E+01
2480	1.62676243E+01
2485	1.62983386E+01
2490	1.63175350E+01
2495	1.63468873E+01
2500	1.63644452E+01
2505	1.64001216E+01
2510	1.64119943E+01
2515	1.64472655E+01
2520	1.64628684E+01
2525	1.64956816E+01
2530	1.65129412E+01
2535	1.65463205E+01
2540	1.65600551E+01
2545	1.65933075E+01
2550	1.66098054E+01
2555	1.66454051E+01
2560	1.66602863E+01
2565	1.66921398E+01
2570	1.67052526E+01
2575	1.67375509E+01
2580	1.67521663E+01
2585	1.67838292E+01
2590	1.67999215E+01
2595	1.68312408E+01
2600	1.68465137E+01
2605	1.68766888E+01
2610	1.68931020E+01
2615	1.69266755E+01
2620	1.69416746E+01
2625	1.69774451E+01
2630	1.69922291E+01
2635	1.70259883E+01
2640	1.70419159E+01
2645	1.70737286E+01
2650	1.70922330E+01
2655	1.71248925E+01
2660	1.71397614E+01
2665	1.71706776E+01
2670	1.71859616E+01
2675	1.72185810E+01
2680	1.72327995E+01
2685	1.72691904E+01
2690	1.72888166E+01
2695	1.73264373E+01
2700	1.73438301E+01
2705	1.73769167E+01
2710	1.73975568E+01
2715	1.74326049E+01
2720	1.74489337E+01
2725	1.74847989E+01
2730	1.75019755E+01
2735	1.75383449E+01
2740	1.75517165E+01
2745	1.75860434E+01
2750	1.76000851E+01
2755	1.76329958E+01
2760	1.76456371E+01
2765	1.76826343E+01
2770	1.76946213E+01
2775	1.77282721E+01
2780	1.77382015E+01
2785	1.77713452E+01
2790	1.77844975E+01
2795	1.78158698E+01
2800	1.78310827E+01
2805	1.78613963E+01
2810	1.78740905E+01
2815	1.79066562E+01
2820	1.79177563E+01
2825	1.79545866E+01
2830	1.79649552E+01
2835	1.79994810E+01
2840	1.80109356E+01
2845	1.80456768E+01
2850	1.80605485E+01
2855	1.80940014E+01
2860	1.81097529E+01
2865	1.81401768E+01
2870	1.81544423E+01
2875	1.81901830E+01
2880	1.82026051E+01
2885	1.82375124E+01
2890	1.82483251E+01
2895	1.82811433E+01
2900	1.82954385E+01
2905	1.83285491E+01
2910	1.83391827E+01
2915	1.83725633E+01
2920	1.83875376E+01
2925	1.84192302E+01
2930	1.84336548E+01
2935	1.84712737E+01
2940	1.84864604E+01
2945	1.85222292E+01
2950	1.85362633E+01
2955	1.85674255E+01
2960	1.85822200E+01
2965	1.86174898E+01
2970	1.86312677E+01
2975	1.86658614E+01
2980	1.86776657E+01
2985	1.87114739E+01
2990	1.87244450E+01
2995	1.87594309E+01
3000	1.87750554E+01
3005	1.88112047E+01
3010	1.88252720E+01
3015	1.88644007E+01
3020	1.88800087E+01
3025	1.89158300E+01
3030	1.89292305E+01
3035	1.89659507E+01
3040	1.89774781E+01
3045	1.90124366E+01
3050	1.90231710E+01
3055	1.90619943E+01
3060	1.90704868E+01
3065	1.91045005E+01
3070	1.91128106E+01
3075	1.91524688E+01
3080	1.91621162E+01
3085	1.92048621E+01
3090	1.92150452E+01
3095	1.92535527E+01
3100	1.92617561E+01
3105	1.93006993E+01
3110	1.93100799E+01
3115	1.93482109E+01
3120	1.93582850E+01
3125	1.93947113E+01
3130	1.94023187E+01
3135	1.94404391E+01
3140	1.94493421E+01
3145	1.94894507E+01
3150	1.95004373E+01
3155	1.95401408E+01
3160	1.95524947E+01
3165	1.95895548E+01
3170	1.96008201E+01
3175	1.96341868E+01
3180	1.96467467E+01
3185	1.96855314E+01
3190	1.96973574E+01
3195	1.97354899E+01
3200	1.97446721E+01
3205	1.97783899E+01
3210	1.97856391E+01
3215	1.98189309E+01
3220	1.98288248E+01
3225	1.98632499E+01
3230	1.98725144E+01
3235	1.99091683E+01
3240	1.99113558E+01
3245	1.99470654E+01
3250	1.99536853E+01
3255	1.99911827E+01
3260	1.99958760E+01
3265	2.00347275E+01
3270	2.00440339E+01
3275	2.00834534E+01
3280	2.00934179E+01
3285	2.01352318E+01
3290	2.01426938E+01
3295	2.01817747E+01
3300	2.01890598E+01
3305	2.02238140E+01
3310	2.02304913E+01
3315	2.02665531E+01
3320	2.02693779E+01
3325	2.03042290E+01
3330	2.03069210E+01
3335	2.03387967E+01
3340	2.03484105E+01
3345	2.03829810E+01
3350	2.03883321E+01
3355	2.04249171E+01
3360	2.04337397E+01
3365	2.04654498E+01
3370	2.04737603E+01
3375	2.05071233E+01
3380	2.05164404E+01
3385	2.05470410E+01
3390	2.05563361E+01
3395	2.05829016E+01
3400	2.05934144E+01
3405	2.06223132E+01
3410	2.06338100E+01
3415	2.06644911E+01
3420	2.06738789E+01
3425	2.07022029E+01
3430	2.07108863E+01
3435	2.07411139E+01
3440	2.07517432E+01
3445	2.07831059E+01
3450	2.07941693E+01
3455	2.08278590E+01
3460	2.08359663E+01
3465	2.08673365E+01
3470	2.08740291E+01
3475	2.09039628E+01
3480	2.09086287E+01
3485	2.09398720E+01
3490	2.09439637E+01
3495	2.09746793E+01
3500	2.09759730E+01
3505	2.10099907E+01
3510	2.10161259E+01
3515	2.10464961E+01
3520	2.10574020E+01
3525	2.10902136E+01
3530	2.10954112E+01
3535	2.11322213E+01
3540	2.11410322E+01
3545	2.11821338E+01
3550	2.11899630E+01
3555	2.12281435E+01
3560	2.12383508E+01
3565	2.12788512E+01
3570	2.12898725E+01
3575	2.13323317E+01
3580	2.13452705E+01
3585	2.13835147E+01
3590	2.13935732E+01
3595	2.14268772E+01
3600	2.14333531E+01
3605	2.14693103E+01
3610	2.14753898E+01
3615	2.15079437E+01
3620	2.15173244E+01
3625	2.15514435E+01
3630	2.15631329E+01
3635	2.15960711E+01
3640	2.16056356E+01
3645	2.16391504E+01
3650	2.16456941E+01
3655	2.16769573E+01
3660	2.16852332E+01
3665	2.17134592E+01
3670	2.17187220E+01
3675	2.17491898E+01
3680	2.17513633E+01
3685	2.17828037E+01
3690	2.17917109E+01
3695	2.18251372E+01
3700	2.18302368E+01
3705	2.18588934E+01
3710	2.18663143E+01
3715	2.18926813E+01
3720	2.18984641E+01
3725	2.19258076E+01
3730	2.19313371E+01
3735	2.19533971E+01
3740	2.19611759E+01
3745	2.19845623E+01
3750	2.19910254E+01
3755	2.20182300E+01
3760	2.20284919E+01
3765	2.20545001E+01
3770	2.20596144E+01
3775	2.20852382E+01
3780	2.20854152E+01
3785	2.21116572E+01
3790	2.21140281E+01
3795	2.21411997E+01
3800	2.21445356E+01
3805	2.21692487E+01
3810	2.21763916E+01
3815	2.22016286E+01
3820	2.22086905E+01
3825	2.22318754E+01
3830	2.22423312E+01
3835	2.22656970E+01
3840	2.22787867E+01
3845	2.23017675E+01
3850	2.23144174E+01
3855	2.23419361E+01
3860	2.23576257E+01
3865	2.23827577E+01
3870	2.24023355E+01
3875	2.24277164E+01
3880	2.24440229E+01
3885	2.24748201E+01
3890	2.24910998E+01
3895	2.25297897E+01
3900	2.25435176E+01
3905	2.25801271E+01
3910	2.25923421E+01
3915	2.26290275E+01
3920	2.26368329E+01
3925	2.26749797E+01
3930	2.26841366E+01
3935	2.27207102E+01
3940	2.27305450E+01
3945	2.27587602E+01
3950	2.27713009E+01
3955	2.28012052E+01
3960	2.28155765E+01
3965	2.28434258E+01
3970	2.28580762E+01
3975	2.28886591E+01
3980	2.28991255E+01
3985	2.29275736E+01
3990	2.29363218E+01
3995	2.29662891E+01
4000	2.29738700E+01
4005	2.30012654E+01
4010	2.30140054E+01
4015	2.30381326E+01
4020	2.30531631E+01
4025	2.30848680E+01
4030	2.31029235E+01
4035	2.31284313E+01
4040	2.31452040E+01
4045	2.31734896E+01
4050	2.31917336E+01
4055	2.32195159E+01
4060	2.32320363E+01
4065	2.32669111E+01
4070	2.32796942E+01
4075	2.33113427E+01
4080	2.33243683E+01
4085	2.33564548E+01
4090	2.33715213E+01
4095	2.33987496E+01
4100	2.34149080E+01
4105	2.34435588E+01
4110	2.34629793E+01
4115	2.34929406E+01
4120	2.35111844E+01
4125	2.35412490E+01
4130	2.35611833E+01
4135	2.35938007E+01
4140	2.36147470E+01
4145	2.36471568E+01
4150	2.36668674E+01
4155	2.36983318E+01
4160	2.37202584E+01
4165	2.37476205E+01
4170	2.37652921E+01
4175	2.37956951E+01
4180	2.38143360E+01
4185	2.38432759E+01
4190	2.38603503E+01
4195	2.38908074E+01
4200	2.39072850E+01
4205	2.39324403E+01
4210	2.39520871E+01
4215	2.39790572E+01
4220	2.39978939E+01
4225	2.40273645E+01
4230	2.40488920E+01
4235	2.40816196E+01
4240	2.41021358E+01
4245	2.41329580E+01
4250	2.41522362E+01
4255	2.41819769E+01
4260	2.42005240E+01
4265	2.42285030E+01
4270	2.42486429E+01
4275	2.42741781E+01
4280	2.42960390E+01
4285	2.43239633E+01
4290	2.43410169E+01
4295	2.43613761E+01
4300	2.43837192E+01
4305	2.44001036E+01
4310	2.44221335E+01
4315	2.44415488E+01
4320	2.44642833E+01
4325	2.44916516E+01
4330	2.45153912E+01
4335	2.45477393E+01
4340	2.45724745E+01
4345	2.45979591E+01
4350	2.46266102E+01
4355	2.46556277E+01
4360	2.46805107E+01
4365	2.47089134E+01
4370	2.47287074E+01
4375	2.47551117E+01
4380	2.47678927E+01
4385	2.47897832E+01
4390	2.48115127E+01
4395	2.48279574E+01
4400	2.48506295E+01
4405	2.48770996E+01
4410	2.49000475E+01
4415	2.49230499E+01
4420	2.49462482E+01
4425	2.49653221E+01
4430	2.49877778E+01
4435	2.50037604E+01
4440	2.50293205E+01
4445	2.50475465E+01
4450	2.50720130E+01
4455	2.50872409E+01
4460	2.51084564E+01
4465	2.51319763E+01
4470	2.51526500E+01
4475	2.51753727E+01
4480	2.51927649E+01
4485	2.52110322E+01
4490	2.52271815E+01
4495	2.52504127E+01
4500	2.52643800E+01
4505	2.52883414E+01
4510	2.52979451E+01
4515	2.53277574E+01
4520	2.53380316E+01
4525	2.53646798E+01
4530	2.53756054E+01
4535	2.54041641E+01
4540	2.54177814E+01
4545	2.54473391E+01
4550	2.54556549E+01
4555	2.54795683E+01
4560	2.54925801E+01
4565	2.55146029E+01
4570	2.55287655E+01
4575	2.55476249E+01
4580	2.55613514E+01
4585	2.55788271E+01
4590	2.55949992E+01
4595	2.56144523E+01
4600	2.56327431E+01
4605	2.56486549E+01
4610	2.56667935E+01
4615	2.56849516E+01
4620	2.57060154E+01
4625	2.57305441E+01
4630	2.57463233E+01
4635	2.57608544E+01
4640	2.57778283E+01
4645	2.57948420E+01
4650	2.58119164E+01
4655	2.58281131E+01
4660	2.58423992E+01
4665	2.58560761E+01
4670	2.58709444E+01
4675	2.58786895E+01
4680	2.59015218E+01
4685	2.59090598E+01
4690	2.59292186E+01
4695	2.59431720E+01
4700	2.59561082E+01
4705	2.59650850E+01
4710	2.59803390E+01
4715	2.59875405E+01
4720	2.60095882E+01
4725	2.60196001E+01
4730	2.60447742E+01
4735	2.60575078E+01
4740	2.60874497E+01
4745	2.61016124E+01
4750	2.61362909E+01
4755	2.61470331E+01
4760	2.61788214E+01
4765	2.61899314E+01
4770	2.62244456E+01
4775	2.62413218E+01
4780	2.62638781E+01
4785	2.62815099E+01
4790	2.63030359E+01
4795	2.63217512E+01
4800	2.63437281E+01
4805	2.63666293E+01
4810	2.63836636E+01
4815	2.64021912E+01
4820	2.64178566E+01
4825	2.64411610E+01
4830	2.64590342E+01
4835	2.64905774E+01
4840	2.65066937E+01
4845	2.65307156E+01
4850	2.65464564E+01
4855	2.65743128E+01
4860	2.65880793E+01
4865	2.66138692E+01
4870	2.66320433E+01
4875	2.66496181E+01
4880	2.66639878E+01
4885	2.66761540E+01
4890	2.66895457E+01
4895	2.67097222E+01
4900	2.67240646E+01
4905	2.67386405E+01
4910	2.67516966E+01
4915	2.67681570E+01
4920	2.67827379E+01
4925	2.67919058E+01
4930	2.68098741E+01
4935	2.68222157E+01
4940	2.68463024E+01
4945	2.68613810E+01
4950	2.68834534E+01
4955	2.68932066E+01
4960	2.69196317E+01
4965	2.69318850E+01
4970	2.69540591E+01
4975	2.69609026E+01
4980	2.69811817E+01
4985	2.69893274E+01
4990	2.70061002E+01
4995	2.70214561E+01
5000	2.70371168E+01
5005	2.70430055E+01
5010	2.70598571E+01
5015	2.70704931E+01
5020	2.70837835E+01
5025	2.70919336E+01
5030	2.71099044E+01
5035	2.71187936E+01
5040	2.71314129E+01
5045	2.71453318E+01
5050	2.71597841E+01
5055	2.71661165E+01
5060	2.71866703E+01
5065	2.71882038E+01
5070	2.72149377E+01
5075	2.72162502E+01
5080	2.72460868E+01
5085	2.72449219E+01
5090	2.72731960E+01
5095	2.72668079E+01
5100	2.72968348E+01
5105	2.72956317E+01
5110	2.73268544E+01
5115	2.73163265E+01
5120	2.73492252E+01
5125	2.73402007E+01
5130	2.73695289E+01
5135	2.73735945E+01
5140	2.74055911E+01
5145	2.74122983E+01
5150	2.74365710E+01
5155	2.74402957E+01
5160	2.74692700E+01
5165	2.74709905E+01
5170	2.74964921E+01
5175	2.75124572E+01
5180	2.75379075E+01
5185	2.75352944E+01
5190	2.75501143E+01
5195	2.75517447E+01
5200	2.75671314E+01
5205	2.75772399E+01
5210	2.75963944E+01
5215	2.76052446E+01
5220	2.76168418E+01
5225	2.76217333E+01
5230	2.76286357E+01
5235	2.76360292E+01
5240	2.76524217E+01
5245	2.76572912E+01
5250	2.76697843E+01
5255	2.76803912E+01
5260	2.76913556E+01
5265	2.77050952E+01
5270	2.77101220E+01
5275	2.77173724E+01
5280	2.77300155E+01
5285	2.77256305E+01
5290	2.77356386E+01
5295	2.77406927E+01
5300	2.77487632E+01
5305	2.77513324E+01
5310	2.77543772E+01
5315	2.77517955E+01
5320	2.77572253E+01
5325	2.77539489E+01
5330	2.77638505E+01
5335	2.77790594E+01
5340	2.77920525E+01
5345	2.78126684E+01
5350	2.78162744E+01
5355	2.78520209E+01
5360	2.78549102E+01
5365	2.78983182E+01
5370	2.79038129E+01
5375	2.79417335E+01
5380	2.79430842E+01
5385	2.79628987E+01
5390	2.79684741E+01
5395	2.79827358E+01
5400	2.79766657E+01
5405	2.79795412E+01
5410	2.79845534E+01
5415	2.79924825E+01
5420	2.80062159E+01
5425	2.80092207E+01
5430	2.80286784E+01
5435	2.80254807E+01
5440	2.80556728E+01
5445	2.80670773E+01
5450	2.80911136E+01
5455	2.80954057E+01
5460	2.81041238E+01
5465	2.81000925E+01
5470	2.81039989E+01
5475	2.81067561E+01
5480	2.81109338E+01
5485	2.80979122E+01
5490	2.81070944E+01
5495	2.80947978E+01
5500	2.81067973E+01
5505	2.80754648E+01
5510	2.80953973E+01
5515	2.80866147E+01
5520	2.81052249E+01
5525	2.80961911E+01
5530	2.81302150E+01
5535	2.81270366E+01
5540	2.81686837E+01
5545	2.81713163E+01
5550	2.82144776E+01
5555	2.82307832E+01
5560	2.82620046E+01
5565	2.82805782E+01
5570	2.83028850E+01
5575	2.83152337E+01
5580	2.83616779E+01
5585	2.83585369E+01
5590	2.83861193E+01
5595	2.83840427E+01
5600	2.84079002E+01
5605	2.84179633E+01
5610	2.84441393E+01
5615	2.84337041E+01
5620	2.84650637E+01
5625	2.84673108E+01
5630	2.84942472E+01
5635	2.85112824E+01
5640	2.85347264E+01
5645	2.85538008E+01
5650	2.85857485E+01
5655	2.85808347E+01
5660	2.86062059E+01
5665	2.86146785E+01
5670	2.86250123E+01
5675	2.86262039E+01
5680	2.86464027E+01
5685	2.86475751E+01
5690	2.86660769E+01
5695	2.86746417E+01
5700	2.87028699E+01
5705	2.87163642E+01
5710	2.87511136E+01
5715	2.87608230E+01
5720	2.87990840E+01
5725	2.87994788E+01
5730	2.88397584E+01
5735	2.88484733E+01
5740	2.88931967E+01
5745	2.88893222E+01
5750	2.89339885E+01
5755	2.89315429E+01
5760	2.89742565E+01
5765	2.89669021E+01
5770	2.90132211E+01
5775	2.90069831E+01
5780	2.90428748E+01
5785	2.90367321E+01
5790	2.90870668E+01
5795	2.90755289E+01
5800	2.91336375E+01
5805	2.91276275E+01
5810	2.91796183E+01
5815	2.91525104E+01
5820	2.91972865E+01
5825	2.91690878E+01
5830	2.92258442E+01
5835	2.92044410E+01
5840	2.92553209E+01
5845	2.92298936E+01
5850	2.92575609E+01
5855	2.92045883E+01
5860	2.92483794E+01
5865	2.91859228E+01
5870	2.92338008E+01
5875	2.91575023E+01
5880	2.92236767E+01
5885	2.91261777E+01
5890	2.91766053E+01
5895	2.90705641E+01
5900	2.91317228E+01
5905	2.90520192E+01
