lag_sweep	g_CM
1210	6.48044865E+00
1215	6.49703683E+00
1220	6.51296916E+00
1225	6.53176063E+00
1230	6.55141263E+00
1235	6.57066944E+00
1240	6.58731087E+00
1245	6.60596636E+00
1250	6.62632775E+00
1255	6.64559204E+00
1260	6.66299323E+00
1265	6.67795668E+00
1270	6.69509775E+00
1275	6.71462348E+00
1280	6.73208436E+00
1285	6.75139956E+00
1290	6.77245751E+00
1295	6.79285465E+00
1300	6.81068991E+00
1305	6.83186082E+00
1310	6.85067765E+00
1315	6.86984040E+00
1320	6.89180261E+00
1325	6.91210651E+00
1330	6.92964169E+00
1335	6.94603505E+00
1340	6.96605357E+00
1345	6.98470446E+00
1350	7.00451672E+00
1355	7.02639911E+00
1360	7.04909313E+00
1365	7.06914974E+00
1370	7.08671777E+00
1375	7.10423863E+00
1380	7.12514924E+00
1385	7.14816013E+00
1390	7.17076280E+00
1395	7.19159054E+00
1400	7.21395981E+00
1405	7.23764441E+00
1410	7.25781357E+00
1415	7.27900521E+00
1420	7.30063134E+00
1425	7.32526795E+00
1430	7.34670854E+00
1435	7.36791951E+00
1440	7.38924803E+00
1445	7.41109873E+00
1450	7.43489852E+00
1455	7.45670533E+00
1460	7.47240583E+00
1465	7.49234597E+00
1470	7.50925218E+00
1475	7.52917534E+00
1480	7.54606449E+00
1485	7.56209858E+00
1490	7.58081201E+00
1495	7.59871713E+00
1500	7.61682092E+00
1505	7.63628601E+00
1510	7.65498658E+00
1515	7.67468273E+00
1520	7.69547010E+00
1525	7.71446252E+00
1530	7.73508685E+00
1535	7.75773127E+00
1540	7.77717035E+00
1545	7.79594627E+00
1550	7.81810195E+00
1555	7.83989084E+00
1560	7.86087279E+00
1565	7.88243486E+00
1570	7.90163348E+00
1575	7.92314613E+00
1580	7.93958789E+00
1585	7.95728518E+00
1590	7.97441790E+00
1595	7.99563563E+00
1600	8.01505866E+00
1605	8.03296176E+00
1610	8.04908090E+00
1615	8.06928538E+00
1620	8.08493866E+00
1625	8.10271335E+00
1630	8.11969082E+00
1635	8.13715377E+00
1640	8.15215672E+00
1645	8.17285218E+00
1650	8.18775543E+00
1655	8.20032076E+00
1660	8.21408570E+00
1665	8.23327330E+00
1670	8.24636741E+00
1675	8.26058040E+00
1680	8.27616314E+00
1685	8.29144172E+00
1690	8.30383513E+00
1695	8.32231997E+00
1700	8.33955162E+00
1705	8.35457348E+00
1710	8.37304160E+00
1715	8.38580524E+00
1720	8.40109237E+00
1725	8.41496474E+00
1730	8.43061192E+00
1735	8.45012295E+00
1740	8.46762190E+00
1745	8.48738548E+00
1750	8.50342726E+00
1755	8.51789205E+00
1760	8.52993051E+00
1765	8.54717527E+00
1770	8.56402957E+00
1775	8.58118911E+00
1780	8.59520852E+00
1785	8.60801159E+00
1790	8.61990224E+00
1795	8.63115549E+00
1800	8.64261720E+00
1805	8.64945375E+00
1810	8.66032271E+00
1815	8.67311583E+00
1820	8.68647443E+00
1825	8.69469978E+00
1830	8.70691083E+00
1835	8.71877783E+00
1840	8.73154528E+00
1845	8.74149939E+00
1850	8.74766751E+00
1855	8.76139326E+00
1860	8.76943595E+00
1865	8.78089271E+00
1870	8.79074873E+00
1875	8.80473499E+00
1880	8.81536545E+00
1885	8.82486154E+00
1890	8.83644463E+00
1895	8.84450852E+00
1900	8.85493712E+00
1905	8.87574923E+00
1910	8.89017697E+00
1915	8.90963886E+00
1920	8.92472353E+00
1925	8.94182755E+00
1930	8.95821848E+00
1935	8.97058668E+00
1940	8.99384008E+00
1945	9.01154025E+00
1950	9.02564095E+00
1955	9.04080880E+00
1960	9.05678366E+00
1965	9.07204106E+00
1970	9.08786461E+00
1975	9.10606905E+00
1980	9.11901538E+00
1985	9.13355546E+00
1990	9.15084035E+00
1995	9.16588240E+00
2000	9.17755836E+00
2005	9.19378540E+00
2010	9.20653421E+00
2015	9.21991599E+00
2020	9.23864422E+00
2025	9.25546128E+00
2030	9.27428585E+00
2035	9.28830809E+00
2040	9.30444258E+00
2045	9.31448314E+00
2050	9.32877808E+00
2055	9.33813172E+00
2060	9.35578050E+00
2065	9.37262878E+00
2070	9.38917472E+00
2075	9.40743882E+00
2080	9.42623796E+00
2085	9.44809395E+00
2090	9.47014162E+00
2095	9.48957328E+00
2100	9.51375767E+00
2105	9.53651625E+00
2110	9.55832080E+00
2115	9.57599818E+00
2120	9.59525495E+00
2125	9.61572338E+00
2130	9.63652087E+00
2135	9.65159933E+00
2140	9.66682996E+00
2145	9.68226795E+00
2150	9.69337292E+00
2155	9.70683083E+00
2160	9.71761063E+00
2165	9.73369409E+00
2170	9.75308742E+00
2175	9.76818528E+00
2180	9.78852207E+00
2185	9.81179559E+00
2190	9.83220905E+00
2195	9.84383647E+00
2200	9.85430349E+00
2205	9.85540533E+00
2210	9.87147311E+00
2215	9.87813579E+00
2220	9.88789355E+00
2225	9.89122750E+00
2230	9.89294471E+00
2235	9.90758222E+00
2240	9.91481800E+00
2245	9.92425506E+00
2250	9.92804495E+00
2255	9.94338268E+00
2260	9.95805415E+00
2265	9.95081002E+00
2270	9.96532783E+00
2275	9.97605727E+00
2280	9.97733351E+00
2285	9.97917182E+00
2290	9.96400460E+00
2295	9.96915975E+00
2300	9.97717698E+00
2305	9.97538271E+00
2310	9.97528476E+00
2315	9.97584121E+00
2320	9.98169425E+00
2325	9.98223608E+00
2330	9.98385241E+00
2335	9.98592547E+00
2340	9.99735972E+00
2345	1.00048600E+01
2350	1.00101671E+01
2355	1.00176505E+01
2360	1.00261355E+01
2365	1.00319892E+01
2370	1.00471421E+01
2375	1.00373805E+01
2380	1.00326673E+01
2385	1.00381361E+01
2390	1.00313415E+01
2395	1.00367024E+01
2400	1.00380243E+01
2405	1.00203322E+01
2410	9.98179071E+00
2415	9.96637210E+00
2420	9.95699584E+00
2425	9.97645074E+00
2430	1.00102792E+01
2435	1.00734866E+01
2440	1.00843245E+01
2445	1.00476627E+01
2450	1.00472905E+01
2455	1.00523815E+01
2460	1.00496768E+01
2465	1.00771234E+01
2470	1.00630050E+01
2475	1.01565292E+01
2480	1.01784885E+01
2485	1.02533446E+01
2490	1.03264880E+01
2495	1.02225392E+01
