sweep	phase	mean_R2	mean_Rg2	ratio_R2_Rg2	energy_total	accepted_moves
25123	production	1.68375404E+03	2.68332311E+02	6.27488368E+00	0.00000000E+00	545
25124	production	1.65293169E+03	2.68827344E+02	6.14867396E+00	0.00000000E+00	546
25125	production	1.66599599E+03	2.68676186E+02	6.20075793E+00	0.00000000E+00	572
25126	production	1.67062886E+03	2.68226137E+02	6.22843427E+00	0.00000000E+00	549
25127	production	1.67913308E+03	2.68838518E+02	6.24587986E+00	0.00000000E+00	555
25128	production	1.68254791E+03	2.68586236E+02	6.26446067E+00	0.00000000E+00	557
25129	production	1.68077209E+03	2.68665984E+02	6.25599144E+00	0.00000000E+00	559
25130	production	1.66357117E+03	2.68191888E+02	6.20291384E+00	0.00000000E+00	570
25131	production	1.66347834E+03	2.68620153E+02	6.19267886E+00	0.00000000E+00	553
25132	production	1.66592296E+03	2.68170362E+02	6.21218149E+00	0.00000000E+00	576
25133	production	1.67083849E+03	2.69199717E+02	6.20668739E+00	0.00000000E+00	570
25134	production	1.65491232E+03	2.67779792E+02	6.18012399E+00	0.00000000E+00	556
25135	production	1.64367442E+03	2.67298100E+02	6.14921849E+00	0.00000000E+00	553
25136	production	1.65170109E+03	2.68066514E+02	6.16153454E+00	0.00000000E+00	567
25137	production	1.63846990E+03	2.67544399E+02	6.12410465E+00	0.00000000E+00	561
25138	production	1.64705328E+03	2.68072248E+02	6.14406485E+00	0.00000000E+00	589
25139	production	1.65662303E+03	2.67634323E+02	6.18987509E+00	0.00000000E+00	578
25140	production	1.66113495E+03	2.68030840E+02	6.19755154E+00	0.00000000E+00	540
25141	production	1.65504602E+03	2.67611687E+02	6.18450576E+00	0.00000000E+00	555
25142	production	1.64386062E+03	2.67639135E+02	6.14207865E+00	0.00000000E+00	557
25143	production	1.64650977E+03	2.68034517E+02	6.14290200E+00	0.00000000E+00	559
25144	production	1.65693907E+03	2.68095696E+02	6.18040160E+00	0.00000000E+00	583
25145	production	1.66566076E+03	2.68719247E+02	6.19851675E+00	0.00000000E+00	553
25146	production	1.68979392E+03	2.68652301E+02	6.28989183E+00	0.00000000E+00	576
25147	production	1.68770906E+03	2.69261462E+02	6.26791910E+00	0.00000000E+00	598
25148	production	1.69306653E+03	2.68689538E+02	6.30120005E+00	0.00000000E+00	568
25149	production	1.67610941E+03	2.68526585E+02	6.24187511E+00	0.00000000E+00	598
25150	production	1.69877651E+03	2.68547271E+02	6.32580069E+00	0.00000000E+00	576
25151	production	1.69311753E+03	2.67950164E+02	6.31877774E+00	0.00000000E+00	572
25152	production	1.71619670E+03	2.68628255E+02	6.38874233E+00	0.00000000E+00	591
25153	production	1.69994916E+03	2.68940731E+02	6.32090631E+00	0.00000000E+00	560
25154	production	1.69654527E+03	2.69213794E+02	6.30185120E+00	0.00000000E+00	596
25155	production	1.70844472E+03	2.69075872E+02	6.34930481E+00	0.00000000E+00	602
25156	production	1.70339026E+03	2.69538365E+02	6.31965789E+00	0.00000000E+00	586
25157	production	1.69788272E+03	2.69810559E+02	6.29286980E+00	0.00000000E+00	577
25158	production	1.70299565E+03	2.70067989E+02	6.30580341E+00	0.00000000E+00	572
25159	production	1.68097898E+03	2.69480620E+02	6.23784738E+00	0.00000000E+00	586
25160	production	1.67073723E+03	2.69591873E+02	6.19728336E+00	0.00000000E+00	584
25161	production	1.67563412E+03	2.70017905E+02	6.20564076E+00	0.00000000E+00	593
25162	production	1.68016936E+03	2.70378686E+02	6.21413388E+00	0.00000000E+00	564
25163	production	1.66841641E+03	2.69555084E+02	6.18951936E+00	0.00000000E+00	592
25164	production	1.66836601E+03	2.69820586E+02	6.18324210E+00	0.00000000E+00	609
25165	production	1.67422060E+03	2.69938687E+02	6.20222548E+00	0.00000000E+00	623
25166	production	1.66880059E+03	2.69520389E+02	6.19174157E+00	0.00000000E+00	602
25167	production	1.65027922E+03	2.68816992E+02	6.13904353E+00	0.00000000E+00	603
25168	production	1.66972716E+03	2.69029286E+02	6.20648847E+00	0.00000000E+00	574
25169	production	1.67096771E+03	2.68761455E+02	6.21728928E+00	0.00000000E+00	599
25170	production	1.69024496E+03	2.69562886E+02	6.27031778E+00	0.00000000E+00	573
25171	production	1.69809838E+03	2.70557203E+02	6.27630077E+00	0.00000000E+00	622
25172	production	1.69049142E+03	2.70377695E+02	6.25233315E+00	0.00000000E+00	614
25173	production	1.70278717E+03	2.70368114E+02	6.29803250E+00	0.00000000E+00	560
25174	production	1.70127910E+03	2.70662127E+02	6.28561933E+00	0.00000000E+00	613
25175	production	1.71706193E+03	2.71187310E+02	6.33164556E+00	0.00000000E+00	612
25176	production	1.71112993E+03	2.71145226E+02	6.31075070E+00	0.00000000E+00	616
25177	production	1.73093857E+03	2.71905650E+02	6.36595292E+00	0.00000000E+00	605
25178	production	1.70781884E+03	2.71065967E+02	6.30038087E+00	0.00000000E+00	627
25179	production	1.69012016E+03	2.70181750E+02	6.25549341E+00	0.00000000E+00	607
25180	production	1.71248357E+03	2.69407122E+02	6.35648961E+00	0.00000000E+00	573
25181	production	1.73446371E+03	2.70134583E+02	6.42073923E+00	0.00000000E+00	610
25182	production	1.71410781E+03	2.69556795E+02	6.35898572E+00	0.00000000E+00	586
25183	production	1.69259291E+03	2.68792040E+02	6.29703509E+00	0.00000000E+00	585
25184	production	1.70569319E+03	2.69038096E+02	6.33996899E+00	0.00000000E+00	583
25185	production	1.72859928E+03	2.70934096E+02	6.38014671E+00	0.00000000E+00	600
25186	production	1.70836995E+03	2.69686954E+02	6.33464067E+00	0.00000000E+00	607
25187	production	1.71684350E+03	2.69705976E+02	6.36561162E+00	0.00000000E+00	592
25188	production	1.70618580E+03	2.69375646E+02	6.33385320E+00	0.00000000E+00	590
25189	production	1.71648543E+03	2.69854181E+02	6.36078874E+00	0.00000000E+00	596
25190	production	1.72174359E+03	2.70146910E+02	6.37336029E+00	0.00000000E+00	578
25191	production	1.74388164E+03	2.71175848E+02	6.43081472E+00	0.00000000E+00	608
25192	production	1.71998549E+03	2.70610094E+02	6.35595468E+00	0.00000000E+00	588
25193	production	1.71139603E+03	2.70172983E+02	6.33444549E+00	0.00000000E+00	587
25194	production	1.72808121E+03	2.70907916E+02	6.37885091E+00	0.00000000E+00	592
25195	production	1.72514142E+03	2.71725275E+02	6.34884414E+00	0.00000000E+00	553
25196	production	1.70644577E+03	2.71258928E+02	6.29083725E+00	0.00000000E+00	600
25197	production	1.71196530E+03	2.70591093E+02	6.32676146E+00	0.00000000E+00	575
25198	production	1.73248486E+03	2.71294682E+02	6.38598901E+00	0.00000000E+00	591
25199	production	1.73615313E+03	2.71135783E+02	6.40326080E+00	0.00000000E+00	588
25200	production	1.72290181E+03	2.71387077E+02	6.34850353E+00	0.00000000E+00	540
25201	production	1.73721853E+03	2.71642383E+02	6.39524107E+00	0.00000000E+00	513
25202	production	1.74315696E+03	2.71905623E+02	6.41088972E+00	0.00000000E+00	545
25203	production	1.72683288E+03	2.71538301E+02	6.35944494E+00	0.00000000E+00	525
25204	production	1.72523758E+03	2.71683107E+02	6.35018347E+00	0.00000000E+00	522
25205	production	1.74186350E+03	2.72172873E+02	6.39984244E+00	0.00000000E+00	536
25206	production	1.75183121E+03	2.72143597E+02	6.43715757E+00	0.00000000E+00	530
25207	production	1.73990536E+03	2.71414175E+02	6.41051764E+00	0.00000000E+00	538
25208	production	1.76625104E+03	2.72307661E+02	6.48623339E+00	0.00000000E+00	548
25209	production	1.74562261E+03	2.71929682E+02	6.41938974E+00	0.00000000E+00	546
25210	production	1.76112385E+03	2.72163717E+02	6.47082526E+00	0.00000000E+00	568
25211	production	1.75226817E+03	2.71435712E+02	6.45555501E+00	0.00000000E+00	534
25212	production	1.74992447E+03	2.71840305E+02	6.43732530E+00	0.00000000E+00	553
25213	production	1.73979361E+03	2.71347893E+02	6.41167169E+00	0.00000000E+00	529
25214	production	1.76349583E+03	2.72203148E+02	6.47860190E+00	0.00000000E+00	547
25215	production	1.74901661E+03	2.71889301E+02	6.43282617E+00	0.00000000E+00	554
25216	production	1.73774742E+03	2.71694422E+02	6.39596283E+00	0.00000000E+00	547
25217	production	1.75185085E+03	2.71518084E+02	6.45205957E+00	0.00000000E+00	577
25218	production	1.74548961E+03	2.71960723E+02	6.41816799E+00	0.00000000E+00	557
25219	production	1.74160319E+03	2.71645116E+02	6.41131787E+00	0.00000000E+00	555
25220	production	1.72275232E+03	2.71997521E+02	6.33370598E+00	0.00000000E+00	551
25221	production	1.73879995E+03	2.71599925E+02	6.40206345E+00	0.00000000E+00	558
25222	production	1.74111739E+03	2.71650206E+02	6.40940943E+00	0.00000000E+00	570
25223	production	1.74825518E+03	2.73480161E+02	6.39262161E+00	0.00000000E+00	569
25224	production	1.74680518E+03	2.72813815E+02	6.40292053E+00	0.00000000E+00	596
25225	production	1.73437118E+03	2.72674996E+02	6.36058019E+00	0.00000000E+00	567
25226	production	1.72633756E+03	2.72451753E+02	6.33630558E+00	0.00000000E+00	567
25227	production	1.70066533E+03	2.71880587E+02	6.25519220E+00	0.00000000E+00	596
25228	production	1.69816883E+03	2.72091398E+02	6.24117059E+00	0.00000000E+00	568
25229	production	1.70429913E+03	2.73546331E+02	6.23038564E+00	0.00000000E+00	543
25230	production	1.72279365E+03	2.74003174E+02	6.28749524E+00	0.00000000E+00	571
25231	production	1.70742531E+03	2.73049601E+02	6.25316901E+00	0.00000000E+00	581
25232	production	1.70428929E+03	2.73224497E+02	6.23768845E+00	0.00000000E+00	607
25233	production	1.70616994E+03	2.72987156E+02	6.25000077E+00	0.00000000E+00	567
25234	production	1.70686748E+03	2.72888697E+02	6.25481194E+00	0.00000000E+00	563
25235	production	1.69842270E+03	2.72629441E+02	6.22978463E+00	0.00000000E+00	580
25236	production	1.70261476E+03	2.72270074E+02	6.25340396E+00	0.00000000E+00	572
25237	production	1.71678589E+03	2.72124741E+02	6.30881957E+00	0.00000000E+00	556
25238	production	1.72785454E+03	2.72500379E+02	6.34074177E+00	0.00000000E+00	565
25239	production	1.71487509E+03	2.71756054E+02	6.31034732E+00	0.00000000E+00	586
25240	production	1.68652383E+03	2.72080033E+02	6.19863137E+00	0.00000000E+00	572
25241	production	1.68707983E+03	2.72234004E+02	6.19716790E+00	0.00000000E+00	580
25242	production	1.69675683E+03	2.72591466E+02	6.22454126E+00	0.00000000E+00	592
25243	production	1.73111961E+03	2.74019890E+02	6.31749619E+00	0.00000000E+00	547
25244	production	1.72585468E+03	2.74204154E+02	6.29405008E+00	0.00000000E+00	602
25245	production	1.71938378E+03	2.73365368E+02	6.28969132E+00	0.00000000E+00	579
25246	production	1.72157412E+03	2.73604420E+02	6.29220143E+00	0.00000000E+00	552
25247	production	1.72062397E+03	2.73740440E+02	6.28560386E+00	0.00000000E+00	573
25248	production	1.71793990E+03	2.73731509E+02	6.27600349E+00	0.00000000E+00	589
25249	production	1.69628752E+03	2.73398793E+02	6.20444405E+00	0.00000000E+00	579
25250	production	1.70228685E+03	2.73968329E+02	6.21344391E+00	0.00000000E+00	588
25251	production	1.69321704E+03	2.74086077E+02	6.17768351E+00	0.00000000E+00	569
25252	production	1.69852147E+03	2.74744616E+02	6.18218289E+00	0.00000000E+00	590
25253	production	1.69081622E+03	2.74460470E+02	6.16050909E+00	0.00000000E+00	594
25254	production	1.71740182E+03	2.74488664E+02	6.25673132E+00	0.00000000E+00	587
25255	production	1.70674521E+03	2.74517268E+02	6.21725994E+00	0.00000000E+00	560
25256	production	1.73488315E+03	2.74965593E+02	6.30945544E+00	0.00000000E+00	585
25257	production	1.74630971E+03	2.74511925E+02	6.36150766E+00	0.00000000E+00	604
25258	production	1.71936811E+03	2.74597651E+02	6.26140865E+00	0.00000000E+00	630
25259	production	1.69972842E+03	2.74427053E+02	6.19373491E+00	0.00000000E+00	585
25260	production	1.69315683E+03	2.74220264E+02	6.17444096E+00	0.00000000E+00	606
25261	production	1.68598107E+03	2.74093883E+02	6.15110797E+00	0.00000000E+00	564
25262	production	1.67231985E+03	2.72856537E+02	6.12893452E+00	0.00000000E+00	615
25263	production	1.66674336E+03	2.72852959E+02	6.10857717E+00	0.00000000E+00	590
25264	production	1.67348751E+03	2.72796150E+02	6.13457158E+00	0.00000000E+00	562
25265	production	1.67017783E+03	2.72708729E+02	6.12440179E+00	0.00000000E+00	627
25266	production	1.67260870E+03	2.73873711E+02	6.10722620E+00	0.00000000E+00	563
25267	production	1.67572921E+03	2.74189821E+02	6.11156608E+00	0.00000000E+00	591
25268	production	1.69571325E+03	2.74929040E+02	6.16782153E+00	0.00000000E+00	612
25269	production	1.69915107E+03	2.74261736E+02	6.19536321E+00	0.00000000E+00	602
