lag_sweep	g1
1205	4.98047755E+01
1210	4.98937095E+01
1215	4.99132140E+01
1220	4.99341251E+01
1225	4.99701097E+01
1230	5.00604552E+01
1235	5.01739421E+01
1240	5.03101582E+01
1245	5.03934889E+01
1250	5.04340061E+01
1255	5.04945231E+01
1260	5.05471273E+01
1265	5.06186679E+01
1270	5.07866839E+01
1275	5.09606261E+01
1280	5.10630932E+01
1285	5.12664419E+01
1290	5.13438805E+01
1295	5.14819291E+01
1300	5.15623938E+01
1305	5.16760819E+01
1310	5.17307982E+01
1315	5.18057128E+01
1320	5.19312635E+01
1325	5.20107509E+01
1330	5.20468149E+01
1335	5.20869684E+01
1340	5.22250099E+01
1345	5.22708464E+01
1350	5.23106015E+01
1355	5.23569109E+01
1360	5.25200357E+01
1365	5.26419377E+01
1370	5.27373354E+01
1375	5.27889021E+01
1380	5.28402134E+01
1385	5.29438500E+01
1390	5.30208955E+01
1395	5.32318507E+01
1400	5.32674844E+01
1405	5.34060982E+01
1410	5.34549661E+01
1415	5.35043112E+01
1420	5.36394416E+01
1425	5.37590508E+01
1430	5.38940887E+01
1435	5.39903028E+01
1440	5.41787785E+01
1445	5.42904443E+01
1450	5.44256791E+01
1455	5.45561643E+01
1460	5.45792200E+01
1465	5.47033630E+01
1470	5.48713243E+01
1475	5.49466278E+01
1480	5.50739192E+01
1485	5.52009787E+01
1490	5.52718215E+01
1495	5.53321238E+01
1500	5.53871245E+01
1505	5.54604654E+01
1510	5.55066554E+01
1515	5.55996393E+01
1520	5.57295632E+01
1525	5.57466226E+01
1530	5.59100561E+01
1535	5.60395911E+01
1540	5.61852309E+01
1545	5.63288924E+01
1550	5.64342860E+01
1555	5.65027039E+01
1560	5.65989226E+01
1565	5.67330203E+01
1570	5.69229919E+01
1575	5.70306473E+01
1580	5.71398187E+01
1585	5.72154080E+01
1590	5.73681582E+01
1595	5.75624745E+01
1600	5.76751677E+01
1605	5.78522984E+01
1610	5.79856232E+01
1615	5.80626621E+01
1620	5.82081305E+01
1625	5.83765389E+01
1630	5.84665989E+01
1635	5.85967480E+01
1640	5.86648141E+01
1645	5.88146073E+01
1650	5.89131595E+01
1655	5.90060386E+01
1660	5.91699051E+01
1665	5.92763861E+01
1670	5.94163706E+01
1675	5.95490101E+01
1680	5.96884106E+01
1685	5.97425714E+01
1690	5.99628220E+01
1695	6.00827815E+01
1700	6.01577044E+01
1705	6.01850858E+01
1710	6.02282988E+01
1715	6.02248087E+01
1720	6.03054893E+01
1725	6.03742407E+01
1730	6.05336348E+01
1735	6.06356341E+01
1740	6.08159168E+01
1745	6.09510867E+01
1750	6.11025275E+01
1755	6.11552058E+01
1760	6.11958234E+01
1765	6.12358592E+01
1770	6.13977189E+01
1775	6.15051965E+01
1780	6.15849595E+01
1785	6.15997118E+01
1790	6.17309607E+01
1795	6.18687286E+01
1800	6.18532532E+01
1805	6.18827183E+01
1810	6.19731939E+01
1815	6.19432663E+01
1820	6.19609833E+01
1825	6.20903122E+01
1830	6.21917444E+01
1835	6.22744262E+01
1840	6.24270203E+01
1845	6.24274247E+01
1850	6.24669874E+01
1855	6.24935758E+01
1860	6.25665972E+01
1865	6.26970007E+01
1870	6.27609367E+01
1875	6.28142692E+01
1880	6.29017735E+01
1885	6.29297181E+01
1890	6.29316331E+01
1895	6.30009544E+01
1900	6.30341693E+01
1905	6.30220309E+01
1910	6.30807921E+01
1915	6.31707938E+01
1920	6.32029071E+01
1925	6.32449284E+01
1930	6.33225278E+01
1935	6.34470471E+01
1940	6.34432223E+01
1945	6.35110705E+01
1950	6.35804920E+01
1955	6.36611768E+01
1960	6.37241344E+01
1965	6.38380007E+01
1970	6.38669965E+01
1975	6.39060972E+01
1980	6.39925342E+01
1985	6.41543343E+01
1990	6.40972781E+01
1995	6.40738291E+01
2000	6.40647666E+01
2005	6.40511371E+01
2010	6.40998601E+01
2015	6.41002591E+01
2020	6.42053804E+01
2025	6.42930210E+01
2030	6.43744007E+01
2035	6.43787305E+01
2040	6.44364026E+01
2045	6.45530223E+01
2050	6.46892751E+01
2055	6.47864068E+01
2060	6.48535948E+01
2065	6.49318344E+01
2070	6.50436739E+01
2075	6.50073370E+01
2080	6.51640777E+01
2085	6.51688297E+01
2090	6.51179779E+01
2095	6.51083923E+01
2100	6.51685839E+01
2105	6.53711410E+01
2110	6.53202578E+01
2115	6.53686989E+01
2120	6.52351983E+01
2125	6.51341841E+01
2130	6.52071870E+01
2135	6.52540073E+01
2140	6.52392445E+01
2145	6.52930668E+01
2150	6.53295036E+01
2155	6.52897263E+01
2160	6.51682042E+01
2165	6.51782940E+01
2170	6.52523855E+01
2175	6.53056550E+01
2180	6.54315897E+01
2185	6.55315453E+01
2190	6.54806552E+01
2195	6.54386211E+01
2200	6.54120833E+01
2205	6.52891690E+01
2210	6.51663373E+01
2215	6.49562096E+01
2220	6.47591359E+01
2225	6.45020481E+01
2230	6.42737702E+01
2235	6.40529988E+01
2240	6.37623809E+01
2245	6.34928068E+01
2250	6.35287894E+01
2255	6.35283204E+01
2260	6.36095907E+01
2265	6.37162114E+01
2270	6.37945637E+01
2275	6.38647726E+01
2280	6.41282158E+01
2285	6.42292496E+01
2290	6.40209114E+01
2295	6.40894307E+01
2300	6.43384572E+01
2305	6.45241191E+01
2310	6.45875067E+01
2315	6.47055432E+01
2320	6.47531255E+01
2325	6.48076775E+01
2330	6.47711762E+01
2335	6.48654846E+01
2340	6.44415406E+01
2345	6.44710041E+01
2350	6.43774787E+01
2355	6.44264589E+01
2360	6.44369576E+01
2365	6.44941064E+01
2370	6.42833796E+01
2375	6.42437519E+01
2380	6.40705021E+01
2385	6.40463103E+01
2390	6.40265523E+01
2395	6.43536728E+01
2400	6.46258904E+01
2405	6.49289826E+01
2410	6.51295900E+01
2415	6.50415213E+01
2420	6.53555593E+01
2425	6.55389305E+01
2430	6.58944241E+01
2435	6.58767530E+01
2440	6.64640366E+01
2445	6.66808326E+01
2450	6.70828046E+01
2455	6.69188929E+01
2460	6.69561121E+01
2465	6.68848104E+01
2470	6.68734651E+01
2475	6.61982144E+01
2480	6.50306631E+01
2485	6.40681458E+01
2490	6.48053075E+01
2495	6.47917066E+01
