lag_sweep	g_R
460	9.32704769E-01
465	9.32377066E-01
470	9.32019870E-01
475	9.31668263E-01
480	9.31330972E-01
485	9.30991517E-01
490	9.30656548E-01
495	9.30221215E-01
500	9.29825971E-01
505	9.29372496E-01
510	9.29026354E-01
515	9.28683255E-01
520	9.28270122E-01
525	9.27947284E-01
530	9.27507510E-01
535	9.27159656E-01
540	9.26805472E-01
545	9.26484058E-01
550	9.26116187E-01
555	9.25782481E-01
560	9.25361074E-01
565	9.24991310E-01
570	9.24647967E-01
575	9.24381952E-01
580	9.24044430E-01
585	9.23677014E-01
590	9.23323390E-01
595	9.23004220E-01
600	9.22728992E-01
605	9.22436385E-01
610	9.22072899E-01
615	9.21752149E-01
620	9.21575832E-01
625	9.21318712E-01
630	9.21109089E-01
635	9.20866537E-01
640	9.20617646E-01
645	9.20444396E-01
650	9.20215448E-01
655	9.19994030E-01
660	9.19710663E-01
665	9.19424362E-01
670	9.19058687E-01
675	9.18769153E-01
680	9.18491699E-01
685	9.18301491E-01
690	9.18043321E-01
695	9.17794275E-01
700	9.17533796E-01
705	9.17183532E-01
710	9.16898459E-01
715	9.16591416E-01
720	9.16295771E-01
725	9.16021412E-01
730	9.15662761E-01
735	9.15314817E-01
740	9.15008748E-01
745	9.14754743E-01
750	9.14533827E-01
755	9.14208500E-01
760	9.13989640E-01
765	9.13770896E-01
770	9.13566980E-01
775	9.13291261E-01
780	9.12911782E-01
785	9.12646706E-01
790	9.12405051E-01
795	9.12139185E-01
800	9.11863695E-01
805	9.11646284E-01
810	9.11446589E-01
815	9.11168693E-01
820	9.10837544E-01
825	9.10528287E-01
830	9.10311528E-01
835	9.10029469E-01
840	9.09754207E-01
845	9.09479843E-01
850	9.09174557E-01
855	9.08935701E-01
860	9.08749425E-01
865	9.08501044E-01
870	9.08297455E-01
875	9.08065318E-01
880	9.07884112E-01
885	9.07642190E-01
890	9.07473181E-01
895	9.07318223E-01
900	9.07111007E-01
905	9.06851441E-01
910	9.06694006E-01
915	9.06457219E-01
920	9.06180338E-01
925	9.05948854E-01
930	9.05731781E-01
935	9.05618125E-01
940	9.05486219E-01
945	9.05344216E-01
950	9.05174042E-01
955	9.05059628E-01
960	9.04807717E-01
965	9.04636412E-01
970	9.04472668E-01
975	9.04236148E-01
980	9.04026304E-01
985	9.03837770E-01
990	9.03706390E-01
995	9.03482147E-01
1000	9.03285821E-01
1005	9.03104106E-01
1010	9.02830503E-01
1015	9.02644506E-01
1020	9.02507793E-01
1025	9.02344777E-01
1030	9.02215210E-01
1035	9.02176389E-01
1040	9.02045765E-01
1045	9.01941448E-01
1050	9.01772191E-01
1055	9.01727316E-01
1060	9.01622322E-01
1065	9.01462226E-01
1070	9.01318715E-01
1075	9.01072854E-01
1080	9.00815716E-01
1085	9.00661129E-01
1090	9.00558985E-01
1095	9.00362003E-01
1100	9.00287198E-01
1105	9.00133063E-01
1110	8.99883162E-01
1115	8.99733538E-01
1120	8.99688558E-01
1125	8.99570691E-01
1130	8.99495233E-01
1135	8.99460010E-01
1140	8.99327932E-01
1145	8.99247161E-01
1150	8.99206862E-01
1155	8.99005761E-01
1160	8.98946920E-01
1165	8.98863167E-01
1170	8.98868728E-01
1175	8.98881772E-01
1180	8.98818242E-01
1185	8.98720065E-01
1190	8.98799029E-01
1195	8.98914124E-01
1200	8.98986872E-01
1205	8.98991507E-01
1210	8.99088478E-01
1215	8.99156140E-01
1220	8.99198563E-01
1225	8.99251651E-01
1230	8.99353623E-01
1235	8.99437746E-01
1240	8.99465598E-01
1245	8.99598353E-01
1250	8.99658285E-01
1255	8.99713252E-01
1260	8.99847398E-01
1265	8.99838911E-01
1270	9.00033974E-01
1275	9.00101696E-01
1280	9.00239063E-01
1285	9.00228840E-01
1290	9.00284617E-01
1295	9.00459100E-01
1300	9.00525760E-01
1305	9.00520095E-01
1310	9.00590741E-01
1315	9.00636551E-01
1320	9.00698844E-01
1325	9.00724994E-01
1330	9.00741277E-01
1335	9.00724813E-01
1340	9.00591432E-01
1345	9.00518316E-01
1350	9.00359358E-01
1355	9.00201261E-01
1360	9.00028666E-01
1365	8.99810187E-01
1370	8.99724299E-01
1375	8.99554926E-01
1380	8.99457143E-01
1385	8.99314114E-01
1390	8.99143375E-01
1395	8.98919440E-01
1400	8.98776966E-01
1405	8.98729159E-01
1410	8.98695857E-01
1415	8.98570441E-01
1420	8.98366518E-01
1425	8.98238687E-01
1430	8.98021195E-01
1435	8.97898781E-01
1440	8.97699651E-01
1445	8.97627507E-01
1450	8.97604079E-01
1455	8.97409681E-01
1460	8.97241694E-01
1465	8.97069932E-01
1470	8.96992072E-01
1475	8.96962334E-01
1480	8.96871391E-01
1485	8.96768311E-01
1490	8.96620625E-01
1495	8.96442634E-01
1500	8.96333797E-01
1505	8.96275019E-01
1510	8.96218917E-01
1515	8.96055377E-01
1520	8.95966071E-01
1525	8.95868424E-01
1530	8.95715475E-01
1535	8.95669676E-01
1540	8.95424602E-01
1545	8.95299847E-01
1550	8.95372219E-01
1555	8.95436911E-01
1560	8.95503806E-01
1565	8.95540648E-01
1570	8.95480176E-01
1575	8.95526572E-01
1580	8.95432287E-01
1585	8.95206444E-01
1590	8.95113807E-01
1595	8.95009184E-01
1600	8.94831359E-01
1605	8.94770496E-01
1610	8.94600617E-01
1615	8.94464815E-01
1620	8.94307475E-01
1625	8.94313593E-01
1630	8.94211733E-01
1635	8.94142555E-01
1640	8.94016209E-01
1645	8.93966180E-01
1650	8.93904741E-01
1655	8.93703074E-01
1660	8.93598913E-01
1665	8.93496827E-01
1670	8.93423134E-01
1675	8.93226527E-01
1680	8.92955259E-01
1685	8.92839556E-01
1690	8.92753284E-01
1695	8.92818225E-01
1700	8.92913360E-01
1705	8.92837284E-01
1710	8.92778334E-01
1715	8.92649973E-01
1720	8.92535770E-01
1725	8.92313521E-01
1730	8.92150066E-01
1735	8.92052752E-01
1740	8.91990463E-01
1745	8.91831216E-01
1750	8.91541700E-01
1755	8.91427179E-01
1760	8.91263149E-01
1765	8.91194973E-01
1770	8.91045385E-01
1775	8.90907109E-01
1780	8.90723068E-01
1785	8.90531153E-01
1790	8.90380168E-01
1795	8.90277802E-01
1800	8.90094099E-01
1805	8.89970238E-01
1810	8.89773490E-01
1815	8.89685921E-01
1820	8.89605370E-01
1825	8.89421572E-01
1830	8.89083372E-01
1835	8.88823419E-01
1840	8.88667175E-01
1845	8.88502321E-01
1850	8.88319306E-01
1855	8.88186290E-01
1860	8.88134444E-01
1865	8.88023101E-01
1870	8.88034882E-01
1875	8.87909511E-01
1880	8.87643117E-01
1885	8.87413829E-01
1890	8.87242779E-01
1895	8.87125455E-01
1900	8.87080367E-01
1905	8.87044257E-01
1910	8.86950563E-01
1915	8.86883511E-01
1920	8.86595660E-01
1925	8.86548970E-01
1930	8.86411203E-01
1935	8.86330629E-01
1940	8.86155912E-01
1945	8.85954181E-01
1950	8.85971360E-01
1955	8.85981752E-01
1960	8.85861295E-01
1965	8.85691731E-01
1970	8.85566792E-01
1975	8.85295047E-01
1980	8.84940770E-01
1985	8.84456347E-01
1990	8.84055506E-01
1995	8.83620749E-01
2000	8.83119378E-01
2005	8.82746568E-01
2010	8.82370846E-01
2015	8.82011953E-01
2020	8.81644081E-01
2025	8.81078769E-01
2030	8.80906349E-01
2035	8.80954226E-01
2040	8.80771305E-01
2045	8.80448196E-01
2050	8.79931228E-01
2055	8.79704602E-01
2060	8.79451417E-01
2065	8.79298161E-01
2070	8.79176663E-01
2075	8.79097741E-01
2080	8.79011134E-01
2085	8.78984491E-01
2090	8.78721325E-01
2095	8.78423041E-01
2100	8.78214450E-01
2105	8.77829650E-01
2110	8.77324532E-01
2115	8.76695137E-01
2120	8.76132187E-01
2125	8.75722313E-01
2130	8.75230710E-01
2135	8.74537543E-01
2140	8.73983547E-01
2145	8.73390517E-01
2150	8.72935069E-01
2155	8.72290824E-01
2160	8.71649779E-01
2165	8.70973703E-01
2170	8.70339316E-01
2175	8.69708069E-01
2180	8.69204496E-01
2185	8.68656505E-01
2190	8.68275619E-01
2195	8.67997922E-01
2200	8.67614384E-01
2205	8.67466038E-01
2210	8.67340923E-01
2215	8.66836929E-01
2220	8.66547130E-01
2225	8.66006140E-01
2230	8.65259865E-01
2235	8.64837747E-01
2240	8.64371985E-01
2245	8.64089403E-01
2250	8.63608161E-01
2255	8.63421126E-01
2260	8.63360383E-01
2265	8.63521958E-01
2270	8.63324367E-01
2275	8.62980883E-01
2280	8.62952575E-01
2285	8.62643790E-01
2290	8.61944935E-01
2295	8.61208283E-01
2300	8.60677817E-01
2305	8.60201765E-01
2310	8.59456301E-01
2315	8.58841411E-01
2320	8.58103568E-01
2325	8.57221003E-01
2330	8.56777825E-01
2335	8.56876243E-01
2340	8.56788321E-01
2345	8.57046537E-01
2350	8.56799305E-01
2355	8.57156659E-01
2360	8.57100199E-01
2365	8.57155172E-01
2370	8.57355509E-01
2375	8.57433790E-01
2380	8.56928754E-01
2385	8.56153159E-01
2390	8.55978284E-01
2395	8.55438383E-01
2400	8.54175467E-01
2405	8.53386191E-01
2410	8.53548261E-01
2415	8.53548502E-01
2420	8.53311270E-01
2425	8.53399453E-01
2430	8.52196174E-01
2435	8.51248993E-01
2440	8.48711280E-01
2445	8.48764979E-01
2450	8.49036289E-01
2455	8.49048649E-01
2460	8.49306982E-01
2465	8.50333214E-01
2470	8.53174881E-01
2475	8.52731023E-01
2480	8.58838302E-01
2485	8.60615419E-01
2490	8.58233089E-01
2495	8.52905252E-01
