lag_sweep	g_CM
875	2.08823420E+01
880	2.09784758E+01
885	2.10948401E+01
890	2.11865780E+01
895	2.13015950E+01
900	2.13946508E+01
905	2.15116404E+01
910	2.16046654E+01
915	2.17155269E+01
920	2.18110031E+01
925	2.19219982E+01
930	2.20212463E+01
935	2.21339523E+01
940	2.22348231E+01
945	2.23484458E+01
950	2.24398074E+01
955	2.25552354E+01
960	2.26468035E+01
965	2.27588725E+01
970	2.28543865E+01
975	2.29672192E+01
980	2.30628800E+01
985	2.31791528E+01
990	2.32739154E+01
995	2.33880824E+01
1000	2.34832327E+01
1005	2.35907263E+01
1010	2.36835284E+01
1015	2.37986357E+01
1020	2.38899228E+01
1025	2.40051398E+01
1030	2.40980489E+01
1035	2.42104181E+01
1040	2.43052342E+01
1045	2.44125505E+01
1050	2.45059472E+01
1055	2.46151113E+01
1060	2.47064738E+01
1065	2.48188491E+01
1070	2.49071677E+01
1075	2.50207358E+01
1080	2.51099933E+01
1085	2.52222240E+01
1090	2.53095591E+01
1095	2.54230226E+01
1100	2.55083522E+01
1105	2.56245937E+01
1110	2.57066041E+01
1115	2.58247923E+01
1120	2.59115675E+01
1125	2.60254340E+01
1130	2.61049530E+01
1135	2.62154884E+01
1140	2.62962854E+01
1145	2.64083772E+01
1150	2.64922891E+01
1155	2.66049272E+01
1160	2.66915992E+01
1165	2.68076213E+01
1170	2.68935777E+01
1175	2.70114681E+01
1180	2.70980223E+01
1185	2.72086282E+01
1190	2.72958246E+01
1195	2.74059014E+01
1200	2.74911977E+01
1205	2.76065243E+01
1210	2.76918402E+01
1215	2.78056226E+01
1220	2.78905258E+01
1225	2.80043652E+01
1230	2.80904738E+01
1235	2.82067621E+01
1240	2.82900203E+01
1245	2.84003315E+01
1250	2.84836786E+01
1255	2.85972192E+01
1260	2.86781720E+01
1265	2.87948527E+01
1270	2.88704135E+01
1275	2.89885089E+01
1280	2.90651813E+01
1285	2.91799315E+01
1290	2.92573381E+01
1295	2.93744481E+01
1300	2.94639646E+01
1305	2.95742943E+01
1310	2.96559496E+01
1315	2.97717352E+01
1320	2.98535720E+01
1325	2.99728615E+01
1330	3.00525959E+01
1335	3.01681416E+01
1340	3.02419456E+01
1345	3.03605652E+01
1350	3.04306981E+01
1355	3.05482842E+01
1360	3.06145198E+01
1365	3.07257829E+01
1370	3.07970465E+01
1375	3.09102463E+01
1380	3.09777101E+01
1385	3.10966259E+01
1390	3.11655519E+01
1395	3.12799570E+01
1400	3.13528237E+01
1405	3.14666192E+01
1410	3.15391156E+01
1415	3.16559182E+01
1420	3.17269078E+01
1425	3.18478122E+01
1430	3.19255572E+01
1435	3.20425827E+01
1440	3.21229435E+01
1445	3.22455006E+01
1450	3.23285969E+01
1455	3.24502245E+01
1460	3.25328279E+01
1465	3.26500699E+01
1470	3.27339204E+01
1475	3.28525938E+01
1480	3.29343710E+01
1485	3.30493066E+01
1490	3.31310074E+01
1495	3.32503916E+01
1500	3.33299161E+01
1505	3.34456061E+01
1510	3.35243992E+01
1515	3.36426481E+01
1520	3.37245718E+01
1525	3.38429903E+01
1530	3.39247358E+01
1535	3.40417260E+01
1540	3.41211156E+01
1545	3.42346016E+01
1550	3.43178531E+01
1555	3.44280966E+01
1560	3.45096641E+01
1565	3.46191818E+01
1570	3.47024264E+01
1575	3.48117776E+01
1580	3.48946688E+01
1585	3.50018745E+01
1590	3.50773207E+01
1595	3.51892014E+01
1600	3.52663649E+01
1605	3.53684915E+01
1610	3.54476923E+01
1615	3.55583403E+01
1620	3.56390186E+01
1625	3.57497381E+01
1630	3.58240551E+01
1635	3.59305129E+01
1640	3.60056079E+01
1645	3.61182798E+01
1650	3.61958968E+01
1655	3.63090207E+01
1660	3.63905643E+01
1665	3.65059896E+01
1670	3.65851031E+01
1675	3.66969531E+01
1680	3.67741688E+01
1685	3.68897065E+01
1690	3.69664632E+01
1695	3.70777319E+01
1700	3.71557347E+01
1705	3.72731342E+01
1710	3.73547151E+01
1715	3.74635127E+01
1720	3.75461290E+01
1725	3.76465462E+01
1730	3.77354427E+01
1735	3.78427329E+01
1740	3.79250378E+01
1745	3.80376267E+01
1750	3.81161336E+01
1755	3.82283782E+01
1760	3.83040571E+01
1765	3.84198561E+01
1770	3.85011670E+01
1775	3.86180408E+01
1780	3.86992043E+01
1785	3.88150911E+01
1790	3.88874240E+01
1795	3.90074963E+01
1800	3.90908712E+01
1805	3.92087848E+01
1810	3.92855741E+01
1815	3.94061597E+01
1820	3.94897331E+01
1825	3.96105930E+01
1830	3.96858426E+01
1835	3.98031839E+01
1840	3.98819731E+01
1845	3.99997246E+01
1850	4.00771517E+01
1855	4.01969463E+01
1860	4.02735663E+01
1865	4.03922536E+01
1870	4.04727379E+01
1875	4.05908193E+01
1880	4.06736537E+01
1885	4.07908347E+01
1890	4.08705529E+01
1895	4.09894000E+01
1900	4.10698649E+01
1905	4.11886355E+01
1910	4.12717112E+01
1915	4.13880451E+01
1920	4.14713607E+01
1925	4.15885685E+01
1930	4.16735271E+01
1935	4.17861311E+01
1940	4.18743686E+01
1945	4.19866205E+01
1950	4.20727647E+01
1955	4.21867995E+01
1960	4.22682533E+01
1965	4.23861970E+01
1970	4.24719983E+01
1975	4.25855110E+01
1980	4.26755151E+01
1985	4.27934953E+01
1990	4.28847145E+01
1995	4.30017728E+01
2000	4.30870558E+01
2005	4.32010128E+01
2010	4.32909016E+01
2015	4.34098378E+01
2020	4.34993407E+01
2025	4.36199836E+01
2030	4.37110418E+01
2035	4.38330141E+01
2040	4.39211864E+01
2045	4.40402849E+01
2050	4.41359750E+01
2055	4.42519718E+01
2060	4.43443701E+01
2065	4.44567991E+01
2070	4.45447512E+01
2075	4.46603488E+01
2080	4.47479300E+01
2085	4.48590622E+01
2090	4.49442471E+01
2095	4.50534294E+01
2100	4.51435210E+01
2105	4.52494505E+01
2110	4.53355672E+01
2115	4.54360775E+01
2120	4.55257498E+01
2125	4.56354330E+01
2130	4.57229382E+01
2135	4.58313901E+01
2140	4.59233533E+01
2145	4.60345225E+01
2150	4.61227539E+01
2155	4.62322225E+01
2160	4.63218834E+01
2165	4.64382088E+01
2170	4.65236472E+01
2175	4.66428482E+01
2180	4.67310984E+01
2185	4.68439400E+01
2190	4.69250852E+01
2195	4.70440144E+01
2200	4.71299645E+01
2205	4.72523456E+01
2210	4.73381608E+01
2215	4.74663640E+01
2220	4.75560756E+01
2225	4.76775242E+01
2230	4.77720929E+01
2235	4.78870326E+01
2240	4.79828691E+01
2245	4.81066098E+01
2250	4.82017812E+01
2255	4.83284042E+01
2260	4.84240006E+01
2265	4.85554000E+01
2270	4.86421368E+01
2275	4.87693805E+01
2280	4.88624935E+01
2285	4.89908331E+01
2290	4.90821176E+01
2295	4.91986430E+01
2300	4.92891235E+01
2305	4.94119514E+01
2310	4.95032160E+01
2315	4.96337323E+01
2320	4.97283358E+01
2325	4.98547974E+01
2330	4.99541964E+01
2335	5.00769647E+01
2340	5.01809103E+01
2345	5.03077623E+01
2350	5.04090075E+01
2355	5.05327926E+01
2360	5.06315496E+01
2365	5.07616411E+01
2370	5.08527054E+01
2375	5.09746746E+01
2380	5.10736182E+01
2385	5.11963751E+01
2390	5.12903633E+01
2395	5.14131198E+01
2400	5.15053391E+01
2405	5.16333634E+01
2410	5.17202676E+01
2415	5.18477825E+01
2420	5.19380068E+01
2425	5.20724831E+01
2430	5.21615522E+01
2435	5.22908859E+01
2440	5.23810682E+01
2445	5.25154333E+01
2450	5.26067098E+01
2455	5.27393505E+01
2460	5.28294816E+01
2465	5.29630413E+01
2470	5.30576493E+01
2475	5.31871868E+01
2480	5.32781346E+01
2485	5.34081345E+01
2490	5.34957134E+01
2495	5.36293559E+01
2500	5.37260356E+01
2505	5.38533382E+01
2510	5.39377313E+01
2515	5.40706432E+01
2520	5.41518304E+01
2525	5.42844414E+01
2530	5.43655391E+01
2535	5.45023311E+01
2540	5.45875598E+01
2545	5.47207558E+01
2550	5.48041052E+01
2555	5.49434508E+01
2560	5.50262244E+01
2565	5.51623552E+01
2570	5.52513470E+01
2575	5.53879140E+01
2580	5.54731438E+01
2585	5.56055233E+01
2590	5.56916134E+01
2595	5.58264095E+01
2600	5.59167782E+01
2605	5.60561393E+01
2610	5.61430092E+01
2615	5.62802733E+01
2620	5.63609956E+01
2625	5.65024053E+01
2630	5.65892459E+01
2635	5.67322362E+01
2640	5.68142583E+01
2645	5.69562667E+01
2650	5.70341699E+01
2655	5.71829087E+01
2660	5.72646720E+01
2665	5.74108878E+01
2670	5.74849245E+01
2675	5.76312876E+01
2680	5.77083218E+01
2685	5.78550887E+01
2690	5.79384906E+01
2695	5.80858394E+01
2700	5.81703949E+01
2705	5.83043078E+01
2710	5.83848910E+01
2715	5.85292488E+01
2720	5.86148608E+01
2725	5.87486950E+01
2730	5.88298704E+01
2735	5.89651446E+01
2740	5.90487140E+01
2745	5.91839074E+01
2750	5.92703729E+01
2755	5.94099291E+01
2760	5.94934241E+01
2765	5.96327508E+01
2770	5.97169445E+01
2775	5.98631362E+01
2780	5.99494318E+01
2785	6.00943499E+01
2790	6.01848838E+01
2795	6.03286313E+01
2800	6.04105753E+01
2805	6.05641508E+01
2810	6.06420977E+01
2815	6.07962705E+01
2820	6.08749158E+01
2825	6.10309020E+01
2830	6.11048647E+01
2835	6.12591204E+01
2840	6.13316336E+01
2845	6.14850350E+01
2850	6.15590457E+01
2855	6.17079453E+01
2860	6.17788659E+01
2865	6.19212525E+01
2870	6.19960683E+01
2875	6.21360370E+01
2880	6.22141185E+01
2885	6.23566662E+01
2890	6.24369019E+01
2895	6.25834573E+01
2900	6.26702996E+01
2905	6.28155570E+01
2910	6.29039493E+01
2915	6.30482886E+01
2920	6.31315517E+01
2925	6.32731639E+01
2930	6.33528476E+01
2935	6.35022477E+01
2940	6.35802077E+01
2945	6.37205850E+01
2950	6.37982199E+01
2955	6.39422965E+01
2960	6.40140813E+01
2965	6.41609636E+01
2970	6.42371410E+01
2975	6.43876102E+01
2980	6.44566602E+01
2985	6.45995802E+01
2990	6.46646126E+01
2995	6.48123757E+01
3000	6.48772524E+01
3005	6.50255172E+01
3010	6.50908712E+01
3015	6.52326414E+01
3020	6.52951358E+01
3025	6.54301437E+01
3030	6.54957505E+01
3035	6.56297177E+01
3040	6.56999718E+01
3045	6.58338815E+01
3050	6.59070424E+01
3055	6.60417296E+01
3060	6.61172419E+01
3065	6.62605189E+01
3070	6.63320793E+01
3075	6.64720959E+01
3080	6.65431151E+01
3085	6.66854492E+01
3090	6.67512787E+01
3095	6.68960987E+01
3100	6.69479182E+01
3105	6.70942634E+01
3110	6.71559863E+01
3115	6.73010987E+01
3120	6.73591299E+01
3125	6.75053621E+01
3130	6.75625053E+01
3135	6.77039966E+01
3140	6.77629801E+01
3145	6.79056917E+01
3150	6.79683064E+01
3155	6.81157041E+01
3160	6.81693715E+01
3165	6.83222803E+01
3170	6.83739236E+01
3175	6.85277215E+01
3180	6.85828575E+01
3185	6.87389654E+01
3190	6.87946232E+01
3195	6.89492457E+01
3200	6.90069700E+01
3205	6.91579035E+01
3210	6.92147545E+01
3215	6.93790384E+01
3220	6.94358686E+01
3225	6.95998667E+01
3230	6.96618764E+01
3235	6.98240791E+01
3240	6.98797871E+01
3245	7.00378958E+01
3250	7.00889430E+01
3255	7.02453495E+01
3260	7.02950868E+01
3265	7.04535421E+01
3270	7.05064814E+01
3275	7.06559950E+01
3280	7.07091037E+01
3285	7.08548218E+01
3290	7.09092871E+01
3295	7.10530736E+01
3300	7.11137616E+01
3305	7.12630774E+01
3310	7.13234899E+01
3315	7.14635349E+01
3320	7.15188036E+01
3325	7.16597467E+01
3330	7.17057606E+01
3335	7.18490666E+01
3340	7.19046714E+01
3345	7.20545315E+01
3350	7.21118310E+01
3355	7.22588929E+01
3360	7.23136654E+01
3365	7.24582234E+01
3370	7.25283467E+01
3375	7.26730129E+01
3380	7.27401780E+01
3385	7.28847721E+01
3390	7.29532710E+01
3395	7.30904662E+01
3400	7.31557305E+01
3405	7.32983249E+01
3410	7.33686815E+01
3415	7.35169325E+01
3420	7.35806006E+01
3425	7.37334879E+01
3430	7.37907299E+01
3435	7.39375994E+01
3440	7.40033599E+01
3445	7.41403998E+01
3450	7.42068376E+01
3455	7.43516411E+01
3460	7.44124025E+01
3465	7.45493149E+01
3470	7.46122633E+01
3475	7.47479463E+01
3480	7.48161087E+01
3485	7.49542490E+01
3490	7.50248652E+01
3495	7.51687174E+01
3500	7.52266409E+01
3505	7.53764594E+01
3510	7.54349183E+01
3515	7.55832116E+01
3520	7.56447670E+01
3525	7.57962828E+01
3530	7.58531427E+01
3535	7.60070463E+01
3540	7.60698293E+01
3545	7.62256902E+01
3550	7.62967357E+01
3555	7.64452720E+01
3560	7.65160586E+01
3565	7.66691477E+01
3570	7.67396842E+01
3575	7.68863596E+01
3580	7.69593880E+01
3585	7.71056529E+01
3590	7.71708345E+01
3595	7.73248228E+01
3600	7.73928200E+01
3605	7.75508338E+01
3610	7.76048098E+01
3615	7.77585817E+01
3620	7.78049941E+01
3625	7.79541607E+01
3630	7.80022207E+01
3635	7.81559005E+01
3640	7.82189293E+01
3645	7.83827965E+01
3650	7.84384715E+01
3655	7.86011612E+01
3660	7.86535433E+01
3665	7.88209505E+01
3670	7.88843332E+01
3675	7.90482193E+01
3680	7.91086134E+01
3685	7.92731253E+01
3690	7.93273463E+01
3695	7.94873432E+01
3700	7.95507339E+01
3705	7.97053533E+01
3710	7.97626287E+01
3715	7.99243071E+01
3720	7.99861092E+01
3725	8.01488112E+01
3730	8.02012522E+01
3735	8.03661819E+01
3740	8.04262556E+01
3745	8.05917907E+01
3750	8.06428600E+01
3755	8.08156289E+01
3760	8.08576738E+01
3765	8.10275429E+01
3770	8.10683666E+01
3775	8.12328952E+01
3780	8.12697644E+01
3785	8.14365800E+01
3790	8.14728317E+01
3795	8.16463331E+01
3800	8.16944942E+01
3805	8.18643155E+01
3810	8.19092851E+01
3815	8.20750910E+01
3820	8.21247861E+01
3825	8.22958201E+01
3830	8.23423240E+01
3835	8.25167982E+01
3840	8.25509511E+01
3845	8.27116211E+01
3850	8.27536785E+01
3855	8.29118304E+01
3860	8.29573378E+01
3865	8.31244754E+01
3870	8.31648798E+01
3875	8.33234568E+01
3880	8.33678504E+01
3885	8.35168736E+01
3890	8.35583416E+01
3895	8.37181603E+01
3900	8.37665363E+01
3905	8.39320426E+01
3910	8.39814283E+01
3915	8.41420123E+01
3920	8.41943196E+01
3925	8.43595951E+01
3930	8.44092402E+01
3935	8.45673973E+01
3940	8.46115648E+01
3945	8.47654597E+01
3950	8.48040056E+01
3955	8.49632964E+01
3960	8.50063438E+01
3965	8.51754191E+01
3970	8.52285202E+01
3975	8.53933449E+01
3980	8.54445826E+01
3985	8.56146909E+01
3990	8.56605519E+01
3995	8.58307807E+01
4000	8.58689512E+01
4005	8.60359011E+01
4010	8.60631411E+01
4015	8.62293977E+01
4020	8.62566397E+01
4025	8.64224036E+01
4030	8.64555288E+01
4035	8.66203837E+01
4040	8.66505383E+01
4045	8.68156571E+01
4050	8.68449632E+01
4055	8.70012925E+01
4060	8.70359568E+01
4065	8.71929439E+01
4070	8.72263985E+01
4075	8.73787045E+01
4080	8.74163252E+01
4085	8.75637021E+01
4090	8.76119447E+01
4095	8.77512105E+01
4100	8.77934411E+01
4105	8.79332795E+01
4110	8.79727630E+01
4115	8.81088957E+01
4120	8.81451872E+01
4125	8.82718171E+01
4130	8.83102555E+01
4135	8.84332316E+01
4140	8.84699461E+01
4145	8.85989932E+01
4150	8.86510532E+01
4155	8.87860763E+01
4160	8.88385064E+01
4165	8.89699933E+01
4170	8.90306592E+01
4175	8.91624600E+01
4180	8.92271823E+01
4185	8.93666046E+01
4190	8.94490100E+01
4195	8.95815111E+01
4200	8.96515266E+01
4205	8.97852111E+01
4210	8.98484301E+01
4215	8.99857170E+01
4220	9.00599723E+01
4225	9.01973187E+01
4230	9.02685131E+01
4235	9.03990427E+01
4240	9.04741589E+01
4245	9.06064767E+01
4250	9.06886142E+01
4255	9.08192770E+01
4260	9.08902014E+01
4265	9.10178652E+01
4270	9.10751157E+01
4275	9.11941287E+01
4280	9.12539788E+01
4285	9.13739235E+01
4290	9.14344455E+01
4295	9.15445010E+01
4300	9.16036174E+01
4305	9.17059426E+01
4310	9.17498114E+01
4315	9.18490283E+01
4320	9.18865474E+01
4325	9.19966196E+01
4330	9.20414208E+01
4335	9.21612573E+01
4340	9.22111442E+01
4345	9.23193311E+01
4350	9.23736066E+01
4355	9.24783569E+01
4360	9.25422138E+01
4365	9.26566709E+01
4370	9.27341398E+01
4375	9.28467464E+01
4380	9.29167732E+01
4385	9.30229271E+01
4390	9.31026734E+01
4395	9.32008073E+01
4400	9.32731243E+01
4405	9.33703086E+01
4410	9.34391129E+01
4415	9.35358044E+01
4420	9.36012768E+01
4425	9.36943567E+01
4430	9.37657470E+01
4435	9.38594050E+01
4440	9.39217666E+01
4445	9.40299745E+01
4450	9.40829534E+01
4455	9.42055981E+01
4460	9.42584477E+01
4465	9.43750641E+01
4470	9.44317072E+01
4475	9.45586031E+01
4480	9.46072071E+01
4485	9.47336453E+01
4490	9.47942236E+01
4495	9.49172796E+01
4500	9.49853109E+01
4505	9.51017647E+01
4510	9.51682277E+01
4515	9.52903142E+01
4520	9.53618962E+01
4525	9.54787273E+01
4530	9.55543717E+01
4535	9.56602955E+01
4540	9.57405443E+01
4545	9.58539795E+01
4550	9.59438175E+01
4555	9.60810951E+01
4560	9.61872224E+01
4565	9.63130021E+01
4570	9.64080792E+01
4575	9.65209503E+01
4580	9.66095691E+01
4585	9.67268601E+01
4590	9.68082752E+01
4595	9.69222440E+01
4600	9.70119653E+01
4605	9.71167968E+01
4610	9.72012144E+01
4615	9.73062605E+01
4620	9.73817919E+01
4625	9.74890917E+01
4630	9.75627453E+01
4635	9.76721937E+01
4640	9.77539002E+01
4645	9.78552847E+01
4650	9.79586700E+01
4655	9.80650267E+01
4660	9.81733630E+01
4665	9.82777646E+01
4670	9.83976269E+01
4675	9.85027013E+01
4680	9.86225302E+01
4685	9.87207198E+01
4690	9.88356045E+01
4695	9.89039280E+01
4700	9.90051540E+01
4705	9.90690376E+01
4710	9.91661786E+01
4715	9.92340905E+01
4720	9.93392608E+01
4725	9.94039518E+01
4730	9.95133504E+01
4735	9.95905180E+01
4740	9.97020917E+01
4745	9.97808608E+01
4750	9.98766946E+01
4755	9.99564361E+01
4760	1.00060359E+02
4765	1.00146296E+02
4770	1.00248398E+02
4775	1.00333168E+02
4780	1.00426082E+02
4785	1.00507235E+02
4790	1.00576827E+02
4795	1.00653657E+02
4800	1.00734855E+02
4805	1.00796178E+02
4810	1.00859225E+02
4815	1.00934066E+02
4820	1.00996012E+02
4825	1.01063267E+02
4830	1.01137535E+02
4835	1.01224588E+02
4840	1.01297246E+02
4845	1.01389496E+02
4850	1.01461980E+02
4855	1.01559483E+02
4860	1.01626092E+02
4865	1.01724663E+02
4870	1.01802275E+02
4875	1.01883713E+02
4880	1.01946706E+02
4885	1.02030877E+02
4890	1.02089808E+02
4895	1.02171027E+02
4900	1.02243663E+02
4905	1.02347001E+02
4910	1.02405654E+02
4915	1.02494897E+02
4920	1.02565240E+02
4925	1.02677077E+02
4930	1.02756943E+02
4935	1.02873271E+02
4940	1.02944421E+02
4945	1.03047892E+02
4950	1.03113679E+02
4955	1.03222898E+02
4960	1.03315409E+02
4965	1.03437835E+02
4970	1.03537586E+02
4975	1.03645815E+02
4980	1.03764299E+02
4985	1.03864232E+02
4990	1.03989139E+02
4995	1.04096812E+02
5000	1.04211969E+02
5005	1.04306806E+02
5010	1.04400398E+02
5015	1.04484193E+02
5020	1.04577993E+02
5025	1.04641016E+02
5030	1.04725822E+02
5035	1.04786451E+02
5040	1.04893450E+02
5045	1.04969369E+02
5050	1.05071487E+02
5055	1.05143320E+02
5060	1.05259949E+02
5065	1.05336672E+02
5070	1.05460186E+02
5075	1.05543244E+02
5080	1.05645018E+02
5085	1.05726116E+02
5090	1.05802279E+02
5095	1.05892145E+02
5100	1.05970550E+02
5105	1.06065669E+02
5110	1.06147327E+02
5115	1.06222566E+02
5120	1.06295240E+02
5125	1.06383603E+02
5130	1.06442919E+02
5135	1.06542988E+02
5140	1.06605535E+02
5145	1.06711822E+02
5150	1.06762101E+02
5155	1.06855099E+02
5160	1.06887095E+02
5165	1.06975824E+02
5170	1.06982672E+02
5175	1.07126021E+02
5180	1.07141477E+02
5185	1.07253742E+02
5190	1.07255541E+02
5195	1.07365114E+02
5200	1.07375031E+02
5205	1.07500658E+02
5210	1.07523560E+02
5215	1.07659110E+02
5220	1.07672193E+02
5225	1.07813496E+02
5230	1.07833298E+02
5235	1.07974294E+02
5240	1.08005252E+02
5245	1.08132737E+02
5250	1.08157686E+02
5255	1.08273104E+02
5260	1.08304492E+02
5265	1.08396689E+02
5270	1.08433311E+02
5275	1.08524071E+02
5280	1.08586823E+02
5285	1.08676987E+02
5290	1.08721475E+02
5295	1.08826202E+02
5300	1.08874902E+02
5305	1.08994296E+02
5310	1.09029824E+02
5315	1.09144553E+02
5320	1.09177724E+02
5325	1.09262297E+02
5330	1.09294317E+02
5335	1.09389312E+02
5340	1.09434710E+02
5345	1.09505949E+02
5350	1.09552853E+02
5355	1.09649016E+02
5360	1.09703356E+02
5365	1.09786016E+02
5370	1.09858929E+02
5375	1.09969249E+02
5380	1.10046345E+02
5385	1.10184495E+02
5390	1.10283644E+02
5395	1.10460687E+02
5400	1.10550489E+02
5405	1.10741240E+02
5410	1.10826023E+02
5415	1.11002180E+02
5420	1.11067769E+02
5425	1.11227639E+02
5430	1.11305461E+02
5435	1.11473390E+02
5440	1.11548817E+02
5445	1.11733155E+02
5450	1.11815365E+02
5455	1.12023998E+02
5460	1.12089027E+02
5465	1.12310106E+02
5470	1.12401746E+02
5475	1.12588369E+02
5480	1.12656240E+02
5485	1.12842381E+02
5490	1.12882109E+02
5495	1.13050549E+02
5500	1.13062235E+02
5505	1.13215419E+02
5510	1.13279822E+02
5515	1.13464675E+02
5520	1.13512534E+02
5525	1.13673478E+02
5530	1.13725293E+02
5535	1.13880753E+02
5540	1.13912220E+02
5545	1.14083997E+02
5550	1.14140085E+02
5555	1.14293400E+02
5560	1.14345896E+02
5565	1.14526133E+02
5570	1.14562204E+02
5575	1.14771602E+02
5580	1.14819810E+02
5585	1.15023026E+02
5590	1.15098040E+02
5595	1.15254656E+02
5600	1.15309109E+02
5605	1.15455993E+02
5610	1.15507787E+02
5615	1.15690140E+02
5620	1.15748475E+02
5625	1.15916780E+02
5630	1.15985683E+02
5635	1.16142079E+02
5640	1.16195104E+02
5645	1.16376521E+02
5650	1.16481066E+02
5655	1.16684641E+02
5660	1.16787981E+02
5665	1.17012748E+02
5670	1.17078826E+02
5675	1.17235860E+02
5680	1.17311310E+02
5685	1.17436304E+02
5690	1.17536266E+02
5695	1.17673006E+02
5700	1.17717909E+02
5705	1.17815652E+02
5710	1.17867830E+02
5715	1.17974573E+02
5720	1.18029161E+02
5725	1.18144685E+02
5730	1.18206688E+02
5735	1.18306041E+02
5740	1.18356606E+02
5745	1.18468792E+02
5750	1.18516857E+02
5755	1.18612105E+02
5760	1.18658406E+02
5765	1.18746722E+02
5770	1.18790362E+02
5775	1.18922326E+02
5780	1.18997363E+02
5785	1.19151098E+02
5790	1.19251170E+02
5795	1.19409985E+02
5800	1.19535050E+02
5805	1.19661501E+02
5810	1.19791743E+02
5815	1.19967832E+02
5820	1.20080882E+02
5825	1.20251240E+02
5830	1.20300733E+02
5835	1.20458470E+02
5840	1.20524233E+02
5845	1.20710613E+02
5850	1.20778789E+02
5855	1.20950836E+02
5860	1.20977036E+02
5865	1.21145342E+02
5870	1.21189702E+02
5875	1.21367920E+02
5880	1.21477563E+02
5885	1.21731270E+02
5890	1.21828822E+02
5895	1.22087562E+02
5900	1.22136303E+02
5905	1.22396452E+02
