lag_sweep	g1
4385	3.56439736E+02
4390	3.57061454E+02
4395	3.56507026E+02
4400	3.57213341E+02
4405	3.56876411E+02
4410	3.57444663E+02
4415	3.57084766E+02
4420	3.57909598E+02
4425	3.57451292E+02
4430	3.58003266E+02
4435	3.57559158E+02
4440	3.57990061E+02
4445	3.57589803E+02
4450	3.58271138E+02
4455	3.57742899E+02
4460	3.58373833E+02
4465	3.57814264E+02
4470	3.58456594E+02
4475	3.57881831E+02
4480	3.58610171E+02
4485	3.58117973E+02
4490	3.58750084E+02
4495	3.58424083E+02
4500	3.58901047E+02
4505	3.58360554E+02
4510	3.58905069E+02
4515	3.58121471E+02
4520	3.58490281E+02
4525	3.58063542E+02
4530	3.58624469E+02
4535	3.58212937E+02
4540	3.58709321E+02
4545	3.58082014E+02
4550	3.58972983E+02
4555	3.58257286E+02
4560	3.59198954E+02
4565	3.58686564E+02
4570	3.59505368E+02
4575	3.58756223E+02
4580	3.59720450E+02
4585	3.58973032E+02
4590	3.59852023E+02
4595	3.59355343E+02
4600	3.60288610E+02
4605	3.59965025E+02
4610	3.60818606E+02
4615	3.60241132E+02
4620	3.61002924E+02
4625	3.60525314E+02
4630	3.60980687E+02
4635	3.60540666E+02
4640	3.61235651E+02
4645	3.60842123E+02
4650	3.61634060E+02
4655	3.61129911E+02
4660	3.61959344E+02
4665	3.61610623E+02
4670	3.62333320E+02
4675	3.62193291E+02
4680	3.63181814E+02
4685	3.62858623E+02
4690	3.63808683E+02
4695	3.63387602E+02
4700	3.63802752E+02
4705	3.63619018E+02
4710	3.64110708E+02
4715	3.64068844E+02
4720	3.64605909E+02
4725	3.64556769E+02
4730	3.64962896E+02
4735	3.64836620E+02
4740	3.65036923E+02
4745	3.64832113E+02
4750	3.65556476E+02
4755	3.65500415E+02
4760	3.66185857E+02
4765	3.66047551E+02
4770	3.66548837E+02
4775	3.66230602E+02
4780	3.66964277E+02
4785	3.66562496E+02
4790	3.67187547E+02
4795	3.67050355E+02
4800	3.67703476E+02
4805	3.67159413E+02
4810	3.67609979E+02
4815	3.67443466E+02
4820	3.67961109E+02
4825	3.67555532E+02
4830	3.68134046E+02
4835	3.67645660E+02
4840	3.68166895E+02
4845	3.67826275E+02
4850	3.68278553E+02
4855	3.68436896E+02
4860	3.68919861E+02
4865	3.69022308E+02
4870	3.68989117E+02
4875	3.68914865E+02
4880	3.69425539E+02
4885	3.69549236E+02
4890	3.70072354E+02
4895	3.70200176E+02
4900	3.70580788E+02
4905	3.70555815E+02
4910	3.70967670E+02
4915	3.70637735E+02
4920	3.70997504E+02
4925	3.71263630E+02
4930	3.71530721E+02
4935	3.71017316E+02
4940	3.71120373E+02
4945	3.71358882E+02
4950	3.71511135E+02
4955	3.71739142E+02
4960	3.71813167E+02
4965	3.72139128E+02
4970	3.72173495E+02
4975	3.72123348E+02
4980	3.72765627E+02
4985	3.72829164E+02
4990	3.72901888E+02
4995	3.72603090E+02
5000	3.72836622E+02
5005	3.72784969E+02
5010	3.73208121E+02
5015	3.73521756E+02
5020	3.73598250E+02
5025	3.73849726E+02
5030	3.74082740E+02
5035	3.73947140E+02
5040	3.74400077E+02
5045	3.74178006E+02
5050	3.74841036E+02
5055	3.74408248E+02
5060	3.75022694E+02
5065	3.74755773E+02
5070	3.75454384E+02
5075	3.75316375E+02
5080	3.75982122E+02
5085	3.75472443E+02
5090	3.75916546E+02
5095	3.75624078E+02
5100	3.76630163E+02
5105	3.76278192E+02
5110	3.76987210E+02
5115	3.76276540E+02
5120	3.77370588E+02
5125	3.76567193E+02
5130	3.77815318E+02
5135	3.77063149E+02
5140	3.78523359E+02
5145	3.77734677E+02
5150	3.79323231E+02
5155	3.78596039E+02
5160	3.80037459E+02
5165	3.79314287E+02
5170	3.80731995E+02
5175	3.79796046E+02
5180	3.81568343E+02
5185	3.80561466E+02
5190	3.81935965E+02
5195	3.80818105E+02
5200	3.82571511E+02
5205	3.81530746E+02
5210	3.83057548E+02
5215	3.81759217E+02
5220	3.83353759E+02
5225	3.82284652E+02
5230	3.83751931E+02
5235	3.83031884E+02
5240	3.84312192E+02
5245	3.83534046E+02
5250	3.84899482E+02
5255	3.84624222E+02
5260	3.85430441E+02
5265	3.84756494E+02
5270	3.85818147E+02
5275	3.84767637E+02
5280	3.85945654E+02
5285	3.85004216E+02
5290	3.86242047E+02
5295	3.85591554E+02
5300	3.86826195E+02
5305	3.86311772E+02
5310	3.87878290E+02
5315	3.86916913E+02
5320	3.88651206E+02
5325	3.88062587E+02
5330	3.89751111E+02
5335	3.88892179E+02
5340	3.90709263E+02
5345	3.89894182E+02
5350	3.91206018E+02
5355	3.90333381E+02
5360	3.91606716E+02
5365	3.90698154E+02
5370	3.92336160E+02
5375	3.91675697E+02
5380	3.93554000E+02
5385	3.92344834E+02
5390	3.94079326E+02
5395	3.93133272E+02
5400	3.94834503E+02
5405	3.94056906E+02
5410	3.95367192E+02
5415	3.94624563E+02
5420	3.96293420E+02
5425	3.95085460E+02
5430	3.96519359E+02
5435	3.95540294E+02
5440	3.96938664E+02
5445	3.95638009E+02
5450	3.97318781E+02
5455	3.96076813E+02
5460	3.97515356E+02
5465	3.96555030E+02
5470	3.98217431E+02
5475	3.97134214E+02
5480	3.98657666E+02
5485	3.97721135E+02
5490	3.99773953E+02
5495	3.98662234E+02
5500	4.00238039E+02
5505	3.99281812E+02
