lag_sweep	g_R
1130	8.87503058E-01
1135	8.87844066E-01
1140	8.87115537E-01
1145	8.87349998E-01
1150	8.86722925E-01
1155	8.87108460E-01
1160	8.86447747E-01
1165	8.86729682E-01
1170	8.86053102E-01
1175	8.86430322E-01
1180	8.85666670E-01
1185	8.86067278E-01
1190	8.85385243E-01
1195	8.85773582E-01
1200	8.85079243E-01
1205	8.85482402E-01
1210	8.84650325E-01
1215	8.84987447E-01
1220	8.84163436E-01
1225	8.84502765E-01
1230	8.83601029E-01
1235	8.83975949E-01
1240	8.83185932E-01
1245	8.83520697E-01
1250	8.82663307E-01
1255	8.83151388E-01
1260	8.82246355E-01
1265	8.82661323E-01
1270	8.81745393E-01
1275	8.82172598E-01
1280	8.81318051E-01
1285	8.81740008E-01
1290	8.80979370E-01
1295	8.81279995E-01
1300	8.80536777E-01
1305	8.80855751E-01
1310	8.80146282E-01
1315	8.80481360E-01
1320	8.79817551E-01
1325	8.80128822E-01
1330	8.79505843E-01
1335	8.79858872E-01
1340	8.79130062E-01
1345	8.79450748E-01
1350	8.78831008E-01
1355	8.79190613E-01
1360	8.78383176E-01
1365	8.78729602E-01
1370	8.77821667E-01
1375	8.78296846E-01
1380	8.77504067E-01
1385	8.78024540E-01
1390	8.77169312E-01
1395	8.77710992E-01
1400	8.76788663E-01
1405	8.77368415E-01
1410	8.76557695E-01
1415	8.76980976E-01
1420	8.76255189E-01
1425	8.76687545E-01
1430	8.75960740E-01
1435	8.76360279E-01
1440	8.75746842E-01
1445	8.76152657E-01
1450	8.75600951E-01
1455	8.75816851E-01
1460	8.75233768E-01
1465	8.75490748E-01
1470	8.74869323E-01
1475	8.75111565E-01
1480	8.74431302E-01
1485	8.74680713E-01
1490	8.74016808E-01
1495	8.74305722E-01
1500	8.73662177E-01
1505	8.73882095E-01
1510	8.73353342E-01
1515	8.73579970E-01
1520	8.73066045E-01
1525	8.73338517E-01
1530	8.72832352E-01
1535	8.73128219E-01
1540	8.72577434E-01
1545	8.72903007E-01
1550	8.72415060E-01
1555	8.72746102E-01
1560	8.72190732E-01
1565	8.72532657E-01
1570	8.72020870E-01
1575	8.72342581E-01
1580	8.71829966E-01
1585	8.72021263E-01
1590	8.71560881E-01
1595	8.71724193E-01
1600	8.71203375E-01
1605	8.71390159E-01
1610	8.70815402E-01
1615	8.71074744E-01
1620	8.70466015E-01
1625	8.70622267E-01
1630	8.69987529E-01
1635	8.70215581E-01
1640	8.69582251E-01
1645	8.69928769E-01
1650	8.69339395E-01
1655	8.69787015E-01
1660	8.69121748E-01
1665	8.69506929E-01
1670	8.68835571E-01
1675	8.69250941E-01
1680	8.68592363E-01
1685	8.69035180E-01
1690	8.68335788E-01
1695	8.68704292E-01
1700	8.68056756E-01
1705	8.68366273E-01
1710	8.67689881E-01
1715	8.68018964E-01
1720	8.67433267E-01
1725	8.67714962E-01
1730	8.66957095E-01
1735	8.67151580E-01
1740	8.66319881E-01
1745	8.66606275E-01
1750	8.65799122E-01
1755	8.66144317E-01
1760	8.65285734E-01
1765	8.65719054E-01
1770	8.64968252E-01
1775	8.65417674E-01
1780	8.64717310E-01
1785	8.65057399E-01
1790	8.64355953E-01
1795	8.64775761E-01
1800	8.64034557E-01
1805	8.64543707E-01
1810	8.63754489E-01
1815	8.64196071E-01
1820	8.63452323E-01
1825	8.63859591E-01
1830	8.63186354E-01
1835	8.63530441E-01
1840	8.62884179E-01
1845	8.63155232E-01
1850	8.62523273E-01
1855	8.62856774E-01
1860	8.62245880E-01
1865	8.62585202E-01
1870	8.62061031E-01
1875	8.62261090E-01
1880	8.61704430E-01
1885	8.61831085E-01
1890	8.61267814E-01
1895	8.61484273E-01
1900	8.61037397E-01
1905	8.61291110E-01
1910	8.60767893E-01
1915	8.61022800E-01
1920	8.60426233E-01
1925	8.60613283E-01
1930	8.59984296E-01
1935	8.60286242E-01
1940	8.59728841E-01
1945	8.59880699E-01
1950	8.59362859E-01
1955	8.59579294E-01
1960	8.59079089E-01
1965	8.59226684E-01
1970	8.58636129E-01
1975	8.58754329E-01
1980	8.58258835E-01
1985	8.58496420E-01
1990	8.57922498E-01
1995	8.57986562E-01
2000	8.57442828E-01
2005	8.57475255E-01
2010	8.57059546E-01
2015	8.57166941E-01
2020	8.56781065E-01
2025	8.56907104E-01
2030	8.56511637E-01
2035	8.56563534E-01
2040	8.56095482E-01
2045	8.56198348E-01
2050	8.55772662E-01
2055	8.56019837E-01
2060	8.55601800E-01
2065	8.55784680E-01
2070	8.55395788E-01
2075	8.55456866E-01
2080	8.55090131E-01
2085	8.55266287E-01
2090	8.54842999E-01
2095	8.55033577E-01
2100	8.54658529E-01
2105	8.54797679E-01
2110	8.54469098E-01
2115	8.54627740E-01
2120	8.54273992E-01
2125	8.54394600E-01
2130	8.53908568E-01
2135	8.54064995E-01
2140	8.53532343E-01
2145	8.53631050E-01
2150	8.53106480E-01
2155	8.53225746E-01
2160	8.52641983E-01
2165	8.52774095E-01
2170	8.52193004E-01
2175	8.52424342E-01
2180	8.51940376E-01
2185	8.52056622E-01
2190	8.51523096E-01
2195	8.51760638E-01
2200	8.51317836E-01
2205	8.51528134E-01
2210	8.50931058E-01
2215	8.51320411E-01
2220	8.50786781E-01
2225	8.51076915E-01
2230	8.50556469E-01
2235	8.50913919E-01
2240	8.50339694E-01
2245	8.50760131E-01
2250	8.50112914E-01
2255	8.50442467E-01
2260	8.49824483E-01
2265	8.50163922E-01
2270	8.49554192E-01
2275	8.49966151E-01
2280	8.49350329E-01
2285	8.49658093E-01
2290	8.49114786E-01
2295	8.49455826E-01
2300	8.48877588E-01
2305	8.49162165E-01
2310	8.48663616E-01
2315	8.48958917E-01
2320	8.48455124E-01
2325	8.48567991E-01
2330	8.48027280E-01
2335	8.48272855E-01
2340	8.47761444E-01
2345	8.47965490E-01
2350	8.47390610E-01
2355	8.47676942E-01
2360	8.47019611E-01
2365	8.47337129E-01
2370	8.46805385E-01
2375	8.47133954E-01
2380	8.46517873E-01
2385	8.46928005E-01
2390	8.46318376E-01
2395	8.46766210E-01
2400	8.46175166E-01
2405	8.46555343E-01
2410	8.45845364E-01
2415	8.46322971E-01
2420	8.45779529E-01
2425	8.46103561E-01
2430	8.45551877E-01
2435	8.45949462E-01
2440	8.45329804E-01
2445	8.45662965E-01
2450	8.44975766E-01
2455	8.45363322E-01
2460	8.44746802E-01
2465	8.45100991E-01
2470	8.44470623E-01
2475	8.44709265E-01
2480	8.44185959E-01
2485	8.44470087E-01
2490	8.43837525E-01
2495	8.44096908E-01
2500	8.43563622E-01
2505	8.43931466E-01
2510	8.43331074E-01
2515	8.43626967E-01
2520	8.42974921E-01
2525	8.43221533E-01
2530	8.42580696E-01
2535	8.42771057E-01
2540	8.42226374E-01
2545	8.42446942E-01
2550	8.41930165E-01
2555	8.42204830E-01
2560	8.41662514E-01
2565	8.41908052E-01
2570	8.41301465E-01
2575	8.41463472E-01
2580	8.40888302E-01
2585	8.40982211E-01
2590	8.40375548E-01
2595	8.40607267E-01
2600	8.39979884E-01
2605	8.40240805E-01
2610	8.39555102E-01
2615	8.39757553E-01
2620	8.39176135E-01
2625	8.39517599E-01
2630	8.38882820E-01
2635	8.39241718E-01
2640	8.38623816E-01
2645	8.39058005E-01
2650	8.38581291E-01
2655	8.38972585E-01
2660	8.38572065E-01
2665	8.39026919E-01
2670	8.38567018E-01
2675	8.38938821E-01
2680	8.38333444E-01
2685	8.38634712E-01
2690	8.38102721E-01
2695	8.38415226E-01
2700	8.37853274E-01
2705	8.38073701E-01
2710	8.37430650E-01
2715	8.37733573E-01
2720	8.37042918E-01
2725	8.37346003E-01
2730	8.36761955E-01
2735	8.36881142E-01
2740	8.36426810E-01
2745	8.36646940E-01
2750	8.36203150E-01
2755	8.36361452E-01
2760	8.35891245E-01
2765	8.36158661E-01
2770	8.35706180E-01
2775	8.35899552E-01
2780	8.35529354E-01
2785	8.35682386E-01
2790	8.35310132E-01
2795	8.35375978E-01
2800	8.35107231E-01
2805	8.35279779E-01
2810	8.34939708E-01
2815	8.35170342E-01
2820	8.34611286E-01
2825	8.34848808E-01
2830	8.34244294E-01
2835	8.34449965E-01
2840	8.33809107E-01
2845	8.33881951E-01
2850	8.33363209E-01
2855	8.33448178E-01
2860	8.32988102E-01
2865	8.33058523E-01
2870	8.32538639E-01
2875	8.32633120E-01
2880	8.32219624E-01
2885	8.32356998E-01
2890	8.31839890E-01
2895	8.31999204E-01
2900	8.31562709E-01
2905	8.31868395E-01
2910	8.31385519E-01
2915	8.31706373E-01
2920	8.31235653E-01
2925	8.31613694E-01
2930	8.31248243E-01
2935	8.31542152E-01
2940	8.31097174E-01
2945	8.31330413E-01
2950	8.30849565E-01
2955	8.31108114E-01
2960	8.30705186E-01
2965	8.30903564E-01
2970	8.30651874E-01
2975	8.30660016E-01
2980	8.30350432E-01
2985	8.30497566E-01
2990	8.30206951E-01
2995	8.30392782E-01
3000	8.29988719E-01
3005	8.30298625E-01
3010	8.29820300E-01
3015	8.30049086E-01
3020	8.29520268E-01
3025	8.29691716E-01
3030	8.29289527E-01
3035	8.29420155E-01
3040	8.29017366E-01
3045	8.29302053E-01
3050	8.28920304E-01
3055	8.29267206E-01
3060	8.28883204E-01
3065	8.29127888E-01
3070	8.28810967E-01
3075	8.28982869E-01
3080	8.28653991E-01
3085	8.28852026E-01
3090	8.28583167E-01
3095	8.28691283E-01
3100	8.28326124E-01
3105	8.28591775E-01
3110	8.28196165E-01
3115	8.28404834E-01
3120	8.27943986E-01
3125	8.27998010E-01
3130	8.27582525E-01
3135	8.27759147E-01
3140	8.27204669E-01
3145	8.27455468E-01
3150	8.27107834E-01
3155	8.27343902E-01
3160	8.26895444E-01
3165	8.27180687E-01
3170	8.26658322E-01
3175	8.26938954E-01
3180	8.26533023E-01
3185	8.26797165E-01
3190	8.26226519E-01
3195	8.26496517E-01
3200	8.26029963E-01
3205	8.26298983E-01
3210	8.25883854E-01
3215	8.26175841E-01
3220	8.25734321E-01
3225	8.25966164E-01
3230	8.25697686E-01
3235	8.25907729E-01
3240	8.25528348E-01
3245	8.25838389E-01
3250	8.25307925E-01
3255	8.25631196E-01
3260	8.25054368E-01
3265	8.25375250E-01
3270	8.24843530E-01
3275	8.24962787E-01
3280	8.24436811E-01
3285	8.24635590E-01
3290	8.23993554E-01
3295	8.24162714E-01
3300	8.23655624E-01
3305	8.23975613E-01
3310	8.23492255E-01
3315	8.23843901E-01
3320	8.23310994E-01
3325	8.23838028E-01
3330	8.23279707E-01
3335	8.23822848E-01
3340	8.23206909E-01
3345	8.23566611E-01
3350	8.23019295E-01
3355	8.23417639E-01
3360	8.22870315E-01
3365	8.23229935E-01
3370	8.22699263E-01
3375	8.22983051E-01
3380	8.22428133E-01
3385	8.22774905E-01
3390	8.22262120E-01
3395	8.22467799E-01
3400	8.21865055E-01
3405	8.21977750E-01
3410	8.21519009E-01
3415	8.21629442E-01
3420	8.21199213E-01
3425	8.21346479E-01
3430	8.20924363E-01
3435	8.21040641E-01
3440	8.20610672E-01
3445	8.20597486E-01
3450	8.20250081E-01
3455	8.20130392E-01
3460	8.19865074E-01
3465	8.19834495E-01
3470	8.19720645E-01
3475	8.19759573E-01
3480	8.19407183E-01
3485	8.19398333E-01
3490	8.19309798E-01
3495	8.19149329E-01
3500	8.19087214E-01
3505	8.19019610E-01
3510	8.18831616E-01
3515	8.18858239E-01
3520	8.18624910E-01
3525	8.18734049E-01
3530	8.18461470E-01
3535	8.18564930E-01
3540	8.18317839E-01
3545	8.18360911E-01
3550	8.17992216E-01
3555	8.18087642E-01
3560	8.17689366E-01
3565	8.17810702E-01
3570	8.17366292E-01
3575	8.17501220E-01
3580	8.17077479E-01
3585	8.17202934E-01
3590	8.16772018E-01
3595	8.16980956E-01
3600	8.16357585E-01
3605	8.16546036E-01
3610	8.15912329E-01
3615	8.15972838E-01
3620	8.15529386E-01
3625	8.15629453E-01
3630	8.15269660E-01
3635	8.15342582E-01
3640	8.15071110E-01
3645	8.15130278E-01
3650	8.14892733E-01
3655	8.14986022E-01
3660	8.14629427E-01
3665	8.14748302E-01
3670	8.14345679E-01
3675	8.14320382E-01
3680	8.14087869E-01
3685	8.14140647E-01
3690	8.13847235E-01
3695	8.13977199E-01
3700	8.13674327E-01
3705	8.13725149E-01
3710	8.13510810E-01
3715	8.13611684E-01
3720	8.13431987E-01
3725	8.13590780E-01
3730	8.13407643E-01
3735	8.13668902E-01
3740	8.13449253E-01
3745	8.13588559E-01
3750	8.13311938E-01
3755	8.13404082E-01
3760	8.13044436E-01
3765	8.13236185E-01
3770	8.12915396E-01
3775	8.13011385E-01
3780	8.12718253E-01
3785	8.12885863E-01
3790	8.12622007E-01
3795	8.12929108E-01
3800	8.12481086E-01
3805	8.12755729E-01
3810	8.12324767E-01
3815	8.12447225E-01
3820	8.12137750E-01
3825	8.12320201E-01
3830	8.11968614E-01
3835	8.12380702E-01
3840	8.11894666E-01
3845	8.12155941E-01
3850	8.11660091E-01
3855	8.12039258E-01
3860	8.11642470E-01
3865	8.12066192E-01
3870	8.11573472E-01
3875	8.11764852E-01
3880	8.11179774E-01
3885	8.11446737E-01
3890	8.10917513E-01
3895	8.11156504E-01
3900	8.10622526E-01
3905	8.11005692E-01
3910	8.10554347E-01
3915	8.10869668E-01
3920	8.10467127E-01
3925	8.10854122E-01
3930	8.10251479E-01
3935	8.10618837E-01
3940	8.10173464E-01
3945	8.10500670E-01
3950	8.10031504E-01
3955	8.10457396E-01
3960	8.09930026E-01
3965	8.10311090E-01
3970	8.09637525E-01
3975	8.10228827E-01
3980	8.09622382E-01
3985	8.10096810E-01
3990	8.09416659E-01
3995	8.09958050E-01
4000	8.09166126E-01
4005	8.09588774E-01
4010	8.08850932E-01
4015	8.09235198E-01
4020	8.08515721E-01
4025	8.08765812E-01
4030	8.07916667E-01
4035	8.08321520E-01
4040	8.07643720E-01
4045	8.08099166E-01
4050	8.07219447E-01
4055	8.07793529E-01
4060	8.06926043E-01
4065	8.07325572E-01
4070	8.06322834E-01
4075	8.06805625E-01
4080	8.05964484E-01
4085	8.06573687E-01
4090	8.05693507E-01
4095	8.06083415E-01
4100	8.05210292E-01
4105	8.05768407E-01
4110	8.04873426E-01
4115	8.05538813E-01
4120	8.04610489E-01
4125	8.05221670E-01
4130	8.04390866E-01
4135	8.05021220E-01
4140	8.04217424E-01
4145	8.04771554E-01
4150	8.03914710E-01
4155	8.04434881E-01
4160	8.03575533E-01
4165	8.04245945E-01
4170	8.03378233E-01
4175	8.04028462E-01
4180	8.03207515E-01
4185	8.03881667E-01
4190	8.02854586E-01
4195	8.03443182E-01
4200	8.02536880E-01
4205	8.03013464E-01
4210	8.02141926E-01
4215	8.02670118E-01
4220	8.01839945E-01
4225	8.02416280E-01
4230	8.01856836E-01
4235	8.02724300E-01
4240	8.02060307E-01
4245	8.02870658E-01
4250	8.02091061E-01
4255	8.02749624E-01
4260	8.01983749E-01
4265	8.02715156E-01
4270	8.01861336E-01
4275	8.02662315E-01
4280	8.01879223E-01
4285	8.02471561E-01
4290	8.01651261E-01
4295	8.02310558E-01
4300	8.01629431E-01
4305	8.02135747E-01
4310	8.01229580E-01
4315	8.01811787E-01
4320	8.01087172E-01
4325	8.01821739E-01
4330	8.01102071E-01
4335	8.01878528E-01
4340	8.01030464E-01
4345	8.01749494E-01
4350	8.01186120E-01
4355	8.01839422E-01
4360	8.01139385E-01
4365	8.01670854E-01
4370	8.00782397E-01
4375	8.01432432E-01
4380	8.00508271E-01
4385	8.01182803E-01
4390	8.00374938E-01
4395	8.00882588E-01
4400	7.99964915E-01
4405	8.00672681E-01
4410	7.99757745E-01
4415	8.00499015E-01
4420	7.99670934E-01
4425	8.00402624E-01
4430	7.99596788E-01
4435	8.00291577E-01
4440	7.99481033E-01
4445	8.00295297E-01
4450	7.99451646E-01
4455	8.00260409E-01
4460	7.99625734E-01
4465	8.00236819E-01
4470	7.99569195E-01
4475	8.00174007E-01
4480	7.99619980E-01
4485	8.00009806E-01
4490	7.99467651E-01
4495	7.99828446E-01
4500	7.99444427E-01
4505	7.99827114E-01
4510	7.99344230E-01
4515	7.99863657E-01
4520	7.99303513E-01
4525	7.99847159E-01
4530	7.99259543E-01
4535	7.99781813E-01
4540	7.98986143E-01
4545	7.99352893E-01
4550	7.98633387E-01
4555	7.99038708E-01
4560	7.98149985E-01
4565	7.98565513E-01
4570	7.97731612E-01
4575	7.97967390E-01
4580	7.97462732E-01
4585	7.97625487E-01
4590	7.97216202E-01
4595	7.97363636E-01
4600	7.97118094E-01
4605	7.97252606E-01
4610	7.96860939E-01
4615	7.96938839E-01
4620	7.96320412E-01
4625	7.96421783E-01
4630	7.95846486E-01
4635	7.95955875E-01
4640	7.95422369E-01
4645	7.95576592E-01
4650	7.95102290E-01
4655	7.95359446E-01
4660	7.94845388E-01
4665	7.95145345E-01
4670	7.94569177E-01
4675	7.94877411E-01
4680	7.94428144E-01
4685	7.94721594E-01
4690	7.94428832E-01
4695	7.94795628E-01
4700	7.94334159E-01
4705	7.94655414E-01
4710	7.94570920E-01
4715	7.95027647E-01
4720	7.94960971E-01
4725	7.95438749E-01
4730	7.94980241E-01
4735	7.95312716E-01
4740	7.94961796E-01
4745	7.95215566E-01
4750	7.94977779E-01
4755	7.94971328E-01
4760	7.94783301E-01
4765	7.94867468E-01
4770	7.94909716E-01
4775	7.95091797E-01
4780	7.94828629E-01
4785	7.95076979E-01
4790	7.94899255E-01
4795	7.95127933E-01
4800	7.94765465E-01
4805	7.94984863E-01
4810	7.94678292E-01
4815	7.95024492E-01
4820	7.95105297E-01
4825	7.95298264E-01
4830	7.95337564E-01
4835	7.95607557E-01
4840	7.95254660E-01
4845	7.95442142E-01
4850	7.95050366E-01
4855	7.95299091E-01
4860	7.95023353E-01
4865	7.95227487E-01
4870	7.94812125E-01
4875	7.94941904E-01
4880	7.94662919E-01
4885	7.94706506E-01
4890	7.94401192E-01
4895	7.94551625E-01
4900	7.94280605E-01
4905	7.94618249E-01
4910	7.94396234E-01
4915	7.94959235E-01
4920	7.94728491E-01
4925	7.95302075E-01
4930	7.95095369E-01
4935	7.95446893E-01
4940	7.95104737E-01
4945	7.95606601E-01
4950	7.95123318E-01
4955	7.95338863E-01
4960	7.94700835E-01
4965	7.95014631E-01
4970	7.94692599E-01
4975	7.94749793E-01
4980	7.94303872E-01
4985	7.94401605E-01
4990	7.93928168E-01
4995	7.94094398E-01
5000	7.93577223E-01
5005	7.93691364E-01
5010	7.93090425E-01
5015	7.93125247E-01
5020	7.92729051E-01
5025	7.92575366E-01
5030	7.92178444E-01
5035	7.92013880E-01
5040	7.91500817E-01
5045	7.91202404E-01
5050	7.90774577E-01
5055	7.90713692E-01
5060	7.90332895E-01
5065	7.90307928E-01
5070	7.90063808E-01
5075	7.90077762E-01
5080	7.89477422E-01
5085	7.89683447E-01
5090	7.88942420E-01
5095	7.89525657E-01
5100	7.88980281E-01
5105	7.89137369E-01
5110	7.88714461E-01
5115	7.89075410E-01
5120	7.88351230E-01
5125	7.88522553E-01
5130	7.87975388E-01
5135	7.88198999E-01
5140	7.87845672E-01
5145	7.88114580E-01
5150	7.87851620E-01
5155	7.88019527E-01
5160	7.87651660E-01
5165	7.87910270E-01
5170	7.87545899E-01
5175	7.87800054E-01
5180	7.87523786E-01
5185	7.87704488E-01
5190	7.87471012E-01
5195	7.87436585E-01
5200	7.87372864E-01
5205	7.87400770E-01
5210	7.87614377E-01
5215	7.87525891E-01
5220	7.87662597E-01
5225	7.87499819E-01
5230	7.87652126E-01
5235	7.87117582E-01
5240	7.87366734E-01
5245	7.87082218E-01
5250	7.87390544E-01
5255	7.86877508E-01
5260	7.87147769E-01
5265	7.86934954E-01
5270	7.87313309E-01
5275	7.87234642E-01
5280	7.87345600E-01
5285	7.87440742E-01
5290	7.87538465E-01
5295	7.87236465E-01
5300	7.87612744E-01
5305	7.87465594E-01
5310	7.88004675E-01
5315	7.87591579E-01
5320	7.87694262E-01
5325	7.87707859E-01
5330	7.87949975E-01
5335	7.87780009E-01
5340	7.88258775E-01
5345	7.88228906E-01
5350	7.88623394E-01
5355	7.88305066E-01
5360	7.88596675E-01
5365	7.88362443E-01
5370	7.88603755E-01
5375	7.88632383E-01
5380	7.89160517E-01
5385	7.88581100E-01
5390	7.88882818E-01
5395	7.88223746E-01
5400	7.88253128E-01
5405	7.87758135E-01
5410	7.88270985E-01
5415	7.87296277E-01
5420	7.87744732E-01
5425	7.86462801E-01
5430	7.86946600E-01
5435	7.85884690E-01
5440	7.86520050E-01
5445	7.85808981E-01
5450	7.86681267E-01
5455	7.85660478E-01
5460	7.86259699E-01
5465	7.85562932E-01
5470	7.86335689E-01
5475	7.85559787E-01
5480	7.86442011E-01
5485	7.85754954E-01
5490	7.86645206E-01
5495	7.85841449E-01
5500	7.86238116E-01
5505	7.85578314E-01
5510	7.86483464E-01
5515	7.85750187E-01
5520	7.86330767E-01
5525	7.85739037E-01
5530	7.86215302E-01
5535	7.85837198E-01
5540	7.86330614E-01
5545	7.86004341E-01
5550	7.86490226E-01
5555	7.86376668E-01
5560	7.86660862E-01
5565	7.86621449E-01
5570	7.86742703E-01
5575	7.87037373E-01
5580	7.86719660E-01
5585	7.87026375E-01
5590	7.87049118E-01
5595	7.87420252E-01
5600	7.87346848E-01
5605	7.87506935E-01
5610	7.87439529E-01
5615	7.87575855E-01
5620	7.87479332E-01
5625	7.87352258E-01
5630	7.87179820E-01
5635	7.86896122E-01
5640	7.86641697E-01
5645	7.86322299E-01
5650	7.86511837E-01
5655	7.86046974E-01
5660	7.86339827E-01
5665	7.86016877E-01
5670	7.86428422E-01
5675	7.85776421E-01
5680	7.86403507E-01
5685	7.85436608E-01
5690	7.85898747E-01
5695	7.85040131E-01
5700	7.85320833E-01
5705	7.84287949E-01
5710	7.84803978E-01
5715	7.83501521E-01
5720	7.84187417E-01
5725	7.82828864E-01
5730	7.83465237E-01
5735	7.82448044E-01
5740	7.82952614E-01
5745	7.82078252E-01
5750	7.82991146E-01
5755	7.81909425E-01
5760	7.82547567E-01
5765	7.81872278E-01
5770	7.82495697E-01
5775	7.81880131E-01
5780	7.82698860E-01
5785	7.82287814E-01
5790	7.82553102E-01
5795	7.81880906E-01
5800	7.82857357E-01
5805	7.81880306E-01
5810	7.83328285E-01
5815	7.82254080E-01
5820	7.83757990E-01
5825	7.82786411E-01
5830	7.83879952E-01
5835	7.82649120E-01
5840	7.84288664E-01
5845	7.82628902E-01
5850	7.84300413E-01
5855	7.82243271E-01
5860	7.84337074E-01
5865	7.82282394E-01
5870	7.83941463E-01
5875	7.81856423E-01
5880	7.83954130E-01
5885	7.81170819E-01
5890	7.83238499E-01
5895	7.80869061E-01
5900	7.82578834E-01
5905	7.80154788E-01
