sweep	phase	mean_R2	mean_Rg2	ratio_R2_Rg2	energy_total	accepted_moves
17500	equilibration	2.21725465E+03	3.18143411E+02	6.96935588E+00	0.00000000E+00	778
18000	equilibration	2.19653674E+03	3.20615403E+02	6.85100191E+00	0.00000000E+00	747
18500	equilibration	2.04699078E+03	3.16877364E+02	6.45988324E+00	0.00000000E+00	757
19000	equilibration	1.95546921E+03	3.08011329E+02	6.34869251E+00	0.00000000E+00	758
19500	equilibration	2.03143678E+03	3.04731501E+02	6.66631699E+00	0.00000000E+00	749
20000	equilibration	1.97838571E+03	3.05520403E+02	6.47546183E+00	0.00000000E+00	743
20500	equilibration	2.02681797E+03	3.10361542E+02	6.53050617E+00	0.00000000E+00	775
21000	equilibration	1.97027034E+03	3.10049851E+02	6.35468888E+00	0.00000000E+00	775
21500	equilibration	1.88798859E+03	3.12724983E+02	6.03721704E+00	0.00000000E+00	818
22000	equilibration	1.96747521E+03	3.09182829E+02	6.36346855E+00	0.00000000E+00	785
22500	equilibration	1.95541985E+03	3.14555983E+02	6.21644462E+00	0.00000000E+00	794
23000	equilibration	1.85431458E+03	3.04844294E+02	6.08282526E+00	0.00000000E+00	771
23500	equilibration	1.88490036E+03	3.08010361E+02	6.11960048E+00	0.00000000E+00	779
24000	equilibration	1.93577983E+03	3.12838794E+02	6.18778702E+00	0.00000000E+00	786
24500	equilibration	1.78876435E+03	2.94096316E+02	6.08223992E+00	0.00000000E+00	737
25000	production	1.81489907E+03	2.96829078E+02	6.11429000E+00	0.00000000E+00	771
25001	production	1.80471129E+03	2.98792529E+02	6.04001477E+00	0.00000000E+00	736
25002	production	1.81628786E+03	2.98038074E+02	6.09414709E+00	0.00000000E+00	740
25003	production	1.83784610E+03	2.98666917E+02	6.15349741E+00	0.00000000E+00	743
25004	production	1.83626574E+03	3.00098227E+02	6.11888233E+00	0.00000000E+00	735
25005	production	1.84813953E+03	3.00938920E+02	6.14124465E+00	0.00000000E+00	771
25006	production	1.81837208E+03	3.00321802E+02	6.05474551E+00	0.00000000E+00	782
25007	production	1.80254899E+03	2.99458994E+02	6.01935165E+00	0.00000000E+00	814
25008	production	1.79985290E+03	3.00143225E+02	5.99664675E+00	0.00000000E+00	825
25009	production	1.77872014E+03	3.00542201E+02	5.91837063E+00	0.00000000E+00	834
25010	production	1.78005079E+03	2.99623202E+02	5.94096447E+00	0.00000000E+00	810
25011	production	1.79820450E+03	2.99288271E+02	6.00826919E+00	0.00000000E+00	793
25012	production	1.81307257E+03	3.00940565E+02	6.02468655E+00	0.00000000E+00	804
25013	production	1.81561287E+03	3.00864717E+02	6.03464869E+00	0.00000000E+00	793
25014	production	1.78696566E+03	2.99502843E+02	5.96643974E+00	0.00000000E+00	783
25015	production	1.80917725E+03	3.00098424E+02	6.02861297E+00	0.00000000E+00	795
25016	production	1.80752060E+03	3.00309200E+02	6.01886522E+00	0.00000000E+00	820
25017	production	1.81881194E+03	3.01348081E+02	6.03558493E+00	0.00000000E+00	787
25018	production	1.83699259E+03	3.00901714E+02	6.10495887E+00	0.00000000E+00	798
25019	production	1.85717800E+03	3.00349905E+02	6.18338134E+00	0.00000000E+00	837
25020	production	1.83269148E+03	2.99425366E+02	6.12069546E+00	0.00000000E+00	827
25021	production	1.81355201E+03	2.98844059E+02	6.06855634E+00	0.00000000E+00	838
25022	production	1.84819831E+03	2.99532348E+02	6.17027953E+00	0.00000000E+00	827
25023	production	1.80670846E+03	2.98175435E+02	6.05921294E+00	0.00000000E+00	861
25024	production	1.80996343E+03	2.98079504E+02	6.07208280E+00	0.00000000E+00	848
25025	production	1.81945199E+03	2.97597634E+02	6.11379859E+00	0.00000000E+00	830
25026	production	1.83740109E+03	2.97643764E+02	6.17315501E+00	0.00000000E+00	846
25027	production	1.82188903E+03	2.95959894E+02	6.15586459E+00	0.00000000E+00	812
25028	production	1.79481643E+03	2.94153323E+02	6.10163572E+00	0.00000000E+00	859
25029	production	1.79191321E+03	2.93802749E+02	6.09903486E+00	0.00000000E+00	840
25030	production	1.80675490E+03	2.95441091E+02	6.11544891E+00	0.00000000E+00	837
25031	production	1.79024727E+03	2.95356474E+02	6.06131039E+00	0.00000000E+00	856
25032	production	1.79323130E+03	2.94698626E+02	6.08496660E+00	0.00000000E+00	840
25033	production	1.83940604E+03	2.96091164E+02	6.21229629E+00	0.00000000E+00	825
25034	production	1.86278267E+03	2.97419605E+02	6.26314686E+00	0.00000000E+00	832
25035	production	1.86800861E+03	2.98888287E+02	6.24985549E+00	0.00000000E+00	835
25036	production	1.84651132E+03	2.99229924E+02	6.17087788E+00	0.00000000E+00	839
25037	production	1.82578595E+03	2.98539450E+02	6.11572761E+00	0.00000000E+00	833
25038	production	1.82005496E+03	2.97838087E+02	6.11088721E+00	0.00000000E+00	822
25039	production	1.80957761E+03	2.97213688E+02	6.08847331E+00	0.00000000E+00	850
25040	production	1.82230735E+03	2.96755163E+02	6.14077722E+00	0.00000000E+00	836
25041	production	1.84648985E+03	2.96817134E+02	6.22096787E+00	0.00000000E+00	841
25042	production	1.81208405E+03	2.95856004E+02	6.12488516E+00	0.00000000E+00	851
25043	production	1.81429360E+03	2.97103424E+02	6.10660617E+00	0.00000000E+00	865
25044	production	1.81356351E+03	2.97127118E+02	6.10366205E+00	0.00000000E+00	875
25045	production	1.81999498E+03	2.96691251E+02	6.13430621E+00	0.00000000E+00	832
25046	production	1.77938035E+03	2.96917134E+02	5.99285168E+00	0.00000000E+00	862
25047	production	1.81316923E+03	2.98411086E+02	6.07607866E+00	0.00000000E+00	866
25048	production	1.79244745E+03	2.97342705E+02	6.02822069E+00	0.00000000E+00	859
25049	production	1.80799523E+03	2.98311342E+02	6.06076597E+00	0.00000000E+00	844
25050	production	1.82767995E+03	2.96707999E+02	6.15986072E+00	0.00000000E+00	851
25051	production	1.78507829E+03	2.95757895E+02	6.03560656E+00	0.00000000E+00	850
25052	production	1.81206702E+03	2.96697094E+02	6.10746466E+00	0.00000000E+00	851
25053	production	1.80880931E+03	2.96529117E+02	6.09993828E+00	0.00000000E+00	855
25054	production	1.81781899E+03	2.96655962E+02	6.12770084E+00	0.00000000E+00	879
25055	production	1.85269299E+03	2.97662393E+02	6.22414197E+00	0.00000000E+00	856
25056	production	1.84873596E+03	2.96894180E+02	6.22691882E+00	0.00000000E+00	869
25057	production	1.84016418E+03	2.95294454E+02	6.23162458E+00	0.00000000E+00	867
25058	production	1.86149854E+03	2.95584324E+02	6.29769033E+00	0.00000000E+00	839
25059	production	1.86406166E+03	2.95808683E+02	6.30157859E+00	0.00000000E+00	855
25060	production	1.84325226E+03	2.95927974E+02	6.22871922E+00	0.00000000E+00	870
25061	production	1.86116971E+03	2.96390754E+02	6.27944592E+00	0.00000000E+00	836
25062	production	1.86381170E+03	2.96393542E+02	6.28830065E+00	0.00000000E+00	849
25063	production	1.88383364E+03	2.97689910E+02	6.32817431E+00	0.00000000E+00	863
25064	production	1.88266270E+03	2.96363879E+02	6.35253766E+00	0.00000000E+00	875
25065	production	1.87689040E+03	2.96889319E+02	6.32185223E+00	0.00000000E+00	900
25066	production	1.85098982E+03	2.97829106E+02	6.21493932E+00	0.00000000E+00	853
25067	production	1.84635928E+03	2.97623662E+02	6.20367100E+00	0.00000000E+00	871
25068	production	1.83558616E+03	2.96123696E+02	6.19871421E+00	0.00000000E+00	838
25069	production	1.83280266E+03	2.95624065E+02	6.19977490E+00	0.00000000E+00	853
25070	production	1.84343906E+03	2.94640683E+02	6.25656660E+00	0.00000000E+00	861
25071	production	1.82477448E+03	2.95412439E+02	6.17704011E+00	0.00000000E+00	860
25072	production	1.82326024E+03	2.95172152E+02	6.17693855E+00	0.00000000E+00	879
25073	production	1.80452336E+03	2.94780364E+02	6.12158605E+00	0.00000000E+00	855
25074	production	1.75306267E+03	2.93791794E+02	5.96702394E+00	0.00000000E+00	865
25075	production	1.75646854E+03	2.94464071E+02	5.96496724E+00	0.00000000E+00	855
25076	production	1.79843910E+03	2.96577356E+02	6.06397981E+00	0.00000000E+00	850
25077	production	1.79422964E+03	2.96091362E+02	6.05971627E+00	0.00000000E+00	862
25078	production	1.81060312E+03	2.94667510E+02	6.14456313E+00	0.00000000E+00	860
25079	production	1.79566256E+03	2.96056013E+02	6.06527980E+00	0.00000000E+00	885
25080	production	1.76326519E+03	2.94420927E+02	5.98892616E+00	0.00000000E+00	861
25081	production	1.77459091E+03	2.93539811E+02	6.04548632E+00	0.00000000E+00	875
25082	production	1.78246409E+03	2.93066202E+02	6.08212098E+00	0.00000000E+00	860
25083	production	1.80962526E+03	2.93711956E+02	6.16122437E+00	0.00000000E+00	852
25084	production	1.83987703E+03	2.94027020E+02	6.25751005E+00	0.00000000E+00	851
25085	production	1.81367205E+03	2.93734788E+02	6.17452247E+00	0.00000000E+00	877
25086	production	1.81277679E+03	2.93330001E+02	6.17999106E+00	0.00000000E+00	839
25087	production	1.83645094E+03	2.93817436E+02	6.25031299E+00	0.00000000E+00	851
25088	production	1.77966104E+03	2.93055851E+02	6.07277088E+00	0.00000000E+00	844
25089	production	1.78110817E+03	2.92507512E+02	6.08910232E+00	0.00000000E+00	842
25090	production	1.77735073E+03	2.92129688E+02	6.08411539E+00	0.00000000E+00	829
25091	production	1.81318877E+03	2.93687850E+02	6.17386374E+00	0.00000000E+00	854
25092	production	1.80867306E+03	2.92943061E+02	6.17414541E+00	0.00000000E+00	851
25093	production	1.79749368E+03	2.92549740E+02	6.14423271E+00	0.00000000E+00	870
25094	production	1.78489026E+03	2.91932700E+02	6.11404703E+00	0.00000000E+00	848
25095	production	1.77859639E+03	2.93331798E+02	6.06342853E+00	0.00000000E+00	865
25096	production	1.80398268E+03	2.94096306E+02	6.13398620E+00	0.00000000E+00	877
25097	production	1.78614020E+03	2.93470983E+02	6.08625828E+00	0.00000000E+00	854
25098	production	1.78955164E+03	2.93208967E+02	6.10333191E+00	0.00000000E+00	866
25099	production	1.81112943E+03	2.93704159E+02	6.16650933E+00	0.00000000E+00	873
25100	production	1.78876651E+03	2.93721004E+02	6.09001906E+00	0.00000000E+00	774
25101	production	1.79713074E+03	2.94651594E+02	6.09917198E+00	0.00000000E+00	726
25102	production	1.81360380E+03	2.95787928E+02	6.13143279E+00	0.00000000E+00	748
25103	production	1.80509918E+03	2.95881107E+02	6.10075851E+00	0.00000000E+00	736
25104	production	1.82129182E+03	2.96051899E+02	6.15193427E+00	0.00000000E+00	741
25105	production	1.81819396E+03	2.95702940E+02	6.14871787E+00	0.00000000E+00	733
25106	production	1.82730029E+03	2.95843009E+02	6.17658771E+00	0.00000000E+00	733
25107	production	1.83350549E+03	2.96344653E+02	6.18707128E+00	0.00000000E+00	738
25108	production	1.80900101E+03	2.95220324E+02	6.12763033E+00	0.00000000E+00	729
25109	production	1.78095187E+03	2.93721397E+02	6.06340528E+00	0.00000000E+00	752
25110	production	1.81489428E+03	2.93782938E+02	6.17767080E+00	0.00000000E+00	732
25111	production	1.84662334E+03	2.95043214E+02	6.25882330E+00	0.00000000E+00	770
25112	production	1.85283964E+03	2.95215663E+02	6.27622403E+00	0.00000000E+00	761
25113	production	1.82711382E+03	2.94155684E+02	6.21138370E+00	0.00000000E+00	726
25114	production	1.82914355E+03	2.94171006E+02	6.21796000E+00	0.00000000E+00	765
25115	production	1.82342192E+03	2.94748782E+02	6.18635948E+00	0.00000000E+00	765
25116	production	1.81734033E+03	2.95006010E+02	6.16035019E+00	0.00000000E+00	798
25117	production	1.85818707E+03	2.95799751E+02	6.28190884E+00	0.00000000E+00	795
25118	production	1.86830421E+03	2.95624007E+02	6.31986632E+00	0.00000000E+00	809
25119	production	1.87523160E+03	2.96279323E+02	6.32926921E+00	0.00000000E+00	775
25120	production	1.88903245E+03	2.96812749E+02	6.36439119E+00	0.00000000E+00	788
25121	production	1.91053793E+03	2.95557366E+02	6.46418649E+00	0.00000000E+00	794
25122	production	1.89477596E+03	2.94414532E+02	6.43574196E+00	0.00000000E+00	812
25123	production	1.89455418E+03	2.94776972E+02	6.42707660E+00	0.00000000E+00	807
25124	production	1.86230708E+03	2.93462424E+02	6.34598139E+00	0.00000000E+00	776
25125	production	1.87366836E+03	2.95474707E+02	6.34121405E+00	0.00000000E+00	788
25126	production	1.86781186E+03	2.96259835E+02	6.30464086E+00	0.00000000E+00	798
25127	production	1.87837415E+03	2.95325961E+02	6.36034214E+00	0.00000000E+00	808
25128	production	1.83098287E+03	2.95711915E+02	6.19177916E+00	0.00000000E+00	806
25129	production	1.82905615E+03	2.95311133E+02	6.19365798E+00	0.00000000E+00	821
25130	production	1.86826492E+03	2.97430912E+02	6.28134078E+00	0.00000000E+00	817
25131	production	1.83739039E+03	2.96056551E+02	6.20621428E+00	0.00000000E+00	829
25132	production	1.83324742E+03	2.96033147E+02	6.19270996E+00	0.00000000E+00	833
25133	production	1.82138323E+03	2.96052891E+02	6.15222240E+00	0.00000000E+00	818
25134	production	1.81171734E+03	2.95309208E+02	6.13498427E+00	0.00000000E+00	815
25135	production	1.86823087E+03	2.96270899E+02	6.30581970E+00	0.00000000E+00	820
25136	production	1.83231108E+03	2.95795122E+02	6.19452772E+00	0.00000000E+00	803
25137	production	1.81809605E+03	2.94949435E+02	6.16409403E+00	0.00000000E+00	800
25138	production	1.84539549E+03	2.95350229E+02	6.24816003E+00	0.00000000E+00	818
25139	production	1.84235761E+03	2.95170570E+02	6.24167109E+00	0.00000000E+00	830
25140	production	1.87428510E+03	2.96817773E+02	6.31459860E+00	0.00000000E+00	832
25141	production	1.87909338E+03	2.96304979E+02	6.34175432E+00	0.00000000E+00	819
25142	production	1.89641093E+03	2.97391831E+02	6.37680907E+00	0.00000000E+00	842
25143	production	1.88170583E+03	2.96454482E+02	6.34736846E+00	0.00000000E+00	812
25144	production	1.90059500E+03	2.97261587E+02	6.39367845E+00	0.00000000E+00	825
25145	production	1.87841262E+03	2.97075983E+02	6.32300399E+00	0.00000000E+00	829
25146	production	1.86205376E+03	2.96809054E+02	6.27357464E+00	0.00000000E+00	834
25147	production	1.87936027E+03	2.97024165E+02	6.32729754E+00	0.00000000E+00	834
25148	production	1.88490174E+03	2.98324470E+02	6.31829411E+00	0.00000000E+00	868
25149	production	1.83677147E+03	2.97651804E+02	6.17087297E+00	0.00000000E+00	873
25150	production	1.81343175E+03	2.96770342E+02	6.11055586E+00	0.00000000E+00	855
25151	production	1.82572260E+03	2.97150678E+02	6.14409704E+00	0.00000000E+00	841
25152	production	1.83745591E+03	2.96642693E+02	6.19417217E+00	0.00000000E+00	864
25153	production	1.81092007E+03	2.95679491E+02	6.12460493E+00	0.00000000E+00	854
25154	production	1.82025079E+03	2.95369413E+02	6.16262452E+00	0.00000000E+00	855
25155	production	1.83746536E+03	2.95016758E+02	6.22834231E+00	0.00000000E+00	834
25156	production	1.85335201E+03	2.94742372E+02	6.28804063E+00	0.00000000E+00	848
25157	production	1.85896572E+03	2.95306271E+02	6.29504315E+00	0.00000000E+00	857
25158	production	1.85457843E+03	2.95754482E+02	6.27066888E+00	0.00000000E+00	838
25159	production	1.88152274E+03	2.97687184E+02	6.32046940E+00	0.00000000E+00	859
25160	production	1.86925891E+03	2.98455044E+02	6.26311717E+00	0.00000000E+00	876
25161	production	1.88113026E+03	2.98368455E+02	6.30472232E+00	0.00000000E+00	853
25162	production	1.87050641E+03	2.99375187E+02	6.24803421E+00	0.00000000E+00	850
25163	production	1.89218409E+03	2.99525518E+02	6.31727172E+00	0.00000000E+00	844
25164	production	1.85895812E+03	2.97988508E+02	6.23835507E+00	0.00000000E+00	865
25165	production	1.85730808E+03	2.96385938E+02	6.26651890E+00	0.00000000E+00	861
25166	production	1.82583937E+03	2.94785432E+02	6.19379105E+00	0.00000000E+00	845
25167	production	1.77171574E+03	2.92535800E+02	6.05640658E+00	0.00000000E+00	836
25168	production	1.77056062E+03	2.91571385E+02	6.07247731E+00	0.00000000E+00	860
25169	production	1.81052156E+03	2.91986405E+02	6.20070502E+00	0.00000000E+00	854
25170	production	1.83656556E+03	2.94547025E+02	6.23522021E+00	0.00000000E+00	883
25171	production	1.82881883E+03	2.93508931E+02	6.23087965E+00	0.00000000E+00	860
25172	production	1.83977022E+03	2.93654685E+02	6.26508042E+00	0.00000000E+00	833
25173	production	1.86107706E+03	2.92473324E+02	6.36323694E+00	0.00000000E+00	853
25174	production	1.81844456E+03	2.92211046E+02	6.22305209E+00	0.00000000E+00	834
25175	production	1.82069313E+03	2.92662658E+02	6.22113236E+00	0.00000000E+00	826
25176	production	1.80477128E+03	2.93526694E+02	6.14857632E+00	0.00000000E+00	828
25177	production	1.80017827E+03	2.93784935E+02	6.12753774E+00	0.00000000E+00	861
25178	production	1.80402068E+03	2.94698835E+02	6.12157382E+00	0.00000000E+00	874
25179	production	1.82081938E+03	2.95247418E+02	6.16709672E+00	0.00000000E+00	851
25180	production	1.82098397E+03	2.94539443E+02	6.18247918E+00	0.00000000E+00	884
25181	production	1.80797243E+03	2.94469300E+02	6.13976544E+00	0.00000000E+00	861
25182	production	1.78052226E+03	2.93835900E+02	6.05958038E+00	0.00000000E+00	877
25183	production	1.74918391E+03	2.92626196E+02	5.97753697E+00	0.00000000E+00	870
25184	production	1.76880267E+03	2.92662697E+02	6.04382685E+00	0.00000000E+00	841
25185	production	1.77244579E+03	2.92323179E+02	6.06330909E+00	0.00000000E+00	860
25186	production	1.77618937E+03	2.92942578E+02	6.06326805E+00	0.00000000E+00	856
25187	production	1.78090016E+03	2.92445162E+02	6.08968925E+00	0.00000000E+00	882
25188	production	1.79008766E+03	2.93247914E+02	6.10434915E+00	0.00000000E+00	866
25189	production	1.82437775E+03	2.93643656E+02	6.21289687E+00	0.00000000E+00	875
25190	production	1.82007576E+03	2.95288883E+02	6.16371241E+00	0.00000000E+00	880
25191	production	1.81740789E+03	2.95878006E+02	6.14242307E+00	0.00000000E+00	875
25192	production	1.79480256E+03	2.94692788E+02	6.09041904E+00	0.00000000E+00	882
25193	production	1.79400189E+03	2.94758122E+02	6.08635270E+00	0.00000000E+00	900
25194	production	1.81488299E+03	2.95695018E+02	6.13768539E+00	0.00000000E+00	885
25195	production	1.83166888E+03	2.94622257E+02	6.21700781E+00	0.00000000E+00	877
25196	production	1.81545781E+03	2.93235285E+02	6.19113013E+00	0.00000000E+00	881
25197	production	1.80809600E+03	2.92637891E+02	6.17861204E+00	0.00000000E+00	866
25198	production	1.81172558E+03	2.93600550E+02	6.17071590E+00	0.00000000E+00	870
25199	production	1.82949911E+03	2.93060614E+02	6.24273282E+00	0.00000000E+00	867
25200	production	1.82459324E+03	2.93647181E+02	6.21355612E+00	0.00000000E+00	788
25201	production	1.79971424E+03	2.92714432E+02	6.14836183E+00	0.00000000E+00	729
25202	production	1.79644435E+03	2.92673993E+02	6.13803886E+00	0.00000000E+00	718
25203	production	1.80883436E+03	2.93505789E+02	6.16285753E+00	0.00000000E+00	739
25204	production	1.80409532E+03	2.94544983E+02	6.12502480E+00	0.00000000E+00	738
25205	production	1.80201358E+03	2.92371711E+02	6.16343345E+00	0.00000000E+00	746
25206	production	1.77561530E+03	2.91683209E+02	6.08747864E+00	0.00000000E+00	736
25207	production	1.78812874E+03	2.92359827E+02	6.11619168E+00	0.00000000E+00	737
25208	production	1.76999650E+03	2.92378089E+02	6.05379323E+00	0.00000000E+00	767
25209	production	1.81721082E+03	2.94021710E+02	6.18053278E+00	0.00000000E+00	781
25210	production	1.82527268E+03	2.93602972E+02	6.21680585E+00	0.00000000E+00	757
25211	production	1.77991800E+03	2.91843693E+02	6.09887430E+00	0.00000000E+00	732
25212	production	1.81563965E+03	2.93264429E+02	6.19113494E+00	0.00000000E+00	765
25213	production	1.82432980E+03	2.93420004E+02	6.21746907E+00	0.00000000E+00	793
25214	production	1.80769506E+03	2.93399381E+02	6.16120953E+00	0.00000000E+00	754
25215	production	1.78912299E+03	2.93640097E+02	6.09291105E+00	0.00000000E+00	756
25216	production	1.78774567E+03	2.93199765E+02	6.09736392E+00	0.00000000E+00	810
25217	production	1.79228764E+03	2.93148504E+02	6.11392387E+00	0.00000000E+00	795
25218	production	1.76096761E+03	2.91335278E+02	6.04447089E+00	0.00000000E+00	824
25219	production	1.75393875E+03	2.92379484E+02	5.99884346E+00	0.00000000E+00	825
25220	production	1.78412631E+03	2.91957363E+02	6.11091393E+00	0.00000000E+00	797
25221	production	1.73617334E+03	2.90968496E+02	5.96687739E+00	0.00000000E+00	785
25222	production	1.74758498E+03	2.91408342E+02	5.99703139E+00	0.00000000E+00	766
25223	production	1.73659597E+03	2.92068552E+02	5.94585060E+00	0.00000000E+00	783
25224	production	1.75154176E+03	2.92653759E+02	5.98503081E+00	0.00000000E+00	770
25225	production	1.73140621E+03	2.93200242E+02	5.90520047E+00	0.00000000E+00	791
25226	production	1.74781177E+03	2.94550053E+02	5.93383621E+00	0.00000000E+00	783
25227	production	1.72807463E+03	2.92539163E+02	5.90715654E+00	0.00000000E+00	832
25228	production	1.73428040E+03	2.92208630E+02	5.93507589E+00	0.00000000E+00	822
25229	production	1.71507565E+03	2.92194160E+02	5.86964385E+00	0.00000000E+00	816
25230	production	1.71368415E+03	2.91621642E+02	5.87639565E+00	0.00000000E+00	833
25231	production	1.73802246E+03	2.92236507E+02	5.94731465E+00	0.00000000E+00	804
25232	production	1.71583298E+03	2.90830082E+02	5.89977819E+00	0.00000000E+00	834
25233	production	1.71814489E+03	2.90771377E+02	5.90892031E+00	0.00000000E+00	828
25234	production	1.69590381E+03	2.89692355E+02	5.85415452E+00	0.00000000E+00	818
25235	production	1.71055320E+03	2.90723620E+02	5.88377785E+00	0.00000000E+00	815
25236	production	1.68360043E+03	2.89791668E+02	5.80969234E+00	0.00000000E+00	807
25237	production	1.68696400E+03	2.88806900E+02	5.84114853E+00	0.00000000E+00	841
25238	production	1.67440164E+03	2.89136515E+02	5.79104179E+00	0.00000000E+00	829
25239	production	1.65396511E+03	2.89621794E+02	5.71077574E+00	0.00000000E+00	854
25240	production	1.66648046E+03	2.88696742E+02	5.77242558E+00	0.00000000E+00	860
25241	production	1.65855441E+03	2.89196478E+02	5.73504359E+00	0.00000000E+00	824
25242	production	1.66183413E+03	2.88163359E+02	5.76698623E+00	0.00000000E+00	854
25243	production	1.66280339E+03	2.89582979E+02	5.74206188E+00	0.00000000E+00	823
25244	production	1.67523776E+03	2.90495074E+02	5.76683707E+00	0.00000000E+00	852
25245	production	1.72281433E+03	2.89131717E+02	5.95857953E+00	0.00000000E+00	807
25246	production	1.73974541E+03	2.89150602E+02	6.01674489E+00	0.00000000E+00	829
25247	production	1.71351918E+03	2.90283197E+02	5.90292237E+00	0.00000000E+00	824
25248	production	1.70572601E+03	2.89830369E+02	5.88525632E+00	0.00000000E+00	843
25249	production	1.72871797E+03	2.90168018E+02	5.95764476E+00	0.00000000E+00	829
25250	production	1.70593842E+03	2.91402364E+02	5.85423673E+00	0.00000000E+00	834
25251	production	1.71916286E+03	2.92517264E+02	5.87713298E+00	0.00000000E+00	846
25252	production	1.68393934E+03	2.91295211E+02	5.78086860E+00	0.00000000E+00	850
25253	production	1.68040818E+03	2.89791287E+02	5.79868426E+00	0.00000000E+00	871
25254	production	1.72273689E+03	2.90267555E+02	5.93499640E+00	0.00000000E+00	862
25255	production	1.71330591E+03	2.90314837E+02	5.90154441E+00	0.00000000E+00	843
25256	production	1.73385617E+03	2.90311039E+02	5.97240869E+00	0.00000000E+00	872
25257	production	1.71015776E+03	2.89976476E+02	5.89757414E+00	0.00000000E+00	855
25258	production	1.71649050E+03	2.91130164E+02	5.89595553E+00	0.00000000E+00	856
25259	production	1.72447255E+03	2.91247155E+02	5.92099363E+00	0.00000000E+00	858
25260	production	1.72929507E+03	2.89960657E+02	5.96389556E+00	0.00000000E+00	833
25261	production	1.72744701E+03	2.91650299E+02	5.92300784E+00	0.00000000E+00	841
25262	production	1.76333595E+03	2.91681825E+02	6.04540908E+00	0.00000000E+00	835
25263	production	1.73136124E+03	2.91139058E+02	5.94685320E+00	0.00000000E+00	864
25264	production	1.73057891E+03	2.92318733E+02	5.92017790E+00	0.00000000E+00	870
25265	production	1.74618604E+03	2.92447232E+02	5.97094398E+00	0.00000000E+00	837
25266	production	1.75601510E+03	2.92360604E+02	6.00633286E+00	0.00000000E+00	826
25267	production	1.71512949E+03	2.91930448E+02	5.87513054E+00	0.00000000E+00	869
25268	production	1.74237322E+03	2.91935388E+02	5.96835223E+00	0.00000000E+00	829
25269	production	1.77737095E+03	2.91693921E+02	6.09327390E+00	0.00000000E+00	833
