lag_sweep	g_CM
1250	4.26759567E+01
1255	4.28196149E+01
1260	4.29675364E+01
1265	4.31110327E+01
1270	4.32519640E+01
1275	4.33910336E+01
1280	4.35353897E+01
1285	4.36693942E+01
1290	4.37958067E+01
1295	4.39185989E+01
1300	4.40402808E+01
1305	4.41576614E+01
1310	4.42800213E+01
1315	4.43865191E+01
1320	4.45079384E+01
1325	4.46132718E+01
1330	4.47267689E+01
1335	4.48408214E+01
1340	4.49653807E+01
1345	4.50940306E+01
1350	4.52348843E+01
1355	4.53675265E+01
1360	4.54937314E+01
1365	4.56183763E+01
1370	4.57507214E+01
1375	4.58848920E+01
1380	4.60067022E+01
1385	4.61234617E+01
1390	4.62369094E+01
1395	4.63562734E+01
1400	4.64698384E+01
1405	4.65939022E+01
1410	4.67163800E+01
1415	4.68428006E+01
1420	4.69790625E+01
1425	4.71121845E+01
1430	4.72416938E+01
1435	4.73681725E+01
1440	4.74937842E+01
1445	4.76169002E+01
1450	4.77319901E+01
1455	4.78528514E+01
1460	4.79783657E+01
1465	4.81068331E+01
1470	4.82319499E+01
1475	4.83569055E+01
1480	4.84775171E+01
1485	4.85961857E+01
1490	4.87108290E+01
1495	4.88207034E+01
1500	4.89424087E+01
1505	4.90625512E+01
1510	4.92002892E+01
1515	4.93360923E+01
1520	4.94673391E+01
1525	4.96043806E+01
1530	4.97351839E+01
1535	4.98580367E+01
1540	4.99909455E+01
1545	5.01105378E+01
1550	5.02255992E+01
1555	5.03393267E+01
1560	5.04625792E+01
1565	5.06033307E+01
1570	5.07329166E+01
1575	5.08394377E+01
1580	5.09564025E+01
1585	5.10628678E+01
1590	5.11823356E+01
1595	5.13043286E+01
1600	5.14275364E+01
1605	5.15575776E+01
1610	5.16777663E+01
1615	5.17882160E+01
1620	5.19056859E+01
1625	5.20386909E+01
1630	5.21662530E+01
1635	5.22832424E+01
1640	5.24078458E+01
1645	5.25243249E+01
1650	5.26619490E+01
1655	5.28030379E+01
1660	5.29343259E+01
1665	5.30752427E+01
1670	5.32138632E+01
1675	5.33463902E+01
1680	5.34882761E+01
1685	5.36272536E+01
1690	5.37618901E+01
1695	5.38940803E+01
1700	5.40400096E+01
1705	5.41789461E+01
1710	5.43263802E+01
1715	5.44680350E+01
1720	5.46004687E+01
1725	5.47213090E+01
1730	5.48454158E+01
1735	5.49696439E+01
1740	5.50875885E+01
1745	5.52032456E+01
1750	5.53403216E+01
1755	5.54850062E+01
1760	5.56258642E+01
1765	5.57536605E+01
1770	5.58837712E+01
1775	5.60069484E+01
1780	5.61323756E+01
1785	5.62669515E+01
1790	5.64150172E+01
1795	5.65670189E+01
1800	5.67056587E+01
1805	5.68535282E+01
1810	5.69921048E+01
1815	5.71480134E+01
1820	5.73144781E+01
1825	5.74667216E+01
1830	5.76163307E+01
1835	5.77653808E+01
1840	5.79035200E+01
1845	5.80574845E+01
1850	5.82129434E+01
1855	5.83561652E+01
1860	5.84758681E+01
1865	5.86187216E+01
1870	5.87536329E+01
1875	5.88762810E+01
1880	5.89998548E+01
1885	5.91369069E+01
1890	5.92679723E+01
1895	5.93994954E+01
1900	5.95058844E+01
1905	5.96017604E+01
1910	5.96998590E+01
1915	5.98033594E+01
1920	5.98836697E+01
1925	5.99776038E+01
1930	6.00869445E+01
1935	6.01990630E+01
1940	6.03134312E+01
1945	6.04186589E+01
1950	6.05499185E+01
1955	6.06868601E+01
1960	6.08256251E+01
1965	6.09666674E+01
1970	6.10917155E+01
1975	6.12304347E+01
1980	6.13566215E+01
1985	6.14871788E+01
1990	6.16038512E+01
1995	6.17209863E+01
2000	6.18210508E+01
2005	6.19207524E+01
2010	6.20106133E+01
2015	6.21100635E+01
2020	6.22106415E+01
2025	6.22908656E+01
2030	6.23694020E+01
2035	6.24624264E+01
2040	6.25636778E+01
2045	6.26643645E+01
2050	6.27788844E+01
2055	6.28936017E+01
2060	6.30040133E+01
2065	6.31134717E+01
2070	6.32424499E+01
2075	6.33757758E+01
2080	6.35000437E+01
2085	6.36104580E+01
2090	6.37045963E+01
2095	6.38214969E+01
2100	6.39241945E+01
2105	6.40347553E+01
2110	6.41272566E+01
2115	6.42508251E+01
2120	6.43379965E+01
2125	6.44227691E+01
2130	6.45183024E+01
2135	6.46087113E+01
2140	6.46790272E+01
2145	6.47408850E+01
2150	6.48187638E+01
2155	6.49075404E+01
2160	6.49868241E+01
2165	6.50732193E+01
2170	6.51665113E+01
2175	6.52464740E+01
2180	6.53302522E+01
2185	6.54155621E+01
2190	6.54948945E+01
2195	6.56383414E+01
2200	6.57685581E+01
2205	6.59239887E+01
2210	6.60460064E+01
2215	6.61469410E+01
2220	6.62744409E+01
2225	6.63924279E+01
2230	6.64994637E+01
2235	6.65757020E+01
2240	6.66540204E+01
2245	6.66717777E+01
2250	6.67373335E+01
2255	6.68208750E+01
2260	6.69033264E+01
2265	6.69764393E+01
2270	6.70307243E+01
2275	6.71055052E+01
2280	6.71658201E+01
2285	6.72185867E+01
2290	6.73039497E+01
2295	6.73932399E+01
2300	6.74597531E+01
2305	6.75171222E+01
2310	6.76194427E+01
2315	6.77314217E+01
2320	6.78280217E+01
2325	6.78722394E+01
2330	6.79817697E+01
2335	6.80646384E+01
2340	6.82112175E+01
2345	6.83097757E+01
2350	6.84472674E+01
2355	6.85043696E+01
2360	6.85549820E+01
2365	6.86151838E+01
2370	6.87172566E+01
2375	6.88100397E+01
2380	6.88942974E+01
2385	6.89401233E+01
2390	6.90041602E+01
2395	6.91336008E+01
2400	6.92904148E+01
2405	6.94049150E+01
2410	6.94059199E+01
2415	6.95282726E+01
2420	6.96782523E+01
2425	6.97409711E+01
2430	7.00279875E+01
2435	7.02776282E+01
2440	7.03931523E+01
2445	7.04940977E+01
2450	7.05610730E+01
2455	7.08007864E+01
2460	7.10442745E+01
2465	7.11395363E+01
2470	7.11334542E+01
2475	7.10868092E+01
2480	7.11327658E+01
2485	7.10920880E+01
2490	7.12617452E+01
2495	7.18468552E+01
