lag_sweep	g1
625	1.05762737E+02
630	1.06108554E+02
635	1.06659747E+02
640	1.07000569E+02
645	1.07463858E+02
650	1.07856992E+02
655	1.08175319E+02
660	1.08904121E+02
665	1.09243816E+02
670	1.09602642E+02
675	1.09884643E+02
680	1.10290580E+02
685	1.10609944E+02
690	1.10954492E+02
695	1.11487335E+02
700	1.11925686E+02
705	1.12285568E+02
710	1.12688103E+02
715	1.12986320E+02
720	1.13431855E+02
725	1.13850534E+02
730	1.14268249E+02
735	1.14735791E+02
740	1.15058799E+02
745	1.15457150E+02
750	1.15937858E+02
755	1.16415011E+02
760	1.16917476E+02
765	1.17289739E+02
770	1.17754704E+02
775	1.18063073E+02
780	1.18482568E+02
785	1.18891787E+02
790	1.19322480E+02
795	1.19755968E+02
800	1.20157591E+02
805	1.20595112E+02
810	1.20904222E+02
815	1.21384968E+02
820	1.21914194E+02
825	1.22402385E+02
830	1.22821857E+02
835	1.23183657E+02
840	1.23614083E+02
845	1.23952234E+02
850	1.24338737E+02
855	1.24704809E+02
860	1.24953909E+02
865	1.25261305E+02
870	1.25498924E+02
875	1.25801755E+02
880	1.26154912E+02
885	1.26520617E+02
890	1.26901957E+02
895	1.27334246E+02
900	1.27545877E+02
905	1.27858476E+02
910	1.28189410E+02
915	1.28580220E+02
920	1.28914255E+02
925	1.29329489E+02
930	1.29690146E+02
935	1.30094218E+02
940	1.30368732E+02
945	1.30613884E+02
950	1.30818848E+02
955	1.31017587E+02
960	1.31335351E+02
965	1.31791433E+02
970	1.32047096E+02
975	1.32365361E+02
980	1.32656803E+02
985	1.33005000E+02
990	1.33239728E+02
995	1.33553776E+02
1000	1.33856978E+02
1005	1.34091749E+02
1010	1.34128894E+02
1015	1.34414542E+02
1020	1.34507390E+02
1025	1.34632751E+02
1030	1.34670710E+02
1035	1.34774007E+02
1040	1.34884627E+02
1045	1.35137146E+02
1050	1.35329258E+02
1055	1.35426789E+02
1060	1.35554639E+02
1065	1.35664535E+02
1070	1.35907664E+02
1075	1.36091697E+02
1080	1.36069952E+02
1085	1.36227261E+02
1090	1.36402542E+02
1095	1.36761688E+02
1100	1.37025643E+02
1105	1.37261980E+02
1110	1.37554389E+02
1115	1.37862413E+02
1120	1.38121309E+02
1125	1.38646425E+02
1130	1.38900221E+02
1135	1.39166416E+02
1140	1.39411814E+02
1145	1.39781961E+02
1150	1.40078611E+02
1155	1.40268268E+02
1160	1.40592890E+02
1165	1.40846873E+02
1170	1.40993578E+02
1175	1.41248695E+02
1180	1.41538641E+02
1185	1.41753879E+02
1190	1.41998834E+02
1195	1.42121001E+02
1200	1.42444594E+02
1205	1.42704498E+02
1210	1.43027509E+02
1215	1.43181823E+02
1220	1.43488906E+02
1225	1.43794548E+02
1230	1.44203562E+02
1235	1.44510161E+02
1240	1.44639006E+02
1245	1.44999805E+02
1250	1.45454578E+02
1255	1.45767225E+02
1260	1.45937026E+02
1265	1.46282008E+02
1270	1.46619687E+02
1275	1.47069111E+02
1280	1.47323262E+02
1285	1.47521167E+02
1290	1.47866116E+02
1295	1.48136578E+02
1300	1.48570684E+02
1305	1.49003299E+02
1310	1.49410553E+02
1315	1.49791861E+02
1320	1.50202119E+02
1325	1.50567870E+02
1330	1.50859272E+02
1335	1.51128584E+02
1340	1.51396701E+02
1345	1.51654976E+02
1350	1.52162702E+02
1355	1.52317637E+02
1360	1.52499103E+02
1365	1.52967326E+02
1370	1.53324743E+02
1375	1.53650459E+02
1380	1.54064418E+02
1385	1.54269960E+02
1390	1.54620898E+02
1395	1.55062365E+02
1400	1.55485173E+02
1405	1.55944701E+02
1410	1.56376920E+02
1415	1.56741388E+02
1420	1.57156421E+02
1425	1.57546625E+02
1430	1.57879633E+02
1435	1.58237143E+02
1440	1.58569423E+02
1445	1.58862264E+02
1450	1.58962674E+02
1455	1.59176430E+02
1460	1.59433816E+02
1465	1.59594225E+02
1470	1.59914514E+02
1475	1.60259997E+02
1480	1.60513553E+02
1485	1.60685689E+02
1490	1.60855260E+02
1495	1.61074107E+02
1500	1.61315182E+02
1505	1.61351924E+02
1510	1.61595648E+02
1515	1.61858007E+02
1520	1.62437102E+02
1525	1.62814313E+02
1530	1.63093905E+02
1535	1.63003660E+02
1540	1.63037515E+02
1545	1.63189997E+02
1550	1.63309586E+02
1555	1.63333342E+02
1560	1.63482837E+02
1565	1.63822326E+02
1570	1.63954943E+02
1575	1.64141215E+02
1580	1.64517952E+02
1585	1.64628353E+02
1590	1.64859888E+02
1595	1.65141483E+02
1600	1.65588919E+02
1605	1.65727666E+02
1610	1.66012963E+02
1615	1.66272938E+02
1620	1.66848098E+02
1625	1.67014055E+02
1630	1.67319898E+02
1635	1.67680705E+02
1640	1.67679555E+02
1645	1.67854988E+02
1650	1.68142433E+02
1655	1.68298983E+02
1660	1.68257361E+02
1665	1.68230606E+02
1670	1.68274969E+02
1675	1.68329849E+02
1680	1.68561477E+02
1685	1.68749330E+02
1690	1.68799351E+02
1695	1.68922605E+02
1700	1.69021125E+02
1705	1.69398612E+02
1710	1.69776153E+02
1715	1.70054137E+02
1720	1.70184156E+02
1725	1.70400151E+02
1730	1.70560470E+02
1735	1.70849349E+02
1740	1.70948938E+02
1745	1.71006739E+02
1750	1.71244866E+02
1755	1.71356808E+02
1760	1.71657393E+02
1765	1.71953895E+02
1770	1.72300258E+02
1775	1.72618851E+02
1780	1.72821360E+02
1785	1.72935935E+02
1790	1.72926346E+02
1795	1.72915907E+02
1800	1.73100533E+02
1805	1.73319723E+02
1810	1.73583557E+02
1815	1.73679876E+02
1820	1.73973080E+02
1825	1.73991067E+02
1830	1.74183773E+02
1835	1.74425626E+02
1840	1.74581255E+02
1845	1.74986813E+02
1850	1.75282391E+02
1855	1.75635776E+02
1860	1.75801859E+02
1865	1.75777236E+02
1870	1.75959899E+02
1875	1.76293463E+02
1880	1.76478100E+02
1885	1.76684623E+02
1890	1.76829875E+02
1895	1.77310179E+02
1900	1.77600632E+02
1905	1.77877866E+02
1910	1.77877815E+02
1915	1.78036175E+02
1920	1.78235032E+02
1925	1.78522688E+02
1930	1.79007693E+02
1935	1.79484958E+02
1940	1.79977176E+02
1945	1.80250053E+02
1950	1.80901616E+02
1955	1.81401209E+02
1960	1.82084376E+02
1965	1.82440989E+02
1970	1.83199501E+02
1975	1.83681527E+02
1980	1.84028745E+02
1985	1.84330540E+02
1990	1.84782947E+02
1995	1.84880335E+02
2000	1.85272175E+02
2005	1.85811997E+02
2010	1.86173832E+02
2015	1.86578736E+02
2020	1.87060942E+02
2025	1.87264427E+02
2030	1.87688262E+02
2035	1.88006601E+02
2040	1.88049942E+02
2045	1.88546250E+02
2050	1.88774870E+02
2055	1.88745663E+02
2060	1.88998817E+02
2065	1.89257031E+02
2070	1.89840106E+02
2075	1.90108846E+02
2080	1.90321497E+02
2085	1.90584937E+02
2090	1.90630269E+02
2095	1.90546753E+02
2100	1.90705837E+02
2105	1.91029455E+02
2110	1.91364216E+02
2115	1.91683839E+02
2120	1.91645585E+02
2125	1.91592918E+02
2130	1.92006595E+02
2135	1.92144356E+02
2140	1.92498094E+02
2145	1.92659608E+02
2150	1.92635718E+02
2155	1.92793690E+02
2160	1.92685524E+02
2165	1.93027962E+02
2170	1.93215312E+02
2175	1.93453728E+02
2180	1.93548604E+02
2185	1.94053740E+02
2190	1.94386540E+02
2195	1.94387487E+02
2200	1.95087284E+02
2205	1.95536680E+02
2210	1.96355753E+02
2215	1.96864634E+02
2220	1.97232061E+02
2225	1.97363317E+02
2230	1.97926391E+02
2235	1.97899881E+02
2240	1.98570184E+02
2245	1.99276222E+02
2250	1.99490125E+02
2255	1.99516941E+02
2260	1.99582963E+02
2265	2.00558171E+02
2270	2.01285644E+02
2275	2.01839890E+02
2280	2.02330782E+02
2285	2.02249507E+02
2290	2.02155092E+02
2295	2.02324181E+02
2300	2.03031192E+02
2305	2.02921488E+02
2310	2.02766528E+02
2315	2.02812635E+02
2320	2.03029280E+02
2325	2.02947756E+02
2330	2.03625980E+02
2335	2.04138439E+02
2340	2.04450743E+02
2345	2.04604897E+02
2350	2.04456334E+02
2355	2.04690711E+02
2360	2.04978504E+02
2365	2.05934673E+02
2370	2.05939165E+02
2375	2.06392224E+02
2380	2.06713870E+02
2385	2.07078692E+02
2390	2.07508564E+02
2395	2.08185914E+02
2400	2.09321716E+02
2405	2.09512729E+02
2410	2.10055227E+02
2415	2.11036837E+02
2420	2.11772095E+02
2425	2.11776723E+02
2430	2.11241223E+02
2435	2.11319020E+02
2440	2.11699904E+02
2445	2.12042454E+02
2450	2.12207613E+02
2455	2.13293278E+02
2460	2.12943308E+02
2465	2.11423587E+02
2470	2.11182478E+02
2475	2.12203388E+02
2480	2.11116846E+02
2485	2.10967751E+02
2490	2.07953576E+02
2495	2.03602687E+02
