lag_sweep	g_R
540	8.78600590E-01
545	8.78346436E-01
550	8.78125453E-01
555	8.77812403E-01
560	8.77626886E-01
565	8.77416542E-01
570	8.77169501E-01
575	8.76864903E-01
580	8.76466122E-01
585	8.76076285E-01
590	8.75642046E-01
595	8.75182020E-01
600	8.74824536E-01
605	8.74403308E-01
610	8.73831695E-01
615	8.73395327E-01
620	8.73039520E-01
625	8.72595221E-01
630	8.72161573E-01
635	8.71625420E-01
640	8.71206841E-01
645	8.70788869E-01
650	8.70420803E-01
655	8.70052158E-01
660	8.69593858E-01
665	8.69100173E-01
670	8.68714998E-01
675	8.68352475E-01
680	8.67958961E-01
685	8.67743020E-01
690	8.67404094E-01
695	8.67242532E-01
700	8.66885796E-01
705	8.66507806E-01
710	8.66196066E-01
715	8.65845044E-01
720	8.65484914E-01
725	8.65145238E-01
730	8.64846876E-01
735	8.64599883E-01
740	8.64269182E-01
745	8.63911687E-01
750	8.63572758E-01
755	8.63244416E-01
760	8.62910258E-01
765	8.62726669E-01
770	8.62302499E-01
775	8.61943215E-01
780	8.61571792E-01
785	8.61294627E-01
790	8.60917355E-01
795	8.60390407E-01
800	8.59953449E-01
805	8.59574567E-01
810	8.59212241E-01
815	8.58731080E-01
820	8.58356424E-01
825	8.57979581E-01
830	8.57746152E-01
835	8.57521891E-01
840	8.57184205E-01
845	8.56868821E-01
850	8.56476588E-01
855	8.56042693E-01
860	8.55670789E-01
865	8.55404782E-01
870	8.55008585E-01
875	8.54672901E-01
880	8.54178977E-01
885	8.53696821E-01
890	8.53118660E-01
895	8.52713027E-01
900	8.52509476E-01
905	8.52182260E-01
910	8.51803730E-01
915	8.51427943E-01
920	8.51060674E-01
925	8.50776313E-01
930	8.50423150E-01
935	8.50076537E-01
940	8.49748555E-01
945	8.49314083E-01
950	8.48951056E-01
955	8.48543984E-01
960	8.48111435E-01
965	8.47609144E-01
970	8.47157119E-01
975	8.46745998E-01
980	8.46372933E-01
985	8.45999446E-01
990	8.45779831E-01
995	8.45492405E-01
1000	8.45117494E-01
1005	8.44707361E-01
1010	8.44193447E-01
1015	8.43606148E-01
1020	8.42965287E-01
1025	8.42385920E-01
1030	8.42053996E-01
1035	8.41585992E-01
1040	8.41055095E-01
1045	8.40580488E-01
1050	8.39982211E-01
1055	8.39516461E-01
1060	8.39109466E-01
1065	8.38640550E-01
1070	8.38130246E-01
1075	8.37712915E-01
1080	8.37294881E-01
1085	8.36773964E-01
1090	8.36383624E-01
1095	8.36001896E-01
1100	8.35691451E-01
1105	8.35292400E-01
1110	8.34905581E-01
1115	8.34551318E-01
1120	8.34165018E-01
1125	8.33615051E-01
1130	8.33356327E-01
1135	8.33075356E-01
1140	8.32612156E-01
1145	8.32151617E-01
1150	8.31784566E-01
1155	8.31481391E-01
1160	8.31165835E-01
1165	8.30996602E-01
1170	8.30691238E-01
1175	8.30311425E-01
1180	8.29991988E-01
1185	8.29738512E-01
1190	8.29368507E-01
1195	8.28958612E-01
1200	8.28592612E-01
1205	8.28370181E-01
1210	8.28274083E-01
1215	8.27970852E-01
1220	8.27735604E-01
1225	8.27507123E-01
1230	8.27459610E-01
1235	8.27351561E-01
1240	8.27080516E-01
1245	8.26819158E-01
1250	8.26696170E-01
1255	8.26460300E-01
1260	8.26186185E-01
1265	8.26049209E-01
1270	8.25919450E-01
1275	8.26020569E-01
1280	8.25892297E-01
1285	8.25663197E-01
1290	8.25474274E-01
1295	8.25323073E-01
1300	8.25013959E-01
1305	8.24783018E-01
1310	8.24637591E-01
1315	8.24603545E-01
1320	8.24430463E-01
1325	8.24197978E-01
1330	8.23875919E-01
1335	8.23543647E-01
1340	8.23522171E-01
1345	8.23117149E-01
1350	8.22750626E-01
1355	8.22436280E-01
1360	8.22264117E-01
1365	8.22031580E-01
1370	8.21770690E-01
1375	8.21376050E-01
1380	8.20947694E-01
1385	8.20582588E-01
1390	8.20188132E-01
1395	8.19798221E-01
1400	8.19437679E-01
1405	8.19109836E-01
1410	8.18847734E-01
1415	8.18506629E-01
1420	8.18341704E-01
1425	8.18228397E-01
1430	8.18280657E-01
1435	8.18252126E-01
1440	8.18027473E-01
1445	8.17865040E-01
1450	8.17615943E-01
1455	8.17258985E-01
1460	8.17047364E-01
1465	8.16880710E-01
1470	8.16758944E-01
1475	8.16759561E-01
1480	8.16628004E-01
1485	8.16471337E-01
1490	8.16247133E-01
1495	8.16229744E-01
1500	8.16071452E-01
1505	8.15914241E-01
1510	8.15679978E-01
1515	8.15840432E-01
1520	8.15823333E-01
1525	8.15602627E-01
1530	8.15399852E-01
1535	8.14947301E-01
1540	8.14694974E-01
1545	8.14287455E-01
1550	8.13956517E-01
1555	8.13595866E-01
1560	8.13500053E-01
1565	8.13433866E-01
1570	8.13361835E-01
1575	8.13504405E-01
1580	8.13447538E-01
1585	8.13498702E-01
1590	8.13524495E-01
1595	8.13528336E-01
1600	8.13348342E-01
1605	8.13442128E-01
1610	8.13388629E-01
1615	8.13371677E-01
1620	8.13347590E-01
1625	8.13190032E-01
1630	8.13080749E-01
1635	8.12960140E-01
1640	8.12814036E-01
1645	8.12494392E-01
1650	8.12167961E-01
1655	8.11895393E-01
1660	8.11542130E-01
1665	8.11512421E-01
1670	8.11582929E-01
1675	8.11526179E-01
1680	8.11386215E-01
1685	8.11367149E-01
1690	8.11303362E-01
1695	8.11143269E-01
1700	8.11308438E-01
1705	8.11372874E-01
1710	8.11145944E-01
1715	8.11046188E-01
1720	8.10870708E-01
1725	8.10759041E-01
1730	8.10893815E-01
1735	8.10980291E-01
1740	8.11215815E-01
1745	8.11347456E-01
1750	8.11622447E-01
1755	8.11960128E-01
1760	8.12145183E-01
1765	8.12424591E-01
1770	8.12364762E-01
1775	8.12497174E-01
1780	8.12429124E-01
1785	8.12595253E-01
1790	8.12503020E-01
1795	8.12418321E-01
1800	8.12342784E-01
1805	8.12751467E-01
1810	8.12925343E-01
1815	8.13051137E-01
1820	8.13073225E-01
1825	8.12849805E-01
1830	8.12712513E-01
1835	8.12616481E-01
1840	8.12534877E-01
1845	8.12148543E-01
1850	8.12020355E-01
1855	8.11887590E-01
1860	8.11762626E-01
1865	8.11755885E-01
1870	8.11332036E-01
1875	8.11312875E-01
1880	8.11042863E-01
1885	8.10493960E-01
1890	8.10124798E-01
1895	8.09945225E-01
1900	8.09738194E-01
1905	8.09647577E-01
1910	8.09262131E-01
1915	8.08894475E-01
1920	8.08507715E-01
1925	8.08050555E-01
1930	8.07855092E-01
1935	8.07333688E-01
1940	8.06911738E-01
1945	8.06745167E-01
1950	8.06379259E-01
1955	8.06131019E-01
1960	8.05961571E-01
1965	8.05768364E-01
1970	8.06065157E-01
1975	8.06140603E-01
1980	8.05982257E-01
1985	8.06081361E-01
1990	8.06598291E-01
1995	8.06511569E-01
2000	8.06681164E-01
2005	8.06664485E-01
2010	8.06781998E-01
2015	8.06689315E-01
2020	8.06750528E-01
2025	8.06611144E-01
2030	8.06579755E-01
2035	8.06367516E-01
2040	8.06611313E-01
2045	8.06472623E-01
2050	8.06060193E-01
2055	8.05765397E-01
2060	8.05604386E-01
2065	8.05669071E-01
2070	8.05485362E-01
2075	8.05322132E-01
2080	8.05000665E-01
2085	8.04713534E-01
2090	8.04211615E-01
2095	8.03745314E-01
2100	8.03321372E-01
2105	8.02996560E-01
2110	8.02737349E-01
2115	8.02830758E-01
2120	8.02349906E-01
2125	8.01930232E-01
2130	8.01675526E-01
2135	8.01281048E-01
2140	8.00777232E-01
2145	8.00751074E-01
2150	8.00281968E-01
2155	8.00120998E-01
2160	7.99953989E-01
2165	7.99451857E-01
2170	7.98844971E-01
2175	7.98758984E-01
2180	7.98209005E-01
2185	7.97563020E-01
2190	7.96933949E-01
2195	7.96638649E-01
2200	7.96201992E-01
2205	7.95951342E-01
2210	7.96100661E-01
2215	7.96162582E-01
2220	7.95654411E-01
2225	7.95492517E-01
2230	7.94805049E-01
2235	7.93962690E-01
2240	7.92912674E-01
2245	7.92467888E-01
2250	7.92320447E-01
2255	7.91727836E-01
2260	7.90811594E-01
2265	7.90369591E-01
2270	7.90059534E-01
2275	7.89404719E-01
2280	7.89010257E-01
2285	7.88567502E-01
2290	7.88505195E-01
2295	7.88809357E-01
2300	7.88868484E-01
2305	7.88881439E-01
2310	7.89199844E-01
2315	7.89285756E-01
2320	7.89365620E-01
2325	7.90029843E-01
2330	7.89961991E-01
2335	7.90237620E-01
2340	7.89914472E-01
2345	7.89963624E-01
2350	7.89832623E-01
2355	7.89852691E-01
2360	7.90259941E-01
2365	7.90517408E-01
2370	7.91390245E-01
2375	7.91724319E-01
2380	7.92344804E-01
2385	7.93430027E-01
2390	7.94912470E-01
2395	7.95919792E-01
2400	7.96157831E-01
2405	7.95664935E-01
2410	7.94733649E-01
2415	7.94076074E-01
2420	7.94495112E-01
2425	7.94344608E-01
2430	7.94881570E-01
2435	7.93164760E-01
2440	7.92526499E-01
2445	7.90797217E-01
2450	7.88664534E-01
2455	7.90629120E-01
2460	7.92562962E-01
2465	7.95354410E-01
2470	7.95951623E-01
2475	7.96251939E-01
2480	7.96269268E-01
2485	8.00686998E-01
2490	8.04016877E-01
2495	8.02505848E-01
