lag_sweep	g1
1305	1.00590130E+02
1310	1.00854128E+02
1315	1.00985387E+02
1320	1.01103484E+02
1325	1.01096313E+02
1330	1.01228178E+02
1335	1.01446241E+02
1340	1.01607460E+02
1345	1.01840357E+02
1350	1.02021824E+02
1355	1.02122321E+02
1360	1.02178327E+02
1365	1.02399632E+02
1370	1.02544175E+02
1375	1.02622109E+02
1380	1.02677122E+02
1385	1.02730218E+02
1390	1.02849480E+02
1395	1.03047754E+02
1400	1.03322491E+02
1405	1.03420129E+02
1410	1.03634766E+02
1415	1.03668561E+02
1420	1.03859775E+02
1425	1.04022785E+02
1430	1.04208477E+02
1435	1.04372214E+02
1440	1.04535094E+02
1445	1.04891996E+02
1450	1.05182664E+02
1455	1.05427313E+02
1460	1.05633920E+02
1465	1.05788821E+02
1470	1.05954669E+02
1475	1.05974390E+02
1480	1.06092105E+02
1485	1.06275924E+02
1490	1.06441403E+02
1495	1.06663817E+02
1500	1.06726629E+02
1505	1.06845303E+02
1510	1.06934600E+02
1515	1.07018064E+02
1520	1.07204501E+02
1525	1.07331930E+02
1530	1.07545188E+02
1535	1.07606757E+02
1540	1.07849222E+02
1545	1.07830767E+02
1550	1.07915668E+02
1555	1.08026107E+02
1560	1.08166209E+02
1565	1.08441806E+02
1570	1.08606248E+02
1575	1.08640875E+02
1580	1.08675747E+02
1585	1.08734408E+02
1590	1.08778256E+02
1595	1.08840237E+02
1600	1.08774522E+02
1605	1.08700357E+02
1610	1.08982478E+02
1615	1.09060244E+02
1620	1.09112712E+02
1625	1.09038888E+02
1630	1.09181467E+02
1635	1.09197537E+02
1640	1.09278310E+02
1645	1.09403194E+02
1650	1.09549638E+02
1655	1.09669472E+02
1660	1.09703998E+02
1665	1.09905590E+02
1670	1.09986786E+02
1675	1.09937029E+02
1680	1.10095383E+02
1685	1.10345676E+02
1690	1.10530339E+02
1695	1.10867056E+02
1700	1.11052899E+02
1705	1.11236246E+02
1710	1.11343932E+02
1715	1.11435054E+02
1720	1.11606355E+02
1725	1.11816590E+02
1730	1.11932565E+02
1735	1.12035407E+02
1740	1.12135046E+02
1745	1.12253549E+02
1750	1.12341211E+02
1755	1.12466908E+02
1760	1.12479447E+02
1765	1.12593660E+02
1770	1.12687364E+02
1775	1.12793256E+02
1780	1.12835693E+02
1785	1.13025527E+02
1790	1.13231990E+02
1795	1.13533269E+02
1800	1.13582821E+02
1805	1.13752253E+02
1810	1.13895117E+02
1815	1.13853001E+02
1820	1.13890279E+02
1825	1.13818546E+02
1830	1.13857308E+02
1835	1.13885206E+02
1840	1.13927151E+02
1845	1.13903841E+02
1850	1.13898627E+02
1855	1.13964056E+02
1860	1.13940704E+02
1865	1.13766244E+02
1870	1.13774270E+02
1875	1.13724969E+02
1880	1.13653313E+02
1885	1.13667534E+02
1890	1.13624441E+02
1895	1.13542120E+02
1900	1.13622120E+02
1905	1.13811404E+02
1910	1.13718653E+02
1915	1.13696977E+02
1920	1.13686852E+02
1925	1.13724588E+02
1930	1.14009968E+02
1935	1.13926355E+02
1940	1.14152621E+02
1945	1.14040208E+02
1950	1.14293384E+02
1955	1.14479087E+02
1960	1.14545647E+02
1965	1.14663046E+02
1970	1.14465625E+02
1975	1.14508288E+02
1980	1.14511643E+02
1985	1.14479859E+02
1990	1.14412184E+02
1995	1.14518587E+02
2000	1.14337263E+02
2005	1.14296699E+02
2010	1.14377318E+02
2015	1.14624041E+02
2020	1.14892376E+02
2025	1.15049470E+02
2030	1.15294783E+02
2035	1.15482938E+02
2040	1.15662483E+02
2045	1.15648883E+02
2050	1.15779400E+02
2055	1.16088250E+02
2060	1.16378500E+02
2065	1.16790523E+02
2070	1.17155189E+02
2075	1.17434733E+02
2080	1.17480465E+02
2085	1.17766270E+02
2090	1.17943312E+02
2095	1.17977362E+02
2100	1.18189652E+02
2105	1.18325308E+02
2110	1.18285328E+02
2115	1.18352507E+02
2120	1.18438693E+02
2125	1.18318361E+02
2130	1.18152472E+02
2135	1.18136821E+02
2140	1.18119856E+02
2145	1.18129776E+02
2150	1.18274885E+02
2155	1.18334626E+02
2160	1.18490528E+02
2165	1.18520536E+02
2170	1.18795184E+02
2175	1.18662061E+02
2180	1.18897567E+02
2185	1.19312154E+02
2190	1.19183465E+02
2195	1.19040239E+02
2200	1.19078072E+02
2205	1.19237995E+02
2210	1.19355224E+02
2215	1.19684655E+02
2220	1.19920808E+02
2225	1.20129259E+02
2230	1.20010187E+02
2235	1.20049946E+02
2240	1.20203087E+02
2245	1.20445791E+02
2250	1.20885431E+02
2255	1.21266846E+02
2260	1.21332884E+02
2265	1.21636981E+02
2270	1.21948930E+02
2275	1.22134743E+02
2280	1.22648910E+02
2285	1.23317223E+02
2290	1.23513025E+02
2295	1.23859879E+02
2300	1.24376497E+02
2305	1.24523518E+02
2310	1.24660477E+02
2315	1.24640839E+02
2320	1.24464262E+02
2325	1.25018800E+02
2330	1.25175447E+02
2335	1.24867615E+02
2340	1.24392143E+02
2345	1.24496853E+02
2350	1.24608233E+02
2355	1.24591986E+02
2360	1.24894519E+02
2365	1.24824889E+02
2370	1.24741378E+02
2375	1.24622618E+02
2380	1.24396513E+02
2385	1.23531302E+02
2390	1.23382032E+02
2395	1.23443260E+02
2400	1.23542772E+02
2405	1.23826750E+02
2410	1.23232627E+02
2415	1.23322989E+02
2420	1.23138680E+02
2425	1.23873139E+02
2430	1.23306179E+02
2435	1.22527994E+02
2440	1.22525627E+02
2445	1.23192614E+02
2450	1.24340233E+02
2455	1.25809249E+02
2460	1.27136190E+02
2465	1.28877655E+02
2470	1.28713636E+02
2475	1.29431095E+02
2480	1.30141234E+02
2485	1.32582707E+02
2490	1.33756488E+02
2495	1.31669246E+02
