sweep	phase	mean_R2	mean_Rg2	ratio_R2_Rg2	energy_total	accepted_moves
32000	equilibration	4.10176939E+03	6.20198168E+02	6.61364319E+00	0.00000000E+00	1061
33000	equilibration	3.90366655E+03	6.19967529E+02	6.29656614E+00	0.00000000E+00	1066
34000	equilibration	4.32202886E+03	6.21023823E+02	6.95952184E+00	0.00000000E+00	1071
35000	equilibration	3.97773271E+03	6.17574005E+02	6.44090049E+00	0.00000000E+00	1091
36000	equilibration	3.84590768E+03	6.14641713E+02	6.25715372E+00	0.00000000E+00	1052
37000	equilibration	3.87629568E+03	6.11760149E+02	6.33629975E+00	0.00000000E+00	1076
38000	equilibration	4.02058333E+03	6.20284470E+02	6.48183782E+00	0.00000000E+00	1018
39000	equilibration	3.83272837E+03	6.09195000E+02	6.29146393E+00	0.00000000E+00	1016
40000	equilibration	3.85210727E+03	6.14111765E+02	6.27264856E+00	0.00000000E+00	1117
41000	equilibration	3.99427769E+03	6.14402135E+02	6.50108041E+00	0.00000000E+00	1052
42000	equilibration	3.88875911E+03	6.10041711E+02	6.37457905E+00	0.00000000E+00	1058
43000	equilibration	3.84594668E+03	6.12341930E+02	6.28071751E+00	0.00000000E+00	1089
44000	equilibration	3.86316355E+03	6.10414953E+02	6.32874986E+00	0.00000000E+00	1059
45000	equilibration	3.82589816E+03	6.10381740E+02	6.26804163E+00	0.00000000E+00	1048
46000	equilibration	3.86473658E+03	6.03016824E+02	6.40900292E+00	0.00000000E+00	1059
47000	equilibration	3.79686403E+03	5.99727854E+02	6.33097829E+00	0.00000000E+00	1007
48000	equilibration	3.90269737E+03	6.07321863E+02	6.42607752E+00	0.00000000E+00	1047
49000	equilibration	3.95683822E+03	6.12747740E+02	6.45753214E+00	0.00000000E+00	1057
50000	production	3.82146129E+03	6.03214209E+02	6.33516458E+00	0.00000000E+00	1089
50001	production	3.79581772E+03	6.03072851E+02	6.29412801E+00	0.00000000E+00	1013
50002	production	3.79010126E+03	6.03080236E+02	6.28457216E+00	0.00000000E+00	1015
50003	production	3.80463283E+03	6.03063810E+02	6.30883957E+00	0.00000000E+00	985
50004	production	3.82149540E+03	6.02964420E+02	6.33784560E+00	0.00000000E+00	1017
50005	production	3.82705409E+03	6.03346977E+02	6.34304012E+00	0.00000000E+00	1004
50006	production	3.84111958E+03	6.03511096E+02	6.36462131E+00	0.00000000E+00	1005
50007	production	3.81409994E+03	6.03372448E+02	6.32130280E+00	0.00000000E+00	1001
50008	production	3.79173419E+03	6.03513720E+02	6.28276386E+00	0.00000000E+00	1034
50009	production	3.79144368E+03	6.03583921E+02	6.28155182E+00	0.00000000E+00	1012
50010	production	3.81879047E+03	6.02618953E+02	6.33699032E+00	0.00000000E+00	1007
50011	production	3.81154075E+03	6.03854335E+02	6.31202019E+00	0.00000000E+00	990
50012	production	3.79429363E+03	6.03182968E+02	6.29045220E+00	0.00000000E+00	1077
50013	production	3.80106083E+03	6.03337771E+02	6.30005448E+00	0.00000000E+00	988
50014	production	3.80463390E+03	6.02801357E+02	6.31158815E+00	0.00000000E+00	1013
50015	production	3.80646179E+03	6.02877817E+02	6.31381961E+00	0.00000000E+00	1071
50016	production	3.83891091E+03	6.03620923E+02	6.35980425E+00	0.00000000E+00	1014
50017	production	3.85951513E+03	6.04694900E+02	6.38258257E+00	0.00000000E+00	1020
50018	production	3.87660919E+03	6.05248990E+02	6.40498250E+00	0.00000000E+00	1039
50019	production	3.90476208E+03	6.05793092E+02	6.44570256E+00	0.00000000E+00	1055
50020	production	3.86722556E+03	6.04689636E+02	6.39538919E+00	0.00000000E+00	1023
50021	production	3.88515237E+03	6.04681787E+02	6.42511889E+00	0.00000000E+00	1023
50022	production	3.86028750E+03	6.03999567E+02	6.39120905E+00	0.00000000E+00	1028
50023	production	3.87490611E+03	6.03261560E+02	6.42326044E+00	0.00000000E+00	1031
50024	production	3.87350201E+03	6.01959075E+02	6.43482617E+00	0.00000000E+00	1044
50025	production	3.88595836E+03	6.02368591E+02	6.45113045E+00	0.00000000E+00	1065
50026	production	3.87380337E+03	6.02062351E+02	6.43422290E+00	0.00000000E+00	1082
50027	production	3.88488605E+03	6.02288160E+02	6.45021156E+00	0.00000000E+00	1092
50028	production	3.89932639E+03	6.02422161E+02	6.47274726E+00	0.00000000E+00	1074
50029	production	3.87413680E+03	6.02450350E+02	6.43063250E+00	0.00000000E+00	1072
50030	production	3.85492180E+03	6.02758084E+02	6.39547091E+00	0.00000000E+00	1054
50031	production	3.85061303E+03	6.03058106E+02	6.38514431E+00	0.00000000E+00	1034
50032	production	3.83309997E+03	6.03007802E+02	6.35663412E+00	0.00000000E+00	1094
50033	production	3.82390599E+03	6.02540540E+02	6.34630492E+00	0.00000000E+00	1050
50034	production	3.81030608E+03	6.02501256E+02	6.32414628E+00	0.00000000E+00	1074
50035	production	3.79573898E+03	6.02826453E+02	6.29657002E+00	0.00000000E+00	1054
50036	production	3.84905264E+03	6.03697640E+02	6.37579541E+00	0.00000000E+00	1062
50037	production	3.86107327E+03	6.03678235E+02	6.39591265E+00	0.00000000E+00	1122
50038	production	3.81832072E+03	6.02742135E+02	6.33491589E+00	0.00000000E+00	1087
50039	production	3.84474122E+03	6.03113450E+02	6.37482254E+00	0.00000000E+00	1077
50040	production	3.85247613E+03	6.03680195E+02	6.38165069E+00	0.00000000E+00	1068
50041	production	3.85202611E+03	6.03364386E+02	6.38424508E+00	0.00000000E+00	1069
50042	production	3.88731942E+03	6.04069199E+02	6.43522203E+00	0.00000000E+00	1127
50043	production	3.90450398E+03	6.04847508E+02	6.45535267E+00	0.00000000E+00	1058
50044	production	3.92135692E+03	6.05581699E+02	6.47535572E+00	0.00000000E+00	1030
50045	production	3.94404544E+03	6.05393179E+02	6.51484948E+00	0.00000000E+00	1125
50046	production	3.93682477E+03	6.05369710E+02	6.50317435E+00	0.00000000E+00	1093
50047	production	3.93443401E+03	6.05550314E+02	6.49728672E+00	0.00000000E+00	1070
50048	production	3.92457222E+03	6.04912380E+02	6.48783584E+00	0.00000000E+00	1102
50049	production	3.90649286E+03	6.04420093E+02	6.46320812E+00	0.00000000E+00	1059
50050	production	3.92138664E+03	6.04785383E+02	6.48393091E+00	0.00000000E+00	1082
50051	production	3.90084600E+03	6.04735252E+02	6.45050208E+00	0.00000000E+00	1035
50052	production	3.92375547E+03	6.05410698E+02	6.48114658E+00	0.00000000E+00	1045
50053	production	3.92441275E+03	6.05469558E+02	6.48160208E+00	0.00000000E+00	1080
50054	production	3.93229006E+03	6.05032218E+02	6.49930689E+00	0.00000000E+00	1072
50055	production	3.87220497E+03	6.04287825E+02	6.40788182E+00	0.00000000E+00	1082
50056	production	3.88459941E+03	6.05009605E+02	6.42072354E+00	0.00000000E+00	1068
50057	production	3.85257784E+03	6.04607430E+02	6.37203191E+00	0.00000000E+00	1080
50058	production	3.86733334E+03	6.04174309E+02	6.40102249E+00	0.00000000E+00	1103
50059	production	3.85485026E+03	6.04287244E+02	6.37916868E+00	0.00000000E+00	1101
50060	production	3.83910152E+03	6.03135643E+02	6.36523736E+00	0.00000000E+00	1114
50061	production	3.87207542E+03	6.04028467E+02	6.41041876E+00	0.00000000E+00	1099
50062	production	3.86798533E+03	6.03629236E+02	6.40788268E+00	0.00000000E+00	1157
50063	production	3.90945710E+03	6.04504160E+02	6.46721290E+00	0.00000000E+00	1127
50064	production	3.89338852E+03	6.03982923E+02	6.44618974E+00	0.00000000E+00	1111
50065	production	3.87206674E+03	6.03744114E+02	6.41342358E+00	0.00000000E+00	1070
50066	production	3.87426008E+03	6.04071096E+02	6.41358296E+00	0.00000000E+00	1098
50067	production	3.88676855E+03	6.04159250E+02	6.43335106E+00	0.00000000E+00	1112
50068	production	3.87664990E+03	6.04001237E+02	6.41828139E+00	0.00000000E+00	1120
50069	production	3.86853975E+03	6.04069372E+02	6.40413159E+00	0.00000000E+00	1131
50070	production	3.87997609E+03	6.03615925E+02	6.42788888E+00	0.00000000E+00	1108
50071	production	3.84667739E+03	6.04407574E+02	6.36437655E+00	0.00000000E+00	1126
50072	production	3.86315331E+03	6.05087840E+02	6.38445042E+00	0.00000000E+00	1088
50073	production	3.85472114E+03	6.04315515E+02	6.37865658E+00	0.00000000E+00	1163
50074	production	3.86450707E+03	6.04258498E+02	6.39545340E+00	0.00000000E+00	1160
50075	production	3.84632239E+03	6.04867268E+02	6.35895277E+00	0.00000000E+00	1131
50076	production	3.83434857E+03	6.04713236E+02	6.34077170E+00	0.00000000E+00	1142
50077	production	3.84558250E+03	6.05098469E+02	6.35530033E+00	0.00000000E+00	1148
50078	production	3.83215529E+03	6.04450011E+02	6.33990440E+00	0.00000000E+00	1111
50079	production	3.81390973E+03	6.04039011E+02	6.31401227E+00	0.00000000E+00	1121
50080	production	3.81248483E+03	6.04272827E+02	6.30921112E+00	0.00000000E+00	1100
50081	production	3.84143331E+03	6.04603225E+02	6.35364342E+00	0.00000000E+00	1093
50082	production	3.84427461E+03	6.05314108E+02	6.35087562E+00	0.00000000E+00	1117
50083	production	3.81576081E+03	6.05201046E+02	6.30494748E+00	0.00000000E+00	1086
50084	production	3.84357719E+03	6.05767724E+02	6.34496860E+00	0.00000000E+00	1103
50085	production	3.85178093E+03	6.04902048E+02	6.36761100E+00	0.00000000E+00	1127
50086	production	3.86322835E+03	6.05504009E+02	6.38018625E+00	0.00000000E+00	1132
50087	production	3.88536231E+03	6.06498792E+02	6.40621607E+00	0.00000000E+00	1140
50088	production	3.86839135E+03	6.05777751E+02	6.38582606E+00	0.00000000E+00	1139
50089	production	3.83708170E+03	6.05862309E+02	6.33325698E+00	0.00000000E+00	1136
50090	production	3.84548930E+03	6.06319030E+02	6.34235297E+00	0.00000000E+00	1122
50091	production	3.87324749E+03	6.06104922E+02	6.39039109E+00	0.00000000E+00	1121
50092	production	3.88889826E+03	6.05852237E+02	6.41888900E+00	0.00000000E+00	1119
50093	production	3.87286176E+03	6.06335298E+02	6.38732690E+00	0.00000000E+00	1186
50094	production	3.89014116E+03	6.06455990E+02	6.41454818E+00	0.00000000E+00	1190
50095	production	3.87569624E+03	6.06237498E+02	6.39303285E+00	0.00000000E+00	1170
50096	production	3.86988004E+03	6.05736565E+02	6.38871791E+00	0.00000000E+00	1146
50097	production	3.87303036E+03	6.05877009E+02	6.39243660E+00	0.00000000E+00	1137
50098	production	3.86451028E+03	6.06182496E+02	6.37515980E+00	0.00000000E+00	1128
50099	production	3.86215867E+03	6.05666316E+02	6.37671037E+00	0.00000000E+00	1115
50100	production	3.88820846E+03	6.06415315E+02	6.41179133E+00	0.00000000E+00	1061
50101	production	3.89227980E+03	6.04858323E+02	6.43502727E+00	0.00000000E+00	975
50102	production	3.89231854E+03	6.05813764E+02	6.42494240E+00	0.00000000E+00	985
50103	production	3.87397084E+03	6.05498772E+02	6.39798299E+00	0.00000000E+00	991
50104	production	3.89427371E+03	6.04976308E+02	6.43706813E+00	0.00000000E+00	969
50105	production	3.88892479E+03	6.05023941E+02	6.42772050E+00	0.00000000E+00	1004
50106	production	3.87406611E+03	6.05684717E+02	6.39617611E+00	0.00000000E+00	983
50107	production	3.83452596E+03	6.05850581E+02	6.32916116E+00	0.00000000E+00	988
50108	production	3.83738764E+03	6.04566508E+02	6.34733745E+00	0.00000000E+00	1019
50109	production	3.82734476E+03	6.04147812E+02	6.33511317E+00	0.00000000E+00	993
50110	production	3.84771406E+03	6.04250588E+02	6.36774566E+00	0.00000000E+00	1025
50111	production	3.82815308E+03	6.04094018E+02	6.33701538E+00	0.00000000E+00	1001
50112	production	3.82919029E+03	6.03802342E+02	6.34179437E+00	0.00000000E+00	1035
50113	production	3.81173641E+03	6.03373404E+02	6.31737559E+00	0.00000000E+00	1008
50114	production	3.83309106E+03	6.02998177E+02	6.35672080E+00	0.00000000E+00	1006
50115	production	3.83800745E+03	6.03429006E+02	6.36032974E+00	0.00000000E+00	1067
50116	production	3.83006467E+03	6.03413373E+02	6.34733144E+00	0.00000000E+00	1053
50117	production	3.83506884E+03	6.03527733E+02	6.35442024E+00	0.00000000E+00	1028
50118	production	3.83344745E+03	6.04294030E+02	6.34367916E+00	0.00000000E+00	1014
50119	production	3.84137313E+03	6.04881977E+02	6.35061594E+00	0.00000000E+00	1015
50120	production	3.83074452E+03	6.04274499E+02	6.33941120E+00	0.00000000E+00	1059
50121	production	3.80693308E+03	6.03160632E+02	6.31164051E+00	0.00000000E+00	1057
50122	production	3.79798572E+03	6.02927558E+02	6.29924055E+00	0.00000000E+00	1046
50123	production	3.81951350E+03	6.03749039E+02	6.32632642E+00	0.00000000E+00	1040
50124	production	3.83214363E+03	6.04624302E+02	6.33805757E+00	0.00000000E+00	1062
50125	production	3.84133860E+03	6.04612246E+02	6.35339198E+00	0.00000000E+00	1096
50126	production	3.86707916E+03	6.04432785E+02	6.39786466E+00	0.00000000E+00	1139
50127	production	3.85916866E+03	6.04290853E+02	6.38627680E+00	0.00000000E+00	1140
50128	production	3.85918094E+03	6.04529800E+02	6.38377287E+00	0.00000000E+00	1091
50129	production	3.85114176E+03	6.04781691E+02	6.36782134E+00	0.00000000E+00	1082
50130	production	3.87831312E+03	6.05752723E+02	6.40246915E+00	0.00000000E+00	1112
50131	production	3.85027864E+03	6.05533705E+02	6.35848773E+00	0.00000000E+00	1085
50132	production	3.84442157E+03	6.05470572E+02	6.34947716E+00	0.00000000E+00	1072
50133	production	3.84469601E+03	6.05733591E+02	6.34717319E+00	0.00000000E+00	1164
50134	production	3.81924844E+03	6.05078266E+02	6.31199079E+00	0.00000000E+00	1100
50135	production	3.84573602E+03	6.05928425E+02	6.34684867E+00	0.00000000E+00	1126
50136	production	3.81131690E+03	6.04952737E+02	6.30018953E+00	0.00000000E+00	1127
50137	production	3.80285405E+03	6.04335820E+02	6.29261733E+00	0.00000000E+00	1117
50138	production	3.82071578E+03	6.04193232E+02	6.32366530E+00	0.00000000E+00	1083
50139	production	3.82865542E+03	6.04096875E+02	6.33781697E+00	0.00000000E+00	1073
50140	production	3.83071363E+03	6.04451763E+02	6.33750096E+00	0.00000000E+00	1072
50141	production	3.81860624E+03	6.03836701E+02	6.32390551E+00	0.00000000E+00	1053
50142	production	3.82671291E+03	6.03945016E+02	6.33619421E+00	0.00000000E+00	1062
50143	production	3.83117102E+03	6.04034379E+02	6.34263737E+00	0.00000000E+00	1033
50144	production	3.87913436E+03	6.04917435E+02	6.41266748E+00	0.00000000E+00	1080
50145	production	3.88888953E+03	6.04911165E+02	6.42886055E+00	0.00000000E+00	1056
50146	production	3.89590860E+03	6.05688089E+02	6.43220277E+00	0.00000000E+00	1068
50147	production	3.87119641E+03	6.04975188E+02	6.39893418E+00	0.00000000E+00	1078
50148	production	3.88725255E+03	6.05551075E+02	6.41936364E+00	0.00000000E+00	1029
50149	production	3.90639883E+03	6.06867834E+02	6.43698448E+00	0.00000000E+00	1114
50150	production	3.92108366E+03	6.06069159E+02	6.46969674E+00	0.00000000E+00	1106
50151	production	3.92395374E+03	6.06089737E+02	6.47421248E+00	0.00000000E+00	1104
50152	production	3.90102009E+03	6.06250668E+02	6.43466522E+00	0.00000000E+00	1111
50153	production	3.86526825E+03	6.06123783E+02	6.37702785E+00	0.00000000E+00	1089
50154	production	3.88426051E+03	6.05838121E+02	6.41138346E+00	0.00000000E+00	1130
50155	production	3.84210278E+03	6.04477635E+02	6.35607103E+00	0.00000000E+00	1112
50156	production	3.83746812E+03	6.04092820E+02	6.35244783E+00	0.00000000E+00	1126
50157	production	3.83937860E+03	6.05099981E+02	6.34503176E+00	0.00000000E+00	1066
50158	production	3.87902712E+03	6.05397454E+02	6.40740574E+00	0.00000000E+00	1136
50159	production	3.90137928E+03	6.04909899E+02	6.44952131E+00	0.00000000E+00	1123
50160	production	3.88403429E+03	6.05390920E+02	6.41574586E+00	0.00000000E+00	1109
50161	production	3.90750773E+03	6.06220900E+02	6.44568297E+00	0.00000000E+00	1133
50162	production	3.93885754E+03	6.05818977E+02	6.50170709E+00	0.00000000E+00	1148
50163	production	3.91784823E+03	6.05428254E+02	6.47120151E+00	0.00000000E+00	1105
50164	production	3.94905245E+03	6.06072701E+02	6.51580651E+00	0.00000000E+00	1102
50165	production	3.95489781E+03	6.05445240E+02	6.53221390E+00	0.00000000E+00	1138
50166	production	3.95103265E+03	6.05502088E+02	6.52521722E+00	0.00000000E+00	1096
50167	production	3.92539587E+03	6.04617167E+02	6.49236589E+00	0.00000000E+00	1089
50168	production	3.90555113E+03	6.05092161E+02	6.45447318E+00	0.00000000E+00	1155
50169	production	3.88918178E+03	6.04772687E+02	6.43081585E+00	0.00000000E+00	1115
50170	production	3.90029646E+03	6.04618122E+02	6.45084280E+00	0.00000000E+00	1115
50171	production	3.88509246E+03	6.05018692E+02	6.42144203E+00	0.00000000E+00	1092
50172	production	3.89022518E+03	6.05122625E+02	6.42882123E+00	0.00000000E+00	1079
50173	production	3.88120603E+03	6.04758157E+02	6.41778203E+00	0.00000000E+00	1141
50174	production	3.87955160E+03	6.04965483E+02	6.41284786E+00	0.00000000E+00	1132
50175	production	3.89235358E+03	6.05279142E+02	6.43067522E+00	0.00000000E+00	1128
50176	production	3.93133737E+03	6.05350494E+02	6.49431596E+00	0.00000000E+00	1109
50177	production	3.92519971E+03	6.05136140E+02	6.48647378E+00	0.00000000E+00	1102
50178	production	3.90552895E+03	6.04974119E+02	6.45569592E+00	0.00000000E+00	1091
50179	production	3.87774844E+03	6.05414296E+02	6.40511541E+00	0.00000000E+00	1103
50180	production	3.87664929E+03	6.04495576E+02	6.41303169E+00	0.00000000E+00	1120
50181	production	3.86949766E+03	6.03783065E+02	6.40875488E+00	0.00000000E+00	1118
50182	production	3.86183935E+03	6.04715513E+02	6.38620850E+00	0.00000000E+00	1103
50183	production	3.89992297E+03	6.04924484E+02	6.44695838E+00	0.00000000E+00	1098
50184	production	3.90317697E+03	6.05025052E+02	6.45126505E+00	0.00000000E+00	1113
50185	production	3.89197916E+03	6.04536765E+02	6.43795281E+00	0.00000000E+00	1103
50186	production	3.90911118E+03	6.03571958E+02	6.47662822E+00	0.00000000E+00	1124
50187	production	3.89388579E+03	6.03410974E+02	6.45312392E+00	0.00000000E+00	1133
50188	production	3.86271789E+03	6.03159894E+02	6.40413584E+00	0.00000000E+00	1117
50189	production	3.85248566E+03	6.03851504E+02	6.37985603E+00	0.00000000E+00	1089
50190	production	3.89138120E+03	6.03964992E+02	6.44305754E+00	0.00000000E+00	1082
50191	production	3.87183823E+03	6.04445428E+02	6.40560430E+00	0.00000000E+00	1103
50192	production	3.86671278E+03	6.03970860E+02	6.40215121E+00	0.00000000E+00	1098
50193	production	3.88222226E+03	6.04558023E+02	6.42158753E+00	0.00000000E+00	1124
50194	production	3.84265564E+03	6.04535954E+02	6.35637237E+00	0.00000000E+00	1131
50195	production	3.85230948E+03	6.03792483E+02	6.38018788E+00	0.00000000E+00	1140
50196	production	3.85345487E+03	6.04856583E+02	6.37085713E+00	0.00000000E+00	1156
50197	production	3.83415563E+03	6.05457215E+02	6.33266156E+00	0.00000000E+00	1114
50198	production	3.83029179E+03	6.05088173E+02	6.33013826E+00	0.00000000E+00	1098
50199	production	3.82909170E+03	6.04517444E+02	6.33412937E+00	0.00000000E+00	1118
50200	production	3.83491488E+03	6.04327781E+02	6.34575308E+00	0.00000000E+00	1060
50201	production	3.85922391E+03	6.05074361E+02	6.37809856E+00	0.00000000E+00	1012
50202	production	3.86612288E+03	6.04341712E+02	6.39724647E+00	0.00000000E+00	1017
50203	production	3.84139652E+03	6.04038163E+02	6.35952620E+00	0.00000000E+00	1002
50204	production	3.84896179E+03	6.03197384E+02	6.38093250E+00	0.00000000E+00	967
50205	production	3.84048528E+03	6.03394049E+02	6.36480470E+00	0.00000000E+00	1011
50206	production	3.87302753E+03	6.02974424E+02	6.42320367E+00	0.00000000E+00	982
50207	production	3.83062218E+03	6.03066171E+02	6.35191022E+00	0.00000000E+00	989
50208	production	3.83238487E+03	6.02962185E+02	6.35592906E+00	0.00000000E+00	986
50209	production	3.84156496E+03	6.03149649E+02	6.36917383E+00	0.00000000E+00	1042
50210	production	3.80783345E+03	6.02617307E+02	6.31882524E+00	0.00000000E+00	1019
50211	production	3.79867247E+03	6.03087999E+02	6.29870347E+00	0.00000000E+00	1024
50212	production	3.81383459E+03	6.02975826E+02	6.32502073E+00	0.00000000E+00	1005
50213	production	3.82177664E+03	6.02380811E+02	6.34445283E+00	0.00000000E+00	1040
50214	production	3.83797050E+03	6.02435976E+02	6.37075250E+00	0.00000000E+00	991
50215	production	3.88431126E+03	6.03806719E+02	6.43303749E+00	0.00000000E+00	1058
50216	production	3.82063181E+03	6.03217808E+02	6.33375168E+00	0.00000000E+00	1003
50217	production	3.82957017E+03	6.02531222E+02	6.35580371E+00	0.00000000E+00	1052
50218	production	3.84792146E+03	6.03947851E+02	6.37128098E+00	0.00000000E+00	1094
50219	production	3.86608737E+03	6.04717341E+02	6.39321400E+00	0.00000000E+00	1065
50220	production	3.86488861E+03	6.03806421E+02	6.40087366E+00	0.00000000E+00	1066
50221	production	3.84984230E+03	6.04258250E+02	6.37118698E+00	0.00000000E+00	1116
50222	production	3.85834638E+03	6.04032684E+02	6.38764503E+00	0.00000000E+00	1085
50223	production	3.85849370E+03	6.03685179E+02	6.39156606E+00	0.00000000E+00	1059
50224	production	3.85470261E+03	6.03650933E+02	6.38564839E+00	0.00000000E+00	1081
50225	production	3.84957093E+03	6.03822844E+02	6.37533172E+00	0.00000000E+00	1084
50226	production	3.87975212E+03	6.03953842E+02	6.42392159E+00	0.00000000E+00	1095
50227	production	3.84827889E+03	6.04070521E+02	6.37057886E+00	0.00000000E+00	1063
50228	production	3.82510611E+03	6.03757315E+02	6.33550273E+00	0.00000000E+00	1068
50229	production	3.80395335E+03	6.02728663E+02	6.31122026E+00	0.00000000E+00	1095
50230	production	3.81041557E+03	6.03512714E+02	6.31372874E+00	0.00000000E+00	1078
50231	production	3.77748639E+03	6.02805073E+02	6.26651394E+00	0.00000000E+00	1122
50232	production	3.80934396E+03	6.02132498E+02	6.32642146E+00	0.00000000E+00	1080
50233	production	3.80928695E+03	6.02152225E+02	6.32611954E+00	0.00000000E+00	1092
50234	production	3.83145669E+03	6.02828610E+02	6.35579768E+00	0.00000000E+00	1083
50235	production	3.83588548E+03	6.03385652E+02	6.35726995E+00	0.00000000E+00	1074
50236	production	3.82207674E+03	6.03585521E+02	6.33228698E+00	0.00000000E+00	1065
50237	production	3.80630331E+03	6.02724300E+02	6.31516485E+00	0.00000000E+00	1038
50238	production	3.83239024E+03	6.02813559E+02	6.35750505E+00	0.00000000E+00	1055
50239	production	3.83623733E+03	6.03429745E+02	6.35738851E+00	0.00000000E+00	1090
50240	production	3.81571188E+03	6.01859745E+02	6.33986891E+00	0.00000000E+00	1095
50241	production	3.78606182E+03	6.01613487E+02	6.29317977E+00	0.00000000E+00	1073
50242	production	3.80751029E+03	6.02785488E+02	6.31652613E+00	0.00000000E+00	1103
50243	production	3.80780431E+03	6.03557113E+02	6.30893785E+00	0.00000000E+00	1101
50244	production	3.81274415E+03	6.02668702E+02	6.32643464E+00	0.00000000E+00	1101
50245	production	3.81021270E+03	6.03231728E+02	6.31633337E+00	0.00000000E+00	1093
50246	production	3.83576349E+03	6.02843791E+02	6.36278178E+00	0.00000000E+00	1092
50247	production	3.84143193E+03	6.02794840E+02	6.37270207E+00	0.00000000E+00	1151
50248	production	3.88982467E+03	6.03799280E+02	6.44224795E+00	0.00000000E+00	1054
50249	production	3.84795268E+03	6.02562525E+02	6.38598075E+00	0.00000000E+00	1067
50250	production	3.83989784E+03	6.02241168E+02	6.37601353E+00	0.00000000E+00	1091
50251	production	3.85804593E+03	6.02217675E+02	6.40639770E+00	0.00000000E+00	1111
50252	production	3.87987322E+03	6.03175497E+02	6.43241186E+00	0.00000000E+00	1111
50253	production	3.89178702E+03	6.03322160E+02	6.45059519E+00	0.00000000E+00	1137
50254	production	3.87673098E+03	6.03577260E+02	6.42292418E+00	0.00000000E+00	1099
50255	production	3.85390630E+03	6.02800060E+02	6.39334094E+00	0.00000000E+00	1078
50256	production	3.85187925E+03	6.02674366E+02	6.39131090E+00	0.00000000E+00	1121
50257	production	3.83551218E+03	6.02309502E+02	6.36800874E+00	0.00000000E+00	1129
50258	production	3.83763962E+03	6.02136296E+02	6.37337369E+00	0.00000000E+00	1154
50259	production	3.86878349E+03	6.02591405E+02	6.42024339E+00	0.00000000E+00	1116
50260	production	3.83915126E+03	6.03306584E+02	6.36351626E+00	0.00000000E+00	1077
50261	production	3.86140927E+03	6.03713906E+02	6.39609131E+00	0.00000000E+00	1116
50262	production	3.84688772E+03	6.03595385E+02	6.37328883E+00	0.00000000E+00	1120
