lag_sweep	g_CM
1750	3.68128722E+00
1755	3.68887699E+00
1760	3.69646214E+00
1765	3.70438231E+00
1770	3.71165536E+00
1775	3.71957295E+00
1780	3.72750486E+00
1785	3.73525334E+00
1790	3.74219878E+00
1795	3.75092751E+00
1800	3.75754885E+00
1805	3.76531150E+00
1810	3.77025442E+00
1815	3.77824137E+00
1820	3.78364940E+00
1825	3.79185511E+00
1830	3.79778719E+00
1835	3.80613550E+00
1840	3.81221066E+00
1845	3.82112762E+00
1850	3.82844456E+00
1855	3.83722547E+00
1860	3.84388728E+00
1865	3.85123928E+00
1870	3.85843072E+00
1875	3.86620172E+00
1880	3.87234161E+00
1885	3.88102713E+00
1890	3.88679422E+00
1895	3.89629070E+00
1900	3.90054557E+00
1905	3.91026275E+00
1910	3.91481591E+00
1915	3.92559627E+00
1920	3.93031348E+00
1925	3.94053556E+00
1930	3.94405986E+00
1935	3.95444049E+00
1940	3.95790584E+00
1945	3.96706364E+00
1950	3.97282053E+00
1955	3.98386914E+00
1960	3.98725120E+00
1965	3.99850335E+00
1970	4.00288868E+00
1975	4.01306081E+00
1980	4.01947318E+00
1985	4.02986575E+00
1990	4.03589357E+00
1995	4.04514208E+00
2000	4.05248572E+00
2005	4.05982663E+00
2010	4.06659586E+00
2015	4.07389331E+00
2020	4.08082369E+00
2025	4.08753007E+00
2030	4.09521207E+00
2035	4.10130253E+00
2040	4.10765015E+00
2045	4.11643453E+00
2050	4.12373181E+00
2055	4.13231365E+00
2060	4.13899664E+00
2065	4.14681984E+00
2070	4.15379766E+00
2075	4.16257322E+00
2080	4.16835394E+00
2085	4.17720059E+00
2090	4.18414838E+00
2095	4.19168084E+00
2100	4.19665952E+00
2105	4.20459637E+00
2110	4.20923987E+00
2115	4.21856875E+00
2120	4.22348497E+00
2125	4.23298212E+00
2130	4.23845952E+00
2135	4.24645965E+00
2140	4.25076110E+00
2145	4.25901692E+00
2150	4.26403474E+00
2155	4.27213412E+00
2160	4.27608198E+00
2165	4.28450552E+00
2170	4.28897326E+00
2175	4.29710337E+00
2180	4.30166025E+00
2185	4.31064151E+00
2190	4.31561600E+00
2195	4.32498524E+00
2200	4.33029395E+00
2205	4.33999574E+00
2210	4.34569230E+00
2215	4.35525189E+00
2220	4.36132462E+00
2225	4.37095724E+00
2230	4.37446650E+00
2235	4.38348627E+00
2240	4.38905623E+00
2245	4.39909198E+00
2250	4.40447418E+00
2255	4.41437059E+00
2260	4.41964000E+00
2265	4.42810779E+00
2270	4.43526084E+00
2275	4.44403112E+00
2280	4.45120016E+00
2285	4.45846013E+00
2290	4.46421855E+00
2295	4.47231449E+00
2300	4.47776861E+00
2305	4.48420538E+00
2310	4.49089991E+00
2315	4.49659054E+00
2320	4.50217413E+00
2325	4.50965548E+00
2330	4.51585634E+00
2335	4.52451460E+00
2340	4.53018298E+00
2345	4.53731057E+00
2350	4.54377420E+00
2355	4.55036151E+00
2360	4.55639957E+00
2365	4.56296833E+00
2370	4.56908627E+00
2375	4.57573426E+00
2380	4.58251941E+00
2385	4.58940176E+00
2390	4.59655332E+00
2395	4.60341676E+00
2400	4.60830953E+00
2405	4.61533725E+00
2410	4.62057521E+00
2415	4.62878877E+00
2420	4.63390595E+00
2425	4.64172989E+00
2430	4.64701681E+00
2435	4.65395873E+00
2440	4.65897096E+00
2445	4.66523430E+00
2450	4.66928673E+00
2455	4.67622392E+00
2460	4.68174176E+00
2465	4.68834907E+00
2470	4.69401737E+00
2475	4.70067298E+00
2480	4.70659030E+00
2485	4.71335375E+00
2490	4.71800189E+00
2495	4.72741932E+00
2500	4.73133894E+00
2505	4.73950129E+00
2510	4.74445151E+00
2515	4.75119928E+00
2520	4.75674359E+00
2525	4.76423274E+00
2530	4.76851381E+00
2535	4.77558199E+00
2540	4.78195401E+00
2545	4.78976452E+00
2550	4.79546518E+00
2555	4.80454862E+00
2560	4.80996595E+00
2565	4.81961672E+00
2570	4.82620625E+00
2575	4.83409565E+00
2580	4.84069305E+00
2585	4.84939886E+00
2590	4.85480067E+00
2595	4.86379151E+00
2600	4.86783615E+00
2605	4.87609462E+00
2610	4.87994162E+00
2615	4.88923815E+00
2620	4.89247400E+00
2625	4.90254777E+00
2630	4.90595302E+00
2635	4.91615595E+00
2640	4.91979019E+00
2645	4.93101861E+00
2650	4.93423257E+00
2655	4.94569503E+00
2660	4.95007489E+00
2665	4.96150335E+00
2670	4.96492953E+00
2675	4.97408265E+00
2680	4.97819710E+00
2685	4.98829813E+00
2690	4.99261123E+00
2695	5.00157866E+00
2700	5.00482208E+00
2705	5.01472732E+00
2710	5.01868570E+00
2715	5.02680665E+00
2720	5.02987482E+00
2725	5.03711735E+00
2730	5.03918758E+00
2735	5.04763896E+00
2740	5.05125931E+00
2745	5.06065310E+00
2750	5.06331115E+00
2755	5.07294066E+00
2760	5.07542986E+00
2765	5.08370215E+00
2770	5.08789228E+00
2775	5.09546355E+00
2780	5.09884616E+00
2785	5.10700233E+00
2790	5.11011632E+00
2795	5.11984578E+00
2800	5.12431797E+00
2805	5.13319466E+00
2810	5.13767314E+00
2815	5.14626246E+00
2820	5.15099554E+00
2825	5.15933127E+00
2830	5.16579643E+00
2835	5.17348213E+00
2840	5.17934861E+00
2845	5.18690359E+00
2850	5.19163514E+00
2855	5.20100520E+00
2860	5.20499958E+00
2865	5.21403503E+00
2870	5.21899578E+00
2875	5.22767687E+00
2880	5.23299244E+00
2885	5.24295227E+00
2890	5.24603645E+00
2895	5.25622825E+00
2900	5.26030431E+00
2905	5.27005123E+00
2910	5.27402317E+00
2915	5.28548003E+00
2920	5.28899093E+00
2925	5.29747678E+00
2930	5.30061807E+00
2935	5.30927997E+00
2940	5.31439985E+00
2945	5.32088562E+00
2950	5.32466160E+00
2955	5.33265604E+00
2960	5.33642140E+00
2965	5.34556910E+00
2970	5.34944897E+00
2975	5.35862975E+00
2980	5.36269922E+00
2985	5.37249480E+00
2990	5.37772466E+00
2995	5.38674527E+00
3000	5.39227451E+00
3005	5.40010253E+00
3010	5.40466134E+00
3015	5.41161530E+00
3020	5.41479957E+00
3025	5.42233818E+00
3030	5.42617263E+00
3035	5.43351067E+00
3040	5.43852905E+00
3045	5.44783192E+00
3050	5.45242697E+00
3055	5.46175397E+00
3060	5.46637792E+00
3065	5.47418151E+00
3070	5.48014878E+00
3075	5.48762051E+00
3080	5.49210695E+00
3085	5.49893230E+00
3090	5.50356232E+00
3095	5.51132405E+00
3100	5.51557718E+00
3105	5.52193265E+00
3110	5.52617094E+00
3115	5.53233442E+00
3120	5.53689347E+00
3125	5.54190523E+00
3130	5.54504242E+00
3135	5.54922807E+00
3140	5.55186709E+00
3145	5.55442627E+00
3150	5.55691906E+00
3155	5.55945424E+00
3160	5.56387325E+00
3165	5.56940772E+00
3170	5.57372141E+00
3175	5.57897698E+00
3180	5.58573285E+00
3185	5.58980207E+00
3190	5.59600696E+00
3195	5.60070826E+00
3200	5.60607332E+00
3205	5.61014012E+00
3210	5.61699291E+00
3215	5.62078793E+00
3220	5.62709324E+00
3225	5.63055617E+00
3230	5.63718950E+00
3235	5.64107366E+00
3240	5.64645160E+00
3245	5.64810772E+00
3250	5.65428294E+00
3255	5.65939225E+00
3260	5.66546160E+00
3265	5.66967535E+00
3270	5.67628410E+00
3275	5.68171768E+00
3280	5.68921137E+00
3285	5.69438458E+00
3290	5.70059880E+00
3295	5.70663563E+00
3300	5.71193588E+00
3305	5.71715089E+00
3310	5.72178705E+00
3315	5.72728153E+00
3320	5.73431996E+00
3325	5.73794579E+00
3330	5.74664909E+00
3335	5.75012864E+00
3340	5.75845117E+00
3345	5.76378782E+00
3350	5.76960801E+00
3355	5.77480826E+00
3360	5.78102637E+00
3365	5.78684738E+00
3370	5.79301685E+00
3375	5.79893119E+00
3380	5.80476675E+00
3385	5.81288836E+00
3390	5.81613640E+00
3395	5.82674128E+00
3400	5.82860587E+00
3405	5.83893124E+00
3410	5.84350053E+00
3415	5.85396256E+00
3420	5.85771006E+00
3425	5.86674424E+00
3430	5.87234053E+00
3435	5.88366349E+00
3440	5.88743635E+00
3445	5.89827020E+00
3450	5.90465321E+00
3455	5.91476153E+00
3460	5.91962646E+00
3465	5.92796332E+00
3470	5.93409844E+00
3475	5.94200959E+00
3480	5.94642994E+00
3485	5.95614051E+00
3490	5.96073935E+00
3495	5.97288006E+00
3500	5.97694026E+00
3505	5.98777603E+00
3510	5.99182783E+00
3515	6.00341687E+00
3520	6.00960169E+00
3525	6.02297713E+00
3530	6.02651006E+00
3535	6.03782427E+00
3540	6.04192362E+00
3545	6.05333517E+00
3550	6.05729311E+00
3555	6.06933803E+00
3560	6.07367910E+00
3565	6.08472562E+00
3570	6.08791208E+00
3575	6.09711931E+00
3580	6.10295161E+00
3585	6.11315866E+00
3590	6.11893046E+00
3595	6.13047689E+00
3600	6.13564662E+00
3605	6.14597999E+00
3610	6.15347591E+00
3615	6.16494747E+00
3620	6.17438211E+00
3625	6.18531749E+00
3630	6.19108582E+00
3635	6.20206787E+00
3640	6.20759928E+00
3645	6.21805588E+00
3650	6.22394039E+00
3655	6.23509269E+00
3660	6.24207567E+00
3665	6.25504277E+00
3670	6.25935693E+00
3675	6.27041825E+00
3680	6.27518608E+00
3685	6.28550819E+00
3690	6.29218910E+00
3695	6.30181191E+00
3700	6.30904460E+00
3705	6.31689066E+00
3710	6.32229687E+00
3715	6.33000654E+00
3720	6.33571182E+00
3725	6.34530553E+00
3730	6.35021207E+00
3735	6.35743807E+00
3740	6.36390229E+00
3745	6.37088966E+00
3750	6.37743675E+00
3755	6.38356877E+00
3760	6.39080218E+00
3765	6.39845063E+00
3770	6.40763379E+00
3775	6.41515403E+00
3780	6.42325774E+00
3785	6.42941090E+00
3790	6.43687015E+00
3795	6.44429243E+00
3800	6.45083067E+00
3805	6.45949520E+00
3810	6.46417081E+00
3815	6.47443587E+00
3820	6.47901074E+00
3825	6.49020833E+00
3830	6.49429450E+00
3835	6.50697112E+00
3840	6.51055606E+00
3845	6.52184905E+00
3850	6.52789926E+00
3855	6.54178801E+00
3860	6.54643131E+00
3865	6.55842221E+00
3870	6.56342662E+00
3875	6.57434384E+00
3880	6.58035611E+00
3885	6.59076780E+00
3890	6.59852836E+00
3895	6.60741704E+00
3900	6.61395238E+00
3905	6.62710966E+00
3910	6.63440320E+00
3915	6.64796922E+00
3920	6.65443199E+00
3925	6.66662018E+00
3930	6.67314073E+00
3935	6.68623003E+00
3940	6.69165397E+00
3945	6.70033443E+00
3950	6.70698611E+00
3955	6.71438741E+00
3960	6.72104910E+00
3965	6.73251206E+00
3970	6.73723195E+00
3975	6.74971463E+00
3980	6.75502587E+00
3985	6.76680983E+00
3990	6.77010040E+00
3995	6.78310005E+00
4000	6.78777878E+00
4005	6.80188234E+00
4010	6.80612654E+00
4015	6.81957659E+00
4020	6.82367291E+00
4025	6.83526608E+00
4030	6.84022597E+00
4035	6.84860382E+00
4040	6.85342960E+00
4045	6.86349409E+00
4050	6.86857051E+00
4055	6.87760406E+00
4060	6.88555283E+00
4065	6.89500667E+00
4070	6.90235356E+00
4075	6.91249213E+00
4080	6.92152197E+00
4085	6.93254635E+00
4090	6.93964110E+00
4095	6.95177300E+00
4100	6.95589342E+00
4105	6.96700778E+00
4110	6.97105600E+00
4115	6.98381148E+00
4120	6.98826026E+00
4125	6.99995786E+00
4130	7.00355094E+00
4135	7.01575742E+00
4140	7.01923162E+00
4145	7.03332691E+00
4150	7.03670176E+00
4155	7.05329727E+00
4160	7.05686805E+00
4165	7.07117937E+00
4170	7.07307863E+00
4175	7.08750720E+00
4180	7.09070466E+00
4185	7.10411399E+00
4190	7.10673968E+00
4195	7.11921175E+00
4200	7.12088557E+00
4205	7.13137686E+00
4210	7.13517306E+00
4215	7.14748420E+00
4220	7.15108815E+00
4225	7.16036621E+00
4230	7.16349247E+00
4235	7.17193044E+00
4240	7.17484046E+00
4245	7.18520678E+00
4250	7.18738311E+00
4255	7.19815778E+00
4260	7.20075529E+00
4265	7.21359857E+00
4270	7.21668289E+00
4275	7.23141220E+00
4280	7.23320778E+00
4285	7.24811360E+00
4290	7.25096929E+00
4295	7.26704930E+00
4300	7.26990160E+00
4305	7.28403311E+00
4310	7.28427492E+00
4315	7.30158068E+00
4320	7.30063878E+00
4325	7.31779112E+00
4330	7.31770324E+00
4335	7.33547659E+00
4340	7.33422181E+00
4345	7.34936275E+00
4350	7.34772108E+00
4355	7.36688605E+00
4360	7.36618000E+00
4365	7.38388459E+00
4370	7.38298193E+00
4375	7.39964315E+00
4380	7.39874384E+00
4385	7.41868391E+00
4390	7.41864201E+00
4395	7.43683821E+00
4400	7.43853897E+00
4405	7.45754212E+00
4410	7.45742186E+00
4415	7.47627045E+00
4420	7.47489803E+00
4425	7.49447893E+00
4430	7.49162808E+00
4435	7.51241071E+00
4440	7.50843854E+00
4445	7.52701194E+00
4450	7.52440448E+00
4455	7.54319642E+00
4460	7.53943195E+00
4465	7.55708838E+00
4470	7.55441616E+00
4475	7.57210488E+00
4480	7.56772701E+00
4485	7.58571575E+00
4490	7.58146128E+00
4495	7.59742090E+00
4500	7.59545134E+00
4505	7.61386743E+00
4510	7.61081913E+00
4515	7.63014479E+00
4520	7.62789141E+00
4525	7.64602413E+00
4530	7.64393948E+00
4535	7.65889343E+00
4540	7.65980124E+00
4545	7.67275442E+00
4550	7.67302850E+00
4555	7.68977727E+00
4560	7.68971678E+00
4565	7.70252112E+00
4570	7.70288732E+00
4575	7.71491724E+00
4580	7.71175107E+00
4585	7.72566898E+00
4590	7.72491441E+00
4595	7.73940152E+00
4600	7.73863895E+00
4605	7.75224174E+00
4610	7.75300559E+00
4615	7.76552222E+00
4620	7.76845319E+00
4625	7.78118902E+00
4630	7.78321394E+00
4635	7.79657487E+00
4640	7.79785330E+00
4645	7.81042662E+00
4650	7.81373029E+00
4655	7.82870200E+00
4660	7.83358633E+00
4665	7.84384869E+00
4670	7.85014950E+00
4675	7.85884884E+00
4680	7.86471583E+00
4685	7.87229377E+00
4690	7.87543322E+00
4695	7.88172481E+00
4700	7.88733905E+00
4705	7.89530461E+00
4710	7.90017536E+00
4715	7.90770423E+00
4720	7.91223141E+00
4725	7.91966165E+00
4730	7.92540820E+00
4735	7.93318885E+00
4740	7.93939414E+00
4745	7.94639443E+00
4750	7.94996854E+00
4755	7.95896702E+00
4760	7.96283608E+00
4765	7.97189475E+00
4770	7.97572574E+00
4775	7.98742386E+00
4780	7.99088752E+00
4785	8.00020374E+00
4790	8.00474057E+00
4795	8.01437876E+00
4800	8.01748303E+00
4805	8.02971473E+00
4810	8.03073834E+00
4815	8.04074024E+00
4820	8.04277811E+00
4825	8.05266383E+00
4830	8.05551384E+00
4835	8.06715787E+00
4840	8.06731871E+00
4845	8.07967326E+00
4850	8.08177218E+00
4855	8.09079922E+00
4860	8.09325681E+00
4865	8.10226363E+00
4870	8.10198524E+00
4875	8.11270527E+00
4880	8.11145164E+00
4885	8.12134371E+00
4890	8.12055717E+00
4895	8.13254914E+00
4900	8.13408046E+00
4905	8.14518933E+00
4910	8.14463398E+00
4915	8.15642836E+00
4920	8.15501200E+00
4925	8.16473628E+00
4930	8.16386128E+00
4935	8.17778667E+00
4940	8.17520573E+00
4945	8.18856940E+00
4950	8.18572110E+00
4955	8.19879145E+00
4960	8.19945339E+00
4965	8.21131972E+00
4970	8.20790652E+00
4975	8.21777757E+00
4980	8.21316392E+00
4985	8.22723713E+00
4990	8.22320030E+00
4995	8.23850370E+00
5000	8.23018081E+00
5005	8.24352867E+00
5010	8.23612303E+00
5015	8.25240373E+00
5020	8.25008922E+00
5025	8.26674025E+00
5030	8.26376382E+00
5035	8.27999862E+00
5040	8.27392379E+00
5045	8.28608761E+00
5050	8.28332365E+00
5055	8.29212181E+00
5060	8.28924676E+00
5065	8.29976883E+00
5070	8.29997375E+00
5075	8.30890014E+00
5080	8.31198727E+00
5085	8.32036857E+00
5090	8.32219403E+00
5095	8.32923512E+00
5100	8.33370770E+00
5105	8.34014985E+00
5110	8.34616067E+00
5115	8.35092029E+00
5120	8.35942230E+00
5125	8.36464431E+00
5130	8.37137342E+00
5135	8.37927598E+00
5140	8.38315085E+00
5145	8.39347637E+00
5150	8.39835075E+00
5155	8.40624307E+00
5160	8.40811926E+00
5165	8.42202822E+00
5170	8.42758430E+00
5175	8.44022896E+00
5180	8.44509470E+00
5185	8.46126034E+00
5190	8.46344927E+00
5195	8.47634053E+00
5200	8.48008180E+00
5205	8.48920823E+00
5210	8.49205859E+00
5215	8.49925730E+00
5220	8.50165900E+00
5225	8.51109423E+00
5230	8.51355557E+00
5235	8.52222657E+00
5240	8.52864201E+00
5245	8.53755822E+00
5250	8.54471233E+00
5255	8.55298844E+00
5260	8.55301214E+00
5265	8.56539576E+00
5270	8.56848796E+00
5275	8.58273308E+00
5280	8.58536883E+00
5285	8.60338175E+00
5290	8.60400359E+00
5295	8.62146904E+00
5300	8.62046202E+00
5305	8.63712219E+00
5310	8.63973059E+00
5315	8.65542768E+00
5320	8.65817550E+00
5325	8.67170738E+00
5330	8.67360403E+00
5335	8.68463950E+00
5340	8.68502783E+00
5345	8.69456401E+00
5350	8.69604881E+00
5355	8.70417500E+00
5360	8.70247739E+00
5365	8.70822145E+00
5370	8.71098631E+00
5375	8.72485467E+00
5380	8.72638748E+00
5385	8.73914820E+00
5390	8.74415827E+00
5395	8.75605106E+00
5400	8.75961610E+00
5405	8.76853003E+00
5410	8.76879471E+00
5415	8.77964086E+00
5420	8.78150584E+00
5425	8.79138891E+00
5430	8.79628333E+00
5435	8.80401209E+00
5440	8.80681367E+00
5445	8.81553170E+00
5450	8.81535288E+00
5455	8.82819436E+00
5460	8.83195961E+00
5465	8.84227727E+00
5470	8.84205060E+00
5475	8.85040649E+00
5480	8.85075880E+00
5485	8.86176338E+00
5490	8.86064089E+00
5495	8.87046126E+00
5500	8.87132490E+00
5505	8.87990612E+00
5510	8.87370200E+00
5515	8.88023403E+00
5520	8.87808872E+00
5525	8.89071979E+00
5530	8.89555679E+00
5535	8.90905439E+00
5540	8.91008404E+00
5545	8.91899854E+00
5550	8.92249480E+00
5555	8.93521436E+00
5560	8.94192889E+00
5565	8.95309462E+00
5570	8.96160502E+00
5575	8.97197278E+00
5580	8.97782030E+00
5585	8.98570811E+00
5590	8.99449360E+00
5595	9.01218735E+00
5600	9.01870468E+00
5605	9.02964388E+00
5610	9.03712108E+00
5615	9.04561260E+00
5620	9.05092919E+00
5625	9.06229840E+00
5630	9.06583209E+00
5635	9.08226325E+00
5640	9.08230844E+00
5645	9.09842242E+00
5650	9.09498993E+00
5655	9.10938189E+00
5660	9.11075616E+00
5665	9.13455492E+00
5670	9.13425163E+00
5675	9.15513659E+00
5680	9.15245698E+00
5685	9.17974218E+00
5690	9.17925866E+00
5695	9.20134887E+00
5700	9.20561852E+00
5705	9.22502048E+00
5710	9.22920193E+00
5715	9.24850455E+00
5720	9.25288048E+00
5725	9.27150533E+00
5730	9.27500518E+00
5735	9.28809799E+00
5740	9.29048371E+00
5745	9.29953903E+00
5750	9.30184250E+00
5755	9.31232932E+00
5760	9.31874755E+00
5765	9.32596501E+00
5770	9.33473103E+00
5775	9.33651525E+00
5780	9.33980263E+00
5785	9.34286264E+00
5790	9.35162054E+00
5795	9.35040372E+00
5800	9.36098770E+00
5805	9.36320374E+00
5810	9.38385354E+00
5815	9.37868028E+00
5820	9.39249557E+00
5825	9.38695617E+00
5830	9.40779360E+00
5835	9.39153493E+00
5840	9.42147221E+00
5845	9.41113658E+00
5850	9.43368260E+00
5855	9.42091509E+00
5860	9.43449634E+00
5865	9.40746233E+00
5870	9.43196783E+00
5875	9.41683895E+00
5880	9.43206485E+00
5885	9.41433634E+00
5890	9.42994097E+00
5895	9.41114448E+00
5900	9.43007263E+00
5905	9.40944760E+00
