lag_sweep	g1
1020	1.37188552E+02
1025	1.37977826E+02
1030	1.38058064E+02
1035	1.38706762E+02
1040	1.38812415E+02
1045	1.39325096E+02
1050	1.39486165E+02
1055	1.40035759E+02
1060	1.40285213E+02
1065	1.40867848E+02
1070	1.40999367E+02
1075	1.41458488E+02
1080	1.41645065E+02
1085	1.42196338E+02
1090	1.42381524E+02
1095	1.42853432E+02
1100	1.43023900E+02
1105	1.43508596E+02
1110	1.43706860E+02
1115	1.44239025E+02
1120	1.44443698E+02
1125	1.45034558E+02
1130	1.45173733E+02
1135	1.45622112E+02
1140	1.45621622E+02
1145	1.46194062E+02
1150	1.46252019E+02
1155	1.46878987E+02
1160	1.46939936E+02
1165	1.47488684E+02
1170	1.47590637E+02
1175	1.48009317E+02
1180	1.48147848E+02
1185	1.48773140E+02
1190	1.48820752E+02
1195	1.49473702E+02
1200	1.49692898E+02
1205	1.50183794E+02
1210	1.50194946E+02
1215	1.50789620E+02
1220	1.50729167E+02
1225	1.51271969E+02
1230	1.51282621E+02
1235	1.51914515E+02
1240	1.51934074E+02
1245	1.52566881E+02
1250	1.52702542E+02
1255	1.53249786E+02
1260	1.53361893E+02
1265	1.53961295E+02
1270	1.54055796E+02
1275	1.54519654E+02
1280	1.54553791E+02
1285	1.55075264E+02
1290	1.55151814E+02
1295	1.55698041E+02
1300	1.55814480E+02
1305	1.56391515E+02
1310	1.56401086E+02
1315	1.56951606E+02
1320	1.56923045E+02
1325	1.57561883E+02
1330	1.57504940E+02
1335	1.58041970E+02
1340	1.58136256E+02
1345	1.58703990E+02
1350	1.58735319E+02
1355	1.59400100E+02
1360	1.59438182E+02
1365	1.60047616E+02
1370	1.60049420E+02
1375	1.60761772E+02
1380	1.60818802E+02
1385	1.61555559E+02
1390	1.61507126E+02
1395	1.62220639E+02
1400	1.62189308E+02
1405	1.62794846E+02
1410	1.62791750E+02
1415	1.63352331E+02
1420	1.63251740E+02
1425	1.63905350E+02
1430	1.63909308E+02
1435	1.64649420E+02
1440	1.64553607E+02
1445	1.65145896E+02
1450	1.65148721E+02
1455	1.65793335E+02
1460	1.65789382E+02
1465	1.66347860E+02
1470	1.66293620E+02
1475	1.66952647E+02
1480	1.66925974E+02
1485	1.67331232E+02
1490	1.67343523E+02
1495	1.67819238E+02
1500	1.67903244E+02
1505	1.68465423E+02
1510	1.68490314E+02
1515	1.68971030E+02
1520	1.68958511E+02
1525	1.69519240E+02
1530	1.69549426E+02
1535	1.70101853E+02
1540	1.70052186E+02
1545	1.70779679E+02
1550	1.70794705E+02
1555	1.71305022E+02
1560	1.71329964E+02
1565	1.71820805E+02
1570	1.71772278E+02
1575	1.72194512E+02
1580	1.72207909E+02
1585	1.72802406E+02
1590	1.72903519E+02
1595	1.73400311E+02
1600	1.73458464E+02
1605	1.74152979E+02
1610	1.74263906E+02
1615	1.74827222E+02
1620	1.74756683E+02
1625	1.75280690E+02
1630	1.75126832E+02
1635	1.75828820E+02
1640	1.75673548E+02
1645	1.76271338E+02
1650	1.76232511E+02
1655	1.76722070E+02
1660	1.76622381E+02
1665	1.77154198E+02
1670	1.77088053E+02
1675	1.77706257E+02
1680	1.77661798E+02
1685	1.78235726E+02
1690	1.78178538E+02
1695	1.78629898E+02
1700	1.78581352E+02
1705	1.79147552E+02
1710	1.78961217E+02
1715	1.79605997E+02
1720	1.79547139E+02
1725	1.79914962E+02
1730	1.79855250E+02
1735	1.80392820E+02
1740	1.80204573E+02
1745	1.80708113E+02
1750	1.80751098E+02
1755	1.81164905E+02
1760	1.81148176E+02
1765	1.81614405E+02
1770	1.81688896E+02
1775	1.82140774E+02
1780	1.82284005E+02
1785	1.82773617E+02
1790	1.82793020E+02
1795	1.83313703E+02
1800	1.83274342E+02
1805	1.83732156E+02
1810	1.83679632E+02
1815	1.84198452E+02
1820	1.84173036E+02
1825	1.84615238E+02
1830	1.84532844E+02
1835	1.85316124E+02
1840	1.85263483E+02
1845	1.85919437E+02
1850	1.85848563E+02
1855	1.86372848E+02
1860	1.86219028E+02
1865	1.86700979E+02
1870	1.86533883E+02
1875	1.87153027E+02
1880	1.87112080E+02
1885	1.87826799E+02
1890	1.87706917E+02
1895	1.88325065E+02
1900	1.88170521E+02
1905	1.88753953E+02
1910	1.88682713E+02
1915	1.89267563E+02
1920	1.89025596E+02
1925	1.89800324E+02
1930	1.89701333E+02
1935	1.90228419E+02
1940	1.90154770E+02
1945	1.90673155E+02
1950	1.90605098E+02
1955	1.91125683E+02
1960	1.91145940E+02
1965	1.91787238E+02
1970	1.91657921E+02
1975	1.92244598E+02
1980	1.92231764E+02
1985	1.92784893E+02
1990	1.92788772E+02
1995	1.93325762E+02
2000	1.93350678E+02
2005	1.93854348E+02
2010	1.93842653E+02
2015	1.94278891E+02
2020	1.94165159E+02
2025	1.94787997E+02
2030	1.94737501E+02
2035	1.95211966E+02
2040	1.95464144E+02
2045	1.95842690E+02
2050	1.96009449E+02
2055	1.96509899E+02
2060	1.96594801E+02
2065	1.97259108E+02
2070	1.97158480E+02
2075	1.97529373E+02
2080	1.97479887E+02
2085	1.97928781E+02
2090	1.98066802E+02
2095	1.98530338E+02
2100	1.98607969E+02
2105	1.99126888E+02
2110	1.99098135E+02
2115	1.99522093E+02
2120	1.99454296E+02
2125	1.99968559E+02
2130	1.99947876E+02
2135	2.00452450E+02
2140	2.00338680E+02
2145	2.01014831E+02
2150	2.00887417E+02
2155	2.01418748E+02
2160	2.01410421E+02
2165	2.02014869E+02
2170	2.01813771E+02
2175	2.02224305E+02
2180	2.02139488E+02
2185	2.02505947E+02
2190	2.02264005E+02
2195	2.02737929E+02
2200	2.02666736E+02
2205	2.03059382E+02
2210	2.02936522E+02
2215	2.03490774E+02
2220	2.03358248E+02
2225	2.03807909E+02
2230	2.03551205E+02
2235	2.04066772E+02
2240	2.03879446E+02
2245	2.04354065E+02
2250	2.04313089E+02
2255	2.04701244E+02
2260	2.04713801E+02
2265	2.05052902E+02
2270	2.05155012E+02
2275	2.05526012E+02
2280	2.05454926E+02
2285	2.05868900E+02
2290	2.05754785E+02
2295	2.06047308E+02
2300	2.05950157E+02
2305	2.06495795E+02
2310	2.06345361E+02
2315	2.06731470E+02
2320	2.06755467E+02
2325	2.07194934E+02
2330	2.07265366E+02
2335	2.07461409E+02
2340	2.07361029E+02
2345	2.07640188E+02
2350	2.07755360E+02
2355	2.07841271E+02
2360	2.07909581E+02
2365	2.08279258E+02
2370	2.08349542E+02
2375	2.08602724E+02
2380	2.08665162E+02
2385	2.08847850E+02
2390	2.09032638E+02
2395	2.09174228E+02
2400	2.09178960E+02
2405	2.09585603E+02
2410	2.09735558E+02
2415	2.09942863E+02
2420	2.10275254E+02
2425	2.10453583E+02
2430	2.10693794E+02
2435	2.10881366E+02
2440	2.10943445E+02
2445	2.11227419E+02
2450	2.11210927E+02
2455	2.11581796E+02
2460	2.11488140E+02
2465	2.12002188E+02
2470	2.12097340E+02
2475	2.12409823E+02
2480	2.12476442E+02
2485	2.12762176E+02
2490	2.12760751E+02
2495	2.13216810E+02
2500	2.13303871E+02
2505	2.13754218E+02
2510	2.13906841E+02
2515	2.14282335E+02
2520	2.14496292E+02
2525	2.14760419E+02
2530	2.14891577E+02
2535	2.15209191E+02
2540	2.15189219E+02
2545	2.15465992E+02
2550	2.15602104E+02
2555	2.16012157E+02
2560	2.15931449E+02
2565	2.16382791E+02
2570	2.16343070E+02
2575	2.16688066E+02
2580	2.16730257E+02
2585	2.17001755E+02
2590	2.17023356E+02
2595	2.17336242E+02
2600	2.17306429E+02
2605	2.17617899E+02
2610	2.17634582E+02
2615	2.18078244E+02
2620	2.17842421E+02
2625	2.18374855E+02
2630	2.18334741E+02
2635	2.18835572E+02
2640	2.18672296E+02
2645	2.19172118E+02
2650	2.19073438E+02
2655	2.19463681E+02
2660	2.19222908E+02
2665	2.19733232E+02
2670	2.19541331E+02
2675	2.19882172E+02
2680	2.19813516E+02
2685	2.20095052E+02
2690	2.20086238E+02
2695	2.20390192E+02
2700	2.20408096E+02
2705	2.20682280E+02
2710	2.20810692E+02
2715	2.21110796E+02
2720	2.21142030E+02
2725	2.21383772E+02
2730	2.21452526E+02
2735	2.21590679E+02
2740	2.21602414E+02
2745	2.21828081E+02
2750	2.21813471E+02
2755	2.21908211E+02
2760	2.22046363E+02
2765	2.22329764E+02
2770	2.22320089E+02
2775	2.22681301E+02
2780	2.22687816E+02
2785	2.23033975E+02
2790	2.23022344E+02
2795	2.23365229E+02
2800	2.23244038E+02
2805	2.23716625E+02
2810	2.23446336E+02
2815	2.24040834E+02
2820	2.23758365E+02
2825	2.24233831E+02
2830	2.23964709E+02
2835	2.24322785E+02
2840	2.24053030E+02
2845	2.24562632E+02
2850	2.24427404E+02
2855	2.24884052E+02
2860	2.24682791E+02
2865	2.25006181E+02
2870	2.25047236E+02
2875	2.25453391E+02
2880	2.25276931E+02
2885	2.25798983E+02
2890	2.25579481E+02
2895	2.26031815E+02
2900	2.25939235E+02
2905	2.26330627E+02
2910	2.26376566E+02
2915	2.26626330E+02
2920	2.26603773E+02
2925	2.26971577E+02
2930	2.26926781E+02
2935	2.27308426E+02
2940	2.27294007E+02
2945	2.27601567E+02
2950	2.27558366E+02
2955	2.27951581E+02
2960	2.27890695E+02
2965	2.28405832E+02
2970	2.28351096E+02
2975	2.28737118E+02
2980	2.28637272E+02
2985	2.29191471E+02
2990	2.28835783E+02
2995	2.29446133E+02
3000	2.29272986E+02
3005	2.29786978E+02
3010	2.29637266E+02
3015	2.30128151E+02
3020	2.30065809E+02
3025	2.30516688E+02
3030	2.30407937E+02
3035	2.30842089E+02
3040	2.30716758E+02
3045	2.31174862E+02
3050	2.31140421E+02
3055	2.31498297E+02
3060	2.31456933E+02
3065	2.31677094E+02
3070	2.31488587E+02
3075	2.31850759E+02
3080	2.31800372E+02
3085	2.32050779E+02
3090	2.32101237E+02
3095	2.32288517E+02
3100	2.32497466E+02
3105	2.32697327E+02
3110	2.32960980E+02
3115	2.33174189E+02
3120	2.33330418E+02
3125	2.33363265E+02
3130	2.33605652E+02
3135	2.33739100E+02
3140	2.33888334E+02
3145	2.33969979E+02
3150	2.34252072E+02
3155	2.34445255E+02
3160	2.34617303E+02
3165	2.34797341E+02
3170	2.34860419E+02
3175	2.35123862E+02
3180	2.35109405E+02
3185	2.35333386E+02
3190	2.35368914E+02
3195	2.35638176E+02
3200	2.35805752E+02
3205	2.36114874E+02
3210	2.36115831E+02
3215	2.36204463E+02
3220	2.36323927E+02
3225	2.36692631E+02
3230	2.36647169E+02
3235	2.36943380E+02
3240	2.36944801E+02
3245	2.37255973E+02
3250	2.37328810E+02
3255	2.37498996E+02
3260	2.37558198E+02
3265	2.37975368E+02
3270	2.38066142E+02
3275	2.38464507E+02
3280	2.38325987E+02
3285	2.38800624E+02
3290	2.38612738E+02
3295	2.39030265E+02
3300	2.38937042E+02
3305	2.39281799E+02
3310	2.39159005E+02
3315	2.39608980E+02
3320	2.39433468E+02
3325	2.39673023E+02
3330	2.39562840E+02
3335	2.39875082E+02
3340	2.39776261E+02
3345	2.40108064E+02
3350	2.40174349E+02
3355	2.40502903E+02
3360	2.40519586E+02
3365	2.40836180E+02
3370	2.40990683E+02
3375	2.41328457E+02
3380	2.41169956E+02
3385	2.41625875E+02
3390	2.41843362E+02
3395	2.42240459E+02
3400	2.42170471E+02
3405	2.42938530E+02
3410	2.42765176E+02
3415	2.43325672E+02
3420	2.43255298E+02
3425	2.43727620E+02
3430	2.43551235E+02
3435	2.44108623E+02
3440	2.43891961E+02
3445	2.44423581E+02
3450	2.44056161E+02
3455	2.44499698E+02
3460	2.44284231E+02
3465	2.44851594E+02
3470	2.44598236E+02
3475	2.45136370E+02
3480	2.44867483E+02
3485	2.45474444E+02
3490	2.44929232E+02
3495	2.45617439E+02
3500	2.45194600E+02
3505	2.46146079E+02
3510	2.45689168E+02
3515	2.46419002E+02
3520	2.45948579E+02
3525	2.46562783E+02
3530	2.46011879E+02
3535	2.46848985E+02
3540	2.46524967E+02
3545	2.47055357E+02
3550	2.46871845E+02
3555	2.47425831E+02
3560	2.47318908E+02
3565	2.47721425E+02
3570	2.47671387E+02
3575	2.48273215E+02
3580	2.48090555E+02
3585	2.48482855E+02
3590	2.48430457E+02
3595	2.48801314E+02
3600	2.48676346E+02
3605	2.49269150E+02
3610	2.48985912E+02
3615	2.49510493E+02
3620	2.49280098E+02
3625	2.49683065E+02
3630	2.49448754E+02
3635	2.49722973E+02
3640	2.49663240E+02
3645	2.50023216E+02
3650	2.49777228E+02
3655	2.50393519E+02
3660	2.50110216E+02
3665	2.50421488E+02
3670	2.50278636E+02
3675	2.50911394E+02
3680	2.50826457E+02
3685	2.51244452E+02
3690	2.51263731E+02
3695	2.51618429E+02
3700	2.51561379E+02
3705	2.51814032E+02
3710	2.51758860E+02
3715	2.52137196E+02
3720	2.51952754E+02
3725	2.52395169E+02
3730	2.52230317E+02
3735	2.52496695E+02
3740	2.52391486E+02
3745	2.52967279E+02
3750	2.52806753E+02
3755	2.53235205E+02
3760	2.53036660E+02
3765	2.53642875E+02
3770	2.53639051E+02
3775	2.53907831E+02
3780	2.53742352E+02
3785	2.54210419E+02
3790	2.54070506E+02
3795	2.54457404E+02
3800	2.54314615E+02
3805	2.54810402E+02
3810	2.54748025E+02
3815	2.55239735E+02
3820	2.55147418E+02
3825	2.55477144E+02
3830	2.55381582E+02
3835	2.55959185E+02
3840	2.55704340E+02
3845	2.56305189E+02
3850	2.55910263E+02
3855	2.56426776E+02
3860	2.56316516E+02
3865	2.56683353E+02
3870	2.56672911E+02
3875	2.57145317E+02
3880	2.56987153E+02
3885	2.57694269E+02
3890	2.57418189E+02
3895	2.58024086E+02
3900	2.57867313E+02
3905	2.58712043E+02
3910	2.58467369E+02
3915	2.59165824E+02
3920	2.58686359E+02
3925	2.59381377E+02
3930	2.59060795E+02
3935	2.59515225E+02
3940	2.59176661E+02
3945	2.59931022E+02
3950	2.59668803E+02
3955	2.60418236E+02
3960	2.59997801E+02
3965	2.60776045E+02
3970	2.60292450E+02
3975	2.60998393E+02
3980	2.60597412E+02
3985	2.61517562E+02
3990	2.61058577E+02
3995	2.61632464E+02
4000	2.61464831E+02
4005	2.62234915E+02
4010	2.61837318E+02
4015	2.62667527E+02
4020	2.62343724E+02
4025	2.63190011E+02
4030	2.62762295E+02
4035	2.63581774E+02
4040	2.63126552E+02
4045	2.63968115E+02
4050	2.63472705E+02
4055	2.64195848E+02
4060	2.63885073E+02
4065	2.64364674E+02
4070	2.64251749E+02
4075	2.64752624E+02
4080	2.64628228E+02
4085	2.65215351E+02
4090	2.64959574E+02
4095	2.65699469E+02
4100	2.65447935E+02
4105	2.65887186E+02
4110	2.65721418E+02
4115	2.66316187E+02
4120	2.66023286E+02
4125	2.66778536E+02
4130	2.66536588E+02
4135	2.67146208E+02
4140	2.67088386E+02
4145	2.67742663E+02
4150	2.67547832E+02
4155	2.68227859E+02
4160	2.68184588E+02
4165	2.68688640E+02
4170	2.68604440E+02
4175	2.69318941E+02
4180	2.69141486E+02
4185	2.69807871E+02
4190	2.69629807E+02
4195	2.70131987E+02
4200	2.70015899E+02
4205	2.70638271E+02
4210	2.70509711E+02
4215	2.71325708E+02
4220	2.71233302E+02
4225	2.72013385E+02
4230	2.71711706E+02
4235	2.72510713E+02
4240	2.72138675E+02
4245	2.72665706E+02
4250	2.72397266E+02
4255	2.72815003E+02
4260	2.72705324E+02
4265	2.73264172E+02
4270	2.72858551E+02
4275	2.73482376E+02
4280	2.73029477E+02
4285	2.73792727E+02
4290	2.73462467E+02
4295	2.74320571E+02
4300	2.73746991E+02
4305	2.74490856E+02
4310	2.74163912E+02
4315	2.74783633E+02
4320	2.74528967E+02
4325	2.75243218E+02
4330	2.74794155E+02
4335	2.75720661E+02
4340	2.75154348E+02
4345	2.75975447E+02
4350	2.75771328E+02
4355	2.76436668E+02
4360	2.76148424E+02
4365	2.76693893E+02
4370	2.76528251E+02
4375	2.76918947E+02
4380	2.76596721E+02
4385	2.77382385E+02
4390	2.76914200E+02
4395	2.77694576E+02
4400	2.77441390E+02
4405	2.78197951E+02
4410	2.77978957E+02
4415	2.78813838E+02
4420	2.78661004E+02
4425	2.79525226E+02
4430	2.79229734E+02
4435	2.80040488E+02
4440	2.79742831E+02
4445	2.80326249E+02
4450	2.80423673E+02
4455	2.81102395E+02
4460	2.81050719E+02
4465	2.81689490E+02
4470	2.81326216E+02
4475	2.82073107E+02
4480	2.81907053E+02
4485	2.82501059E+02
4490	2.82313638E+02
4495	2.82980576E+02
4500	2.82723028E+02
4505	2.83553261E+02
4510	2.83230703E+02
4515	2.84293418E+02
4520	2.83913785E+02
4525	2.84930429E+02
4530	2.84358749E+02
4535	2.85304274E+02
4540	2.84607879E+02
4545	2.85910627E+02
4550	2.85234344E+02
4555	2.86181220E+02
4560	2.85595207E+02
4565	2.86881569E+02
4570	2.86320861E+02
4575	2.87233184E+02
4580	2.86988012E+02
4585	2.87965735E+02
4590	2.87370876E+02
4595	2.88512369E+02
4600	2.87695873E+02
4605	2.89110383E+02
4610	2.88499675E+02
4615	2.89591679E+02
4620	2.89007710E+02
4625	2.89895029E+02
4630	2.89393573E+02
4635	2.90340407E+02
4640	2.89965395E+02
4645	2.90826934E+02
4650	2.90385674E+02
4655	2.91304067E+02
4660	2.90734306E+02
4665	2.91776463E+02
4670	2.91277426E+02
4675	2.92134986E+02
4680	2.91774443E+02
4685	2.92671099E+02
4690	2.92077846E+02
4695	2.93072145E+02
4700	2.92575885E+02
4705	2.93487344E+02
4710	2.93155602E+02
4715	2.93884222E+02
4720	2.93688542E+02
4725	2.94251961E+02
4730	2.93794374E+02
4735	2.94745310E+02
4740	2.94122227E+02
4745	2.94992146E+02
4750	2.94414228E+02
4755	2.95336006E+02
4760	2.94961729E+02
4765	2.95924045E+02
4770	2.95670247E+02
4775	2.96619375E+02
4780	2.96247007E+02
4785	2.97202934E+02
4790	2.96856127E+02
4795	2.97667540E+02
4800	2.97234017E+02
4805	2.97711366E+02
4810	2.97456382E+02
4815	2.98190682E+02
4820	2.97636654E+02
4825	2.98435569E+02
4830	2.98055562E+02
4835	2.99033003E+02
4840	2.98546781E+02
4845	2.99664889E+02
4850	2.99028409E+02
4855	3.00148353E+02
4860	2.99834172E+02
4865	3.00740005E+02
4870	3.00325474E+02
4875	3.01155686E+02
4880	3.00964487E+02
4885	3.01767470E+02
4890	3.01638458E+02
4895	3.02382697E+02
4900	3.02183075E+02
4905	3.02937797E+02
4910	3.02576735E+02
4915	3.02904186E+02
4920	3.02795636E+02
4925	3.03253358E+02
4930	3.03114010E+02
4935	3.03862270E+02
4940	3.03549493E+02
4945	3.04148086E+02
4950	3.03711883E+02
4955	3.04354292E+02
4960	3.03903159E+02
4965	3.04378332E+02
4970	3.04087014E+02
4975	3.04584606E+02
4980	3.04294895E+02
4985	3.05011085E+02
4990	3.04681750E+02
4995	3.05446700E+02
5000	3.05325737E+02
5005	3.05776828E+02
5010	3.05702220E+02
5015	3.05930388E+02
5020	3.05902822E+02
5025	3.06249268E+02
5030	3.06343054E+02
5035	3.06860457E+02
5040	3.06831403E+02
5045	3.07486091E+02
5050	3.07411613E+02
5055	3.07816190E+02
5060	3.07975283E+02
5065	3.08462528E+02
5070	3.08627167E+02
5075	3.09416609E+02
5080	3.09666955E+02
5085	3.10170969E+02
5090	3.10500414E+02
5095	3.11027827E+02
5100	3.10999506E+02
5105	3.11684652E+02
5110	3.11721659E+02
5115	3.11982819E+02
5120	3.12066017E+02
5125	3.12146613E+02
5130	3.12102068E+02
5135	3.12430762E+02
5140	3.12416686E+02
5145	3.13064607E+02
5150	3.13387500E+02
5155	3.13287644E+02
5160	3.13467216E+02
5165	3.13866603E+02
5170	3.13860547E+02
5175	3.14260867E+02
5180	3.14526451E+02
5185	3.14787611E+02
5190	3.14984589E+02
5195	3.15502371E+02
5200	3.15570876E+02
5205	3.15980822E+02
5210	3.16180671E+02
5215	3.16602750E+02
5220	3.16832121E+02
5225	3.17355461E+02
5230	3.17590840E+02
5235	3.17893522E+02
5240	3.18340767E+02
5245	3.18669123E+02
5250	3.19044554E+02
5255	3.19083436E+02
5260	3.19129936E+02
5265	3.19503114E+02
5270	3.19559166E+02
5275	3.19868101E+02
5280	3.19625406E+02
5285	3.20016924E+02
5290	3.20202394E+02
5295	3.20489159E+02
5300	3.20906178E+02
5305	3.21417908E+02
5310	3.21917425E+02
5315	3.22182297E+02
5320	3.22236945E+02
5325	3.22549056E+02
5330	3.22738964E+02
5335	3.23212245E+02
5340	3.23670102E+02
5345	3.24208873E+02
5350	3.24566854E+02
5355	3.24945880E+02
5360	3.25447843E+02
5365	3.25993044E+02
5370	3.26273928E+02
5375	3.27000701E+02
5380	3.27362748E+02
5385	3.27661948E+02
5390	3.28142311E+02
5395	3.28841184E+02
5400	3.28982889E+02
5405	3.29319142E+02
5410	3.29371808E+02
5415	3.29526237E+02
5420	3.29847159E+02
5425	3.29997133E+02
5430	3.30386571E+02
5435	3.30543515E+02
5440	3.30929614E+02
5445	3.31182468E+02
5450	3.31725659E+02
5455	3.31748972E+02
5460	3.31933086E+02
5465	3.32010320E+02
5470	3.32267845E+02
5475	3.32223900E+02
5480	3.32624539E+02
5485	3.32674061E+02
5490	3.33318454E+02
5495	3.33224706E+02
5500	3.34145896E+02
5505	3.33811090E+02
5510	3.34799989E+02
5515	3.34556332E+02
5520	3.35413469E+02
5525	3.35260270E+02
5530	3.35458804E+02
5535	3.35542636E+02
5540	3.36281976E+02
5545	3.35586322E+02
5550	3.36229573E+02
5555	3.36035838E+02
5560	3.36415334E+02
5565	3.35566973E+02
5570	3.36013575E+02
5575	3.35158323E+02
5580	3.35861198E+02
5585	3.35665929E+02
5590	3.37174660E+02
5595	3.36183612E+02
5600	3.37389475E+02
5605	3.37048115E+02
5610	3.37841696E+02
5615	3.37627101E+02
5620	3.38698004E+02
5625	3.38386052E+02
5630	3.39466081E+02
5635	3.38979851E+02
5640	3.39690175E+02
5645	3.39075229E+02
5650	3.39543715E+02
5655	3.39099267E+02
5660	3.39939627E+02
5665	3.39446512E+02
5670	3.40568520E+02
5675	3.40126699E+02
5680	3.41476731E+02
5685	3.40588968E+02
5690	3.41764299E+02
5695	3.41020997E+02
5700	3.42380816E+02
5705	3.41301090E+02
5710	3.42011180E+02
5715	3.40428058E+02
5720	3.41354320E+02
5725	3.40394866E+02
5730	3.41017713E+02
5735	3.40183726E+02
5740	3.40612825E+02
5745	3.40819674E+02
5750	3.41279912E+02
5755	3.41852993E+02
5760	3.41809897E+02
5765	3.42253373E+02
5770	3.41871346E+02
5775	3.42689784E+02
5780	3.42654594E+02
5785	3.43275630E+02
5790	3.43238238E+02
5795	3.44180244E+02
5800	3.44060328E+02
5805	3.45164366E+02
5810	3.44747463E+02
5815	3.45692358E+02
5820	3.45675297E+02
5825	3.45747946E+02
5830	3.45723133E+02
5835	3.45589618E+02
5840	3.45368769E+02
5845	3.45015510E+02
5850	3.44316163E+02
5855	3.43980613E+02
5860	3.43447201E+02
5865	3.43072497E+02
5870	3.42295710E+02
5875	3.42172482E+02
5880	3.41253498E+02
5885	3.41903518E+02
5890	3.41454458E+02
5895	3.42077827E+02
5900	3.41189869E+02
5905	3.42118322E+02
