sweep	phase	mean_R2	mean_Rg2	ratio_R2_Rg2	energy_total	accepted_moves
5400	equilibration	8.88768552E+02	1.36613617E+02	6.50570982E+00	0.00000000E+00	477
5600	equilibration	8.70165607E+02	1.32249246E+02	6.57973967E+00	0.00000000E+00	489
5800	equilibration	9.19075915E+02	1.36737045E+02	6.72148440E+00	0.00000000E+00	486
6000	equilibration	8.47017351E+02	1.32942417E+02	6.37131002E+00	0.00000000E+00	484
6200	equilibration	8.28650003E+02	1.31896124E+02	6.28259558E+00	0.00000000E+00	466
6400	equilibration	9.21605785E+02	1.33834189E+02	6.88617604E+00	0.00000000E+00	472
6600	equilibration	9.78063657E+02	1.40441190E+02	6.96422225E+00	0.00000000E+00	474
6800	equilibration	9.07726126E+02	1.33266114E+02	6.81137986E+00	0.00000000E+00	451
7000	equilibration	9.49523237E+02	1.36159622E+02	6.97360364E+00	0.00000000E+00	473
7200	equilibration	9.32699790E+02	1.38957023E+02	6.71214575E+00	0.00000000E+00	474
7400	equilibration	9.71520924E+02	1.40990392E+02	6.89068887E+00	0.00000000E+00	481
7600	equilibration	9.51343078E+02	1.33537803E+02	7.12414803E+00	0.00000000E+00	481
7800	equilibration	9.42302502E+02	1.37576594E+02	6.84929375E+00	0.00000000E+00	461
8000	equilibration	8.24250679E+02	1.28633126E+02	6.40776373E+00	0.00000000E+00	458
8200	equilibration	9.20557500E+02	1.34676290E+02	6.83533454E+00	0.00000000E+00	478
8400	equilibration	7.86028115E+02	1.26937726E+02	6.19223412E+00	0.00000000E+00	484
8600	equilibration	8.13391474E+02	1.34163599E+02	6.06268379E+00	0.00000000E+00	506
8800	equilibration	8.98948862E+02	1.38136838E+02	6.50766933E+00	0.00000000E+00	475
9000	equilibration	9.66302219E+02	1.42344814E+02	6.78846101E+00	0.00000000E+00	477
9200	equilibration	9.56276659E+02	1.38764539E+02	6.89136192E+00	0.00000000E+00	465
9400	equilibration	9.04210865E+02	1.34502085E+02	6.72265313E+00	0.00000000E+00	472
9600	equilibration	8.89472245E+02	1.32777121E+02	6.69898727E+00	0.00000000E+00	446
9800	equilibration	8.47745931E+02	1.31808395E+02	6.43165354E+00	0.00000000E+00	461
10000	production	9.18067811E+02	1.34452753E+02	6.82818156E+00	0.00000000E+00	475
10001	production	8.93098687E+02	1.34788592E+02	6.62592193E+00	0.00000000E+00	445
10002	production	8.91208224E+02	1.34616633E+02	6.62034258E+00	0.00000000E+00	453
10003	production	9.06852616E+02	1.33038557E+02	6.81646463E+00	0.00000000E+00	449
10004	production	9.10323580E+02	1.33317159E+02	6.82825519E+00	0.00000000E+00	459
10005	production	9.14837206E+02	1.32739628E+02	6.89196754E+00	0.00000000E+00	483
10006	production	9.12363842E+02	1.32823188E+02	6.86901027E+00	0.00000000E+00	474
10007	production	8.96533006E+02	1.32391473E+02	6.77183346E+00	0.00000000E+00	459
10008	production	8.93284090E+02	1.32141214E+02	6.76007175E+00	0.00000000E+00	471
10009	production	8.84171493E+02	1.31349305E+02	6.73145161E+00	0.00000000E+00	483
10010	production	8.61287712E+02	1.31008677E+02	6.57427988E+00	0.00000000E+00	494
10011	production	8.40458763E+02	1.30802722E+02	6.42539198E+00	0.00000000E+00	491
10012	production	8.39368127E+02	1.30879938E+02	6.41326807E+00	0.00000000E+00	490
10013	production	8.24796239E+02	1.30468427E+02	6.32180716E+00	0.00000000E+00	485
10014	production	8.29432654E+02	1.29776632E+02	6.39123269E+00	0.00000000E+00	482
10015	production	8.38589339E+02	1.29814311E+02	6.45991444E+00	0.00000000E+00	497
10016	production	8.31832394E+02	1.29757825E+02	6.41065304E+00	0.00000000E+00	462
10017	production	8.13129591E+02	1.29171602E+02	6.29495632E+00	0.00000000E+00	489
10018	production	7.98650658E+02	1.29313633E+02	6.17607472E+00	0.00000000E+00	470
10019	production	8.11182554E+02	1.29667907E+02	6.25584672E+00	0.00000000E+00	478
10020	production	8.15789823E+02	1.30374676E+02	6.25727209E+00	0.00000000E+00	466
10021	production	8.13653118E+02	1.29387089E+02	6.28851862E+00	0.00000000E+00	457
10022	production	8.29971323E+02	1.29822841E+02	6.39310708E+00	0.00000000E+00	478
10023	production	8.53062409E+02	1.30000671E+02	6.56198467E+00	0.00000000E+00	495
10024	production	8.73513280E+02	1.30894659E+02	6.67340659E+00	0.00000000E+00	496
10025	production	8.79496548E+02	1.31086581E+02	6.70927979E+00	0.00000000E+00	497
10026	production	8.66054227E+02	1.30872697E+02	6.61753175E+00	0.00000000E+00	490
10027	production	8.76175837E+02	1.31519919E+02	6.66192498E+00	0.00000000E+00	500
10028	production	8.89846643E+02	1.31482967E+02	6.76777122E+00	0.00000000E+00	512
10029	production	8.89875903E+02	1.30853382E+02	6.80055716E+00	0.00000000E+00	491
10030	production	8.71261358E+02	1.30444948E+02	6.67914986E+00	0.00000000E+00	516
10031	production	8.58549020E+02	1.30155501E+02	6.59633295E+00	0.00000000E+00	515
10032	production	8.76576957E+02	1.28687668E+02	6.81166248E+00	0.00000000E+00	500
10033	production	8.54851367E+02	1.29010662E+02	6.62620713E+00	0.00000000E+00	485
10034	production	8.39955200E+02	1.29038471E+02	6.50933936E+00	0.00000000E+00	494
10035	production	8.48444884E+02	1.28708138E+02	6.59200650E+00	0.00000000E+00	496
10036	production	8.28729821E+02	1.28430947E+02	6.45272685E+00	0.00000000E+00	514
10037	production	8.23571904E+02	1.28168698E+02	6.42568673E+00	0.00000000E+00	505
10038	production	8.38787473E+02	1.28326655E+02	6.53634644E+00	0.00000000E+00	515
10039	production	8.39978716E+02	1.27066892E+02	6.61052383E+00	0.00000000E+00	503
10040	production	8.58515312E+02	1.27626455E+02	6.72678177E+00	0.00000000E+00	515
10041	production	8.66978345E+02	1.28659933E+02	6.73852630E+00	0.00000000E+00	504
10042	production	8.64508938E+02	1.29784977E+02	6.66108632E+00	0.00000000E+00	493
10043	production	8.73337323E+02	1.30054875E+02	6.71514484E+00	0.00000000E+00	494
10044	production	8.60636484E+02	1.30306663E+02	6.60470049E+00	0.00000000E+00	503
10045	production	8.70979750E+02	1.30780630E+02	6.65985287E+00	0.00000000E+00	522
10046	production	8.57806897E+02	1.30757603E+02	6.56028314E+00	0.00000000E+00	524
10047	production	8.56815769E+02	1.31276864E+02	6.52678424E+00	0.00000000E+00	533
10048	production	8.70687490E+02	1.29553485E+02	6.72067979E+00	0.00000000E+00	519
10049	production	8.51734299E+02	1.30622932E+02	6.52055721E+00	0.00000000E+00	518
10050	production	8.72071120E+02	1.30983567E+02	6.65786662E+00	0.00000000E+00	508
10051	production	8.75758826E+02	1.30953773E+02	6.68754175E+00	0.00000000E+00	521
10052	production	9.08847046E+02	1.33141921E+02	6.82615243E+00	0.00000000E+00	523
10053	production	8.82332295E+02	1.32241817E+02	6.67211263E+00	0.00000000E+00	536
10054	production	8.84084824E+02	1.32490595E+02	6.67281192E+00	0.00000000E+00	514
10055	production	9.11097697E+02	1.33867718E+02	6.80595526E+00	0.00000000E+00	527
10056	production	9.18539052E+02	1.33950421E+02	6.85730618E+00	0.00000000E+00	517
10057	production	8.76479070E+02	1.32384110E+02	6.62072713E+00	0.00000000E+00	529
10058	production	8.78533955E+02	1.33098184E+02	6.60064570E+00	0.00000000E+00	517
10059	production	8.76757318E+02	1.32589511E+02	6.61256922E+00	0.00000000E+00	523
10060	production	8.52840239E+02	1.31391642E+02	6.49082565E+00	0.00000000E+00	521
10061	production	8.59591746E+02	1.31031106E+02	6.56021133E+00	0.00000000E+00	552
10062	production	8.56723957E+02	1.31723391E+02	6.50396223E+00	0.00000000E+00	528
10063	production	8.50510310E+02	1.31156269E+02	6.48470952E+00	0.00000000E+00	521
10064	production	8.62296635E+02	1.30139172E+02	6.62595759E+00	0.00000000E+00	526
10065	production	8.58285231E+02	1.30430907E+02	6.58038227E+00	0.00000000E+00	518
10066	production	8.81999242E+02	1.32477078E+02	6.65774980E+00	0.00000000E+00	504
10067	production	8.93195764E+02	1.33759407E+02	6.67762953E+00	0.00000000E+00	501
10068	production	9.01823917E+02	1.34738138E+02	6.69315999E+00	0.00000000E+00	516
10069	production	9.30154113E+02	1.34525066E+02	6.91435539E+00	0.00000000E+00	519
10070	production	9.40307456E+02	1.35269807E+02	6.95134765E+00	0.00000000E+00	512
10071	production	9.56876888E+02	1.35258235E+02	7.07444460E+00	0.00000000E+00	543
10072	production	9.58427136E+02	1.36518260E+02	7.02050509E+00	0.00000000E+00	516
10073	production	9.57480616E+02	1.37364383E+02	6.97037029E+00	0.00000000E+00	549
10074	production	9.53038943E+02	1.36023457E+02	7.00643085E+00	0.00000000E+00	546
10075	production	9.30301801E+02	1.34764947E+02	6.90314376E+00	0.00000000E+00	528
10076	production	9.24884857E+02	1.34798716E+02	6.86122896E+00	0.00000000E+00	534
10077	production	9.29436519E+02	1.34793561E+02	6.89525905E+00	0.00000000E+00	555
10078	production	9.22323027E+02	1.33916609E+02	6.88729377E+00	0.00000000E+00	534
10079	production	9.25927399E+02	1.33853063E+02	6.91749133E+00	0.00000000E+00	532
10080	production	9.30144527E+02	1.34218960E+02	6.93005318E+00	0.00000000E+00	516
10081	production	9.39487986E+02	1.33623976E+02	7.03083395E+00	0.00000000E+00	524
10082	production	9.50716784E+02	1.34384748E+02	7.07458842E+00	0.00000000E+00	548
10083	production	9.50388789E+02	1.35379459E+02	7.02018458E+00	0.00000000E+00	544
10084	production	9.40322752E+02	1.34689763E+02	6.98139732E+00	0.00000000E+00	554
10085	production	9.45441419E+02	1.35305594E+02	6.98745258E+00	0.00000000E+00	559
10086	production	9.28513093E+02	1.34450678E+02	6.90597556E+00	0.00000000E+00	547
10087	production	9.40351232E+02	1.34367180E+02	6.99836992E+00	0.00000000E+00	567
10088	production	9.39453965E+02	1.33185953E+02	7.05370154E+00	0.00000000E+00	550
10089	production	9.31248060E+02	1.32818634E+02	7.01142629E+00	0.00000000E+00	558
10090	production	9.28856103E+02	1.32830546E+02	6.99278992E+00	0.00000000E+00	526
10091	production	9.12636192E+02	1.32583992E+02	6.88345690E+00	0.00000000E+00	537
10092	production	9.30366463E+02	1.32673984E+02	7.01242574E+00	0.00000000E+00	548
10093	production	9.43285091E+02	1.33189400E+02	7.08228350E+00	0.00000000E+00	552
10094	production	9.14763077E+02	1.31542332E+02	6.95413455E+00	0.00000000E+00	549
10095	production	9.16647994E+02	1.31201187E+02	6.98658310E+00	0.00000000E+00	550
10096	production	9.05770350E+02	1.32078952E+02	6.85779478E+00	0.00000000E+00	544
10097	production	8.89098270E+02	1.31227425E+02	6.77524741E+00	0.00000000E+00	537
10098	production	8.87351471E+02	1.30596649E+02	6.79459604E+00	0.00000000E+00	540
10099	production	8.97449980E+02	1.32063367E+02	6.79560123E+00	0.00000000E+00	528
10100	production	9.09988172E+02	1.32388614E+02	6.87361355E+00	0.00000000E+00	466
10101	production	8.81009651E+02	1.31854809E+02	6.68166491E+00	0.00000000E+00	445
10102	production	8.74332204E+02	1.31084514E+02	6.66998853E+00	0.00000000E+00	439
10103	production	8.60259518E+02	1.30987460E+02	6.56749525E+00	0.00000000E+00	463
10104	production	8.56580127E+02	1.30809077E+02	6.54832330E+00	0.00000000E+00	467
10105	production	8.53769854E+02	1.30911756E+02	6.52172029E+00	0.00000000E+00	450
10106	production	8.63051290E+02	1.30761706E+02	6.60018378E+00	0.00000000E+00	469
10107	production	8.43001284E+02	1.29694765E+02	6.49988676E+00	0.00000000E+00	471
10108	production	8.48501069E+02	1.30527007E+02	6.50057859E+00	0.00000000E+00	461
10109	production	8.35642134E+02	1.31114567E+02	6.37337371E+00	0.00000000E+00	489
10110	production	8.33627159E+02	1.30169707E+02	6.40415636E+00	0.00000000E+00	488
10111	production	8.21658927E+02	1.29750375E+02	6.33261311E+00	0.00000000E+00	480
10112	production	8.20660380E+02	1.29885787E+02	6.31832321E+00	0.00000000E+00	487
10113	production	8.27175119E+02	1.29101585E+02	6.40716470E+00	0.00000000E+00	492
10114	production	8.06532373E+02	1.27043776E+02	6.34846036E+00	0.00000000E+00	497
10115	production	8.16362293E+02	1.28202196E+02	6.36777152E+00	0.00000000E+00	487
10116	production	8.22238904E+02	1.28800787E+02	6.38380344E+00	0.00000000E+00	503
10117	production	8.18406733E+02	1.28998134E+02	6.34433001E+00	0.00000000E+00	513
10118	production	8.45375734E+02	1.31189005E+02	6.44395262E+00	0.00000000E+00	511
10119	production	8.38864673E+02	1.31066726E+02	6.40028708E+00	0.00000000E+00	504
10120	production	8.30043247E+02	1.30558938E+02	6.35761334E+00	0.00000000E+00	517
10121	production	8.34557905E+02	1.29535935E+02	6.44267483E+00	0.00000000E+00	501
10122	production	8.57632899E+02	1.31901916E+02	6.50205034E+00	0.00000000E+00	500
10123	production	8.71498223E+02	1.31162783E+02	6.64440175E+00	0.00000000E+00	526
10124	production	8.73685999E+02	1.31900113E+02	6.62384571E+00	0.00000000E+00	526
10125	production	8.55302110E+02	1.31252954E+02	6.51644082E+00	0.00000000E+00	515
10126	production	8.54318883E+02	1.31276025E+02	6.50780586E+00	0.00000000E+00	506
10127	production	8.64743308E+02	1.31496577E+02	6.57616594E+00	0.00000000E+00	529
10128	production	8.91501475E+02	1.32538343E+02	6.72636653E+00	0.00000000E+00	518
10129	production	8.66198234E+02	1.31835177E+02	6.57031190E+00	0.00000000E+00	513
10130	production	8.81390293E+02	1.32291520E+02	6.66248518E+00	0.00000000E+00	498
10131	production	8.99795939E+02	1.32332310E+02	6.79951809E+00	0.00000000E+00	523
10132	production	8.80522163E+02	1.31990910E+02	6.67108183E+00	0.00000000E+00	524
10133	production	8.84673537E+02	1.32579621E+02	6.67277164E+00	0.00000000E+00	518
10134	production	8.63238788E+02	1.31041302E+02	6.58753212E+00	0.00000000E+00	538
10135	production	8.77267824E+02	1.31546942E+02	6.66885761E+00	0.00000000E+00	528
10136	production	8.89219864E+02	1.32199711E+02	6.72633743E+00	0.00000000E+00	529
10137	production	8.75070341E+02	1.32120443E+02	6.62327737E+00	0.00000000E+00	526
10138	production	8.62147696E+02	1.32823105E+02	6.49094668E+00	0.00000000E+00	544
10139	production	8.84239285E+02	1.33868602E+02	6.60527765E+00	0.00000000E+00	541
10140	production	8.96352275E+02	1.33851573E+02	6.69661369E+00	0.00000000E+00	533
10141	production	8.88594957E+02	1.33234208E+02	6.66942050E+00	0.00000000E+00	536
10142	production	9.05979373E+02	1.32463541E+02	6.83946216E+00	0.00000000E+00	526
10143	production	9.11870567E+02	1.33641840E+02	6.82324163E+00	0.00000000E+00	530
10144	production	9.08864635E+02	1.34181826E+02	6.77338102E+00	0.00000000E+00	515
10145	production	9.19556089E+02	1.34500995E+02	6.83679768E+00	0.00000000E+00	546
10146	production	9.24300032E+02	1.34559600E+02	6.86907535E+00	0.00000000E+00	555
10147	production	9.15174146E+02	1.34334987E+02	6.81262691E+00	0.00000000E+00	539
10148	production	8.97089261E+02	1.33571828E+02	6.71615621E+00	0.00000000E+00	530
10149	production	8.96171290E+02	1.32387618E+02	6.76929837E+00	0.00000000E+00	530
10150	production	8.90769038E+02	1.31850731E+02	6.75589000E+00	0.00000000E+00	522
10151	production	8.70644993E+02	1.30980850E+02	6.64711666E+00	0.00000000E+00	529
10152	production	8.90620963E+02	1.31770557E+02	6.75887683E+00	0.00000000E+00	542
10153	production	8.79702735E+02	1.31486495E+02	6.69044177E+00	0.00000000E+00	523
10154	production	8.93004794E+02	1.32284503E+02	6.75063800E+00	0.00000000E+00	531
10155	production	9.09919975E+02	1.33245100E+02	6.82891887E+00	0.00000000E+00	521
10156	production	8.90477699E+02	1.32988497E+02	6.69590017E+00	0.00000000E+00	531
10157	production	8.99924092E+02	1.32678641E+02	6.78273520E+00	0.00000000E+00	531
10158	production	8.68257956E+02	1.32346397E+02	6.56049559E+00	0.00000000E+00	535
10159	production	8.84906180E+02	1.32794069E+02	6.66374778E+00	0.00000000E+00	524
10160	production	8.80347170E+02	1.33287727E+02	6.60486297E+00	0.00000000E+00	516
10161	production	8.95395359E+02	1.33583049E+02	6.70291151E+00	0.00000000E+00	528
10162	production	8.98833887E+02	1.34020734E+02	6.70667785E+00	0.00000000E+00	523
10163	production	9.01256655E+02	1.33579674E+02	6.74695954E+00	0.00000000E+00	518
10164	production	8.73906156E+02	1.31889535E+02	6.62604621E+00	0.00000000E+00	520
10165	production	8.85401648E+02	1.31572399E+02	6.72938741E+00	0.00000000E+00	519
10166	production	8.82298778E+02	1.31393297E+02	6.71494512E+00	0.00000000E+00	534
10167	production	8.89588790E+02	1.32170536E+02	6.73061347E+00	0.00000000E+00	527
10168	production	8.79655340E+02	1.32556769E+02	6.63606503E+00	0.00000000E+00	528
10169	production	8.77822469E+02	1.31754063E+02	6.66258366E+00	0.00000000E+00	509
10170	production	8.66759807E+02	1.31566272E+02	6.58800919E+00	0.00000000E+00	517
10171	production	8.60473442E+02	1.31412065E+02	6.54790291E+00	0.00000000E+00	559
10172	production	8.37965371E+02	1.31726916E+02	6.36138304E+00	0.00000000E+00	540
10173	production	8.51064892E+02	1.32668807E+02	6.41495851E+00	0.00000000E+00	534
10174	production	8.45768016E+02	1.32225637E+02	6.39639962E+00	0.00000000E+00	538
10175	production	8.31973334E+02	1.31840293E+02	6.31046334E+00	0.00000000E+00	538
10176	production	8.11114016E+02	1.30154945E+02	6.23191085E+00	0.00000000E+00	546
10177	production	8.32072484E+02	1.30753479E+02	6.36367374E+00	0.00000000E+00	535
10178	production	8.24459608E+02	1.30432591E+02	6.32096319E+00	0.00000000E+00	550
10179	production	8.27602549E+02	1.30730299E+02	6.33061008E+00	0.00000000E+00	527
10180	production	8.48070806E+02	1.31203860E+02	6.46376415E+00	0.00000000E+00	544
10181	production	8.44637212E+02	1.31242834E+02	6.43568251E+00	0.00000000E+00	529
10182	production	8.31998338E+02	1.30564131E+02	6.37233466E+00	0.00000000E+00	534
10183	production	8.48462730E+02	1.32023365E+02	6.42661038E+00	0.00000000E+00	539
10184	production	8.33504681E+02	1.31176515E+02	6.35406939E+00	0.00000000E+00	541
10185	production	8.39516118E+02	1.31281572E+02	6.39477501E+00	0.00000000E+00	530
10186	production	8.35327149E+02	1.31691407E+02	6.34306496E+00	0.00000000E+00	543
10187	production	8.33462719E+02	1.31898699E+02	6.31896087E+00	0.00000000E+00	549
10188	production	8.27208225E+02	1.30717941E+02	6.32819197E+00	0.00000000E+00	545
10189	production	8.44746421E+02	1.31102884E+02	6.44338552E+00	0.00000000E+00	552
10190	production	8.49670696E+02	1.31509129E+02	6.46092557E+00	0.00000000E+00	545
10191	production	8.54160395E+02	1.31837835E+02	6.47887153E+00	0.00000000E+00	535
10192	production	8.42576955E+02	1.30992328E+02	6.43226188E+00	0.00000000E+00	533
10193	production	8.54170826E+02	1.33221967E+02	6.41163649E+00	0.00000000E+00	563
10194	production	8.55808183E+02	1.32703951E+02	6.44900303E+00	0.00000000E+00	543
10195	production	8.56019500E+02	1.33421965E+02	6.41588136E+00	0.00000000E+00	537
10196	production	8.73558641E+02	1.34007404E+02	6.51873413E+00	0.00000000E+00	552
10197	production	8.93730434E+02	1.33623888E+02	6.68840316E+00	0.00000000E+00	537
10198	production	8.82803667E+02	1.33559122E+02	6.60983429E+00	0.00000000E+00	531
10199	production	8.97534027E+02	1.34310691E+02	6.68252109E+00	0.00000000E+00	540
10200	production	9.25903369E+02	1.35358628E+02	6.84037202E+00	0.00000000E+00	484
10201	production	9.35702107E+02	1.36733777E+02	6.84324042E+00	0.00000000E+00	463
10202	production	9.25654490E+02	1.36819387E+02	6.76552138E+00	0.00000000E+00	462
10203	production	9.14891226E+02	1.37226873E+02	6.66699754E+00	0.00000000E+00	441
10204	production	9.14613707E+02	1.37425156E+02	6.65535871E+00	0.00000000E+00	467
10205	production	9.19967018E+02	1.37453445E+02	6.69293532E+00	0.00000000E+00	463
10206	production	9.18199860E+02	1.37745983E+02	6.66589212E+00	0.00000000E+00	501
10207	production	9.03492244E+02	1.36856722E+02	6.60173817E+00	0.00000000E+00	502
10208	production	8.62302786E+02	1.36414577E+02	6.32119241E+00	0.00000000E+00	488
10209	production	8.43585735E+02	1.34573343E+02	6.26859464E+00	0.00000000E+00	491
10210	production	8.66572253E+02	1.34426461E+02	6.44644102E+00	0.00000000E+00	491
10211	production	8.54971796E+02	1.34013007E+02	6.37976725E+00	0.00000000E+00	486
10212	production	8.35322819E+02	1.33180489E+02	6.27211107E+00	0.00000000E+00	482
10213	production	8.18367489E+02	1.32458790E+02	6.17827996E+00	0.00000000E+00	476
10214	production	8.40778549E+02	1.33242128E+02	6.31015554E+00	0.00000000E+00	479
10215	production	8.56115989E+02	1.34003361E+02	6.38876506E+00	0.00000000E+00	498
10216	production	8.66662518E+02	1.34634559E+02	6.43714754E+00	0.00000000E+00	503
10217	production	8.77095448E+02	1.34871909E+02	6.50317368E+00	0.00000000E+00	488
10218	production	8.85794227E+02	1.35850661E+02	6.52035270E+00	0.00000000E+00	495
10219	production	8.67088139E+02	1.34646898E+02	6.43971865E+00	0.00000000E+00	514
10220	production	8.39408091E+02	1.33403786E+02	6.29223590E+00	0.00000000E+00	488
10221	production	8.69118121E+02	1.33968459E+02	6.48748314E+00	0.00000000E+00	520
10222	production	8.78782798E+02	1.35412351E+02	6.48967977E+00	0.00000000E+00	527
10223	production	8.61386957E+02	1.34056871E+02	6.42553382E+00	0.00000000E+00	516
10224	production	8.53564878E+02	1.34493261E+02	6.34652526E+00	0.00000000E+00	506
10225	production	8.66606531E+02	1.34751585E+02	6.43114166E+00	0.00000000E+00	518
10226	production	8.39514420E+02	1.33341690E+02	6.29596357E+00	0.00000000E+00	518
10227	production	8.26712541E+02	1.32588614E+02	6.23516992E+00	0.00000000E+00	512
10228	production	8.34535608E+02	1.33035243E+02	6.27304158E+00	0.00000000E+00	511
10229	production	8.31032542E+02	1.32595597E+02	6.26742184E+00	0.00000000E+00	493
10230	production	8.35737090E+02	1.32969703E+02	6.28516925E+00	0.00000000E+00	487
10231	production	8.52274777E+02	1.33798298E+02	6.36984769E+00	0.00000000E+00	497
10232	production	8.55360081E+02	1.34553744E+02	6.35701437E+00	0.00000000E+00	509
10233	production	8.49594211E+02	1.34015228E+02	6.33953488E+00	0.00000000E+00	513
10234	production	8.47004682E+02	1.34598393E+02	6.29282911E+00	0.00000000E+00	487
10235	production	8.56147427E+02	1.34143519E+02	6.38232418E+00	0.00000000E+00	488
10236	production	8.67452234E+02	1.34254046E+02	6.46127441E+00	0.00000000E+00	484
10237	production	8.59444626E+02	1.33279181E+02	6.44845371E+00	0.00000000E+00	493
10238	production	8.58178731E+02	1.33894990E+02	6.40934161E+00	0.00000000E+00	502
10239	production	8.92883765E+02	1.36188987E+02	6.55621123E+00	0.00000000E+00	506
10240	production	8.92224537E+02	1.34752233E+02	6.62122263E+00	0.00000000E+00	516
10241	production	8.81269919E+02	1.34103694E+02	6.57155590E+00	0.00000000E+00	498
10242	production	8.80704074E+02	1.34656953E+02	6.54035348E+00	0.00000000E+00	505
10243	production	8.78411427E+02	1.34843464E+02	6.51430481E+00	0.00000000E+00	535
10244	production	8.86311498E+02	1.35516370E+02	6.54025412E+00	0.00000000E+00	522
10245	production	9.14340121E+02	1.36067022E+02	6.71977758E+00	0.00000000E+00	523
10246	production	9.01706103E+02	1.36246622E+02	6.61819055E+00	0.00000000E+00	532
10247	production	8.99714143E+02	1.36284344E+02	6.60174248E+00	0.00000000E+00	557
10248	production	8.92843121E+02	1.36277006E+02	6.55167846E+00	0.00000000E+00	529
10249	production	8.93801415E+02	1.36406507E+02	6.55248371E+00	0.00000000E+00	534
10250	production	8.80382628E+02	1.35268226E+02	6.50842150E+00	0.00000000E+00	547
10251	production	8.80441628E+02	1.34328851E+02	6.55437472E+00	0.00000000E+00	523
10252	production	8.66238046E+02	1.33121841E+02	6.50710689E+00	0.00000000E+00	535
10253	production	8.53164297E+02	1.31996157E+02	6.46355404E+00	0.00000000E+00	536
10254	production	8.45649442E+02	1.31236862E+02	6.44368836E+00	0.00000000E+00	528
10255	production	8.52113355E+02	1.31524582E+02	6.47873835E+00	0.00000000E+00	522
10256	production	8.31798331E+02	1.31691744E+02	6.31625266E+00	0.00000000E+00	536
10257	production	8.33336098E+02	1.32257166E+02	6.30087673E+00	0.00000000E+00	540
10258	production	8.59710047E+02	1.33850809E+02	6.42289763E+00	0.00000000E+00	537
10259	production	8.67211858E+02	1.32862399E+02	6.52714284E+00	0.00000000E+00	535
10260	production	8.43828857E+02	1.32189789E+02	6.38346472E+00	0.00000000E+00	530
10261	production	8.54240755E+02	1.32265224E+02	6.45854391E+00	0.00000000E+00	513
10262	production	8.72390980E+02	1.32649851E+02	6.57664502E+00	0.00000000E+00	541
10263	production	8.48027698E+02	1.32366311E+02	6.40667322E+00	0.00000000E+00	541
10264	production	8.52610272E+02	1.33142791E+02	6.40372840E+00	0.00000000E+00	531
10265	production	8.53605879E+02	1.33428292E+02	6.39748785E+00	0.00000000E+00	552
10266	production	8.48820397E+02	1.33212946E+02	6.37190623E+00	0.00000000E+00	543
10267	production	8.31720639E+02	1.32896030E+02	6.25843104E+00	0.00000000E+00	523
10268	production	8.39804212E+02	1.33909134E+02	6.27144833E+00	0.00000000E+00	544
10269	production	8.61358060E+02	1.33871017E+02	6.43423858E+00	0.00000000E+00	546
