lag_sweep	g_CM
1040	1.16519176E+02
1045	1.16669323E+02
1050	1.16751397E+02
1055	1.16811855E+02
1060	1.16911474E+02
1065	1.17061970E+02
1070	1.17268003E+02
1075	1.17447852E+02
1080	1.17662640E+02
1085	1.17907126E+02
1090	1.18373576E+02
1095	1.18760480E+02
1100	1.19152461E+02
1105	1.19439812E+02
1110	1.19842379E+02
1115	1.20231274E+02
1120	1.20607705E+02
1125	1.21176967E+02
1130	1.21775641E+02
1135	1.22300609E+02
1140	1.22757047E+02
1145	1.23199249E+02
1150	1.23754112E+02
1155	1.24123972E+02
1160	1.24450204E+02
1165	1.24766169E+02
1170	1.25159214E+02
1175	1.25800098E+02
1180	1.26657832E+02
1185	1.27266899E+02
1190	1.27941335E+02
1195	1.28345412E+02
1200	1.28817694E+02
1205	1.28765547E+02
1210	1.28803219E+02
1215	1.28895404E+02
1220	1.29282851E+02
1225	1.29013878E+02
1230	1.27741683E+02
1235	1.27829490E+02
1240	1.29717875E+02
1245	1.30765484E+02
