lag_sweep	g_R
1565	7.00258843E-01
1570	7.00258042E-01
1575	7.00216738E-01
1580	7.00071178E-01
1585	6.99877187E-01
1590	6.99609624E-01
1595	6.99355269E-01
1600	6.99103467E-01
1605	6.98626303E-01
1610	6.98427754E-01
1615	6.97897091E-01
1620	6.97165005E-01
1625	6.96683140E-01
1630	6.96314583E-01
1635	6.95866890E-01
1640	6.95458088E-01
1645	6.95157134E-01
1650	6.94537251E-01
1655	6.94315987E-01
1660	6.93738331E-01
1665	6.93424800E-01
1670	6.93090871E-01
1675	6.92811132E-01
1680	6.92717939E-01
1685	6.92483777E-01
1690	6.92283598E-01
1695	6.91795802E-01
1700	6.91417502E-01
1705	6.90880977E-01
1710	6.90427883E-01
1715	6.89782037E-01
1720	6.89273080E-01
1725	6.88709872E-01
1730	6.88270583E-01
1735	6.88210720E-01
1740	6.87765050E-01
1745	6.87548476E-01
1750	6.87514395E-01
1755	6.87508504E-01
1760	6.87285331E-01
1765	6.87372825E-01
1770	6.87391872E-01
1775	6.87521567E-01
1780	6.87457680E-01
1785	6.87386951E-01
1790	6.87435812E-01
1795	6.87544431E-01
1800	6.87421547E-01
1805	6.87399156E-01
1810	6.87478533E-01
1815	6.87399990E-01
1820	6.87649165E-01
1825	6.87581721E-01
1830	6.87727242E-01
1835	6.87834443E-01
1840	6.87861047E-01
1845	6.88102836E-01
1850	6.88461351E-01
1855	6.88769701E-01
1860	6.88787307E-01
1865	6.88888086E-01
1870	6.88572190E-01
1875	6.88194225E-01
1880	6.87910327E-01
1885	6.87601827E-01
1890	6.87400460E-01
1895	6.87051699E-01
1900	6.86939720E-01
1905	6.86619917E-01
1910	6.86297780E-01
1915	6.85916083E-01
1920	6.85665974E-01
1925	6.84815382E-01
1930	6.84290653E-01
1935	6.83984872E-01
1940	6.83558850E-01
1945	6.83361798E-01
1950	6.83432737E-01
1955	6.83224644E-01
1960	6.83185708E-01
1965	6.83071647E-01
1970	6.82950060E-01
1975	6.82760774E-01
1980	6.82253906E-01
1985	6.81894585E-01
1990	6.81520929E-01
1995	6.80931304E-01
2000	6.80559521E-01
2005	6.79881253E-01
2010	6.79599550E-01
2015	6.79503622E-01
2020	6.79519544E-01
2025	6.79768234E-01
2030	6.79924314E-01
2035	6.79421183E-01
2040	6.79097969E-01
2045	6.79317881E-01
2050	6.79200600E-01
2055	6.79229133E-01
2060	6.78949564E-01
2065	6.78548504E-01
2070	6.77892792E-01
2075	6.77034704E-01
2080	6.76701802E-01
2085	6.75965861E-01
2090	6.75619923E-01
2095	6.75207911E-01
2100	6.74525112E-01
2105	6.73710586E-01
2110	6.73051467E-01
2115	6.72030831E-01
2120	6.71393808E-01
2125	6.70427909E-01
2130	6.69509181E-01
2135	6.68938270E-01
2140	6.68546597E-01
2145	6.68348431E-01
2150	6.68240927E-01
2155	6.67774655E-01
2160	6.66944871E-01
2165	6.66608554E-01
2170	6.66995329E-01
2175	6.67140740E-01
2180	6.67426546E-01
2185	6.67920182E-01
2190	6.68343061E-01
2195	6.68573231E-01
2200	6.68943823E-01
2205	6.69655443E-01
2210	6.70602846E-01
2215	6.71632552E-01
2220	6.72539979E-01
2225	6.73105580E-01
2230	6.73210683E-01
2235	6.73746280E-01
2240	6.74699592E-01
2245	6.76288660E-01
2250	6.77642484E-01
2255	6.78927890E-01
2260	6.79692769E-01
2265	6.80263847E-01
2270	6.81251862E-01
2275	6.81393194E-01
2280	6.81466417E-01
2285	6.81073664E-01
2290	6.80984709E-01
2295	6.80471042E-01
2300	6.80269206E-01
2305	6.80060900E-01
2310	6.80547122E-01
2315	6.81112391E-01
2320	6.82257508E-01
2325	6.82965835E-01
2330	6.84290145E-01
2335	6.86257631E-01
2340	6.86868904E-01
2345	6.86522157E-01
2350	6.86595387E-01
2355	6.87240110E-01
2360	6.87415467E-01
2365	6.87211525E-01
2370	6.87616578E-01
2375	6.86458545E-01
2380	6.84938511E-01
2385	6.84176873E-01
2390	6.83357960E-01
2395	6.82999687E-01
2400	6.82097192E-01
2405	6.81799518E-01
2410	6.81283267E-01
2415	6.80261341E-01
2420	6.78820832E-01
2425	6.78111211E-01
2430	6.77345218E-01
2435	6.76791003E-01
2440	6.76712973E-01
2445	6.78455354E-01
2450	6.81801743E-01
2455	6.79074659E-01
2460	6.78667176E-01
2465	6.78492431E-01
2470	6.82022753E-01
2475	6.84035282E-01
2480	6.82769088E-01
2485	6.81577923E-01
2490	6.80255265E-01
2495	6.79174488E-01
