sweep	phase	mean_R2	mean_Rg2	ratio_R2_Rg2	energy_total	accepted_moves
25062	production	2.20538402E+03	3.31680745E+02	6.64911684E+00	0.00000000E+00	942
25063	production	2.21306234E+03	3.31849802E+02	6.66886744E+00	0.00000000E+00	950
25064	production	2.20665154E+03	3.32781560E+02	6.63093093E+00	0.00000000E+00	955
25065	production	2.23626179E+03	3.32679991E+02	6.72196061E+00	0.00000000E+00	971
25066	production	2.23525727E+03	3.33266702E+02	6.70711251E+00	0.00000000E+00	951
25067	production	2.23864011E+03	3.32996269E+02	6.72271829E+00	0.00000000E+00	942
25068	production	2.24175549E+03	3.33330587E+02	6.72532189E+00	0.00000000E+00	955
25069	production	2.21092034E+03	3.31449730E+02	6.67045450E+00	0.00000000E+00	949
25070	production	2.20535161E+03	3.32671188E+02	6.62922335E+00	0.00000000E+00	944
25071	production	2.23716705E+03	3.33726698E+02	6.70359026E+00	0.00000000E+00	952
25072	production	2.22800215E+03	3.33423501E+02	6.68219889E+00	0.00000000E+00	945
25073	production	2.25647162E+03	3.33967262E+02	6.75656531E+00	0.00000000E+00	960
25074	production	2.22419049E+03	3.33117512E+02	6.67689452E+00	0.00000000E+00	961
25075	production	2.19845654E+03	3.30422311E+02	6.65347485E+00	0.00000000E+00	972
25076	production	2.20644440E+03	3.30116529E+02	6.68383496E+00	0.00000000E+00	914
25077	production	2.18600593E+03	3.27950537E+02	6.66565742E+00	0.00000000E+00	942
25078	production	2.21982176E+03	3.30385316E+02	6.71888748E+00	0.00000000E+00	901
25079	production	2.20392095E+03	3.31377600E+02	6.65078433E+00	0.00000000E+00	935
25080	production	2.24020077E+03	3.32272892E+02	6.74205098E+00	0.00000000E+00	937
25081	production	2.21673451E+03	3.30080501E+02	6.71573906E+00	0.00000000E+00	944
25082	production	2.19168420E+03	3.29303921E+02	6.65550592E+00	0.00000000E+00	929
25083	production	2.18506420E+03	3.28696472E+02	6.64766552E+00	0.00000000E+00	949
25084	production	2.20127410E+03	3.30539580E+02	6.65963847E+00	0.00000000E+00	968
25085	production	2.18785329E+03	3.30526186E+02	6.61930394E+00	0.00000000E+00	935
25086	production	2.18138849E+03	3.29516617E+02	6.61996505E+00	0.00000000E+00	950
25087	production	2.20570231E+03	3.28674129E+02	6.71090942E+00	0.00000000E+00	956
25088	production	2.23835076E+03	3.28777115E+02	6.80810998E+00	0.00000000E+00	928
25089	production	2.20158512E+03	3.27958798E+02	6.71299300E+00	0.00000000E+00	949
25090	production	2.18383110E+03	3.28819374E+02	6.64143075E+00	0.00000000E+00	915
25091	production	2.19233149E+03	3.28940257E+02	6.66483182E+00	0.00000000E+00	949
25092	production	2.20359092E+03	3.30275888E+02	6.67197033E+00	0.00000000E+00	945
25093	production	2.21087803E+03	3.29283461E+02	6.71420914E+00	0.00000000E+00	955
25094	production	2.20367738E+03	3.29664281E+02	6.68461068E+00	0.00000000E+00	946
25095	production	2.21753631E+03	3.29399444E+02	6.73205845E+00	0.00000000E+00	936
25096	production	2.19293855E+03	3.27602712E+02	6.69389620E+00	0.00000000E+00	941
25097	production	2.21868226E+03	3.27871919E+02	6.76691761E+00	0.00000000E+00	941
25098	production	2.23539036E+03	3.28454752E+02	6.80577871E+00	0.00000000E+00	958
25099	production	2.22629334E+03	3.28144335E+02	6.78449420E+00	0.00000000E+00	959
25100	production	2.23460308E+03	3.27633324E+02	6.82043895E+00	0.00000000E+00	845
25101	production	2.21951432E+03	3.28327979E+02	6.76005234E+00	0.00000000E+00	808
25102	production	2.21177988E+03	3.26777890E+02	6.76845020E+00	0.00000000E+00	772
25103	production	2.20072909E+03	3.27074662E+02	6.72852209E+00	0.00000000E+00	808
25104	production	2.19165811E+03	3.26392065E+02	6.71480207E+00	0.00000000E+00	813
25105	production	2.19060147E+03	3.25121060E+02	6.73780245E+00	0.00000000E+00	792
25106	production	2.19429620E+03	3.25548691E+02	6.74030110E+00	0.00000000E+00	826
25107	production	2.17750109E+03	3.25007560E+02	6.69984749E+00	0.00000000E+00	809
25108	production	2.19650878E+03	3.26578492E+02	6.72582193E+00	0.00000000E+00	823
25109	production	2.25891456E+03	3.28495038E+02	6.87655612E+00	0.00000000E+00	854
25110	production	2.22068637E+03	3.27644236E+02	6.77773673E+00	0.00000000E+00	823
25111	production	2.20916469E+03	3.26975985E+02	6.75635150E+00	0.00000000E+00	837
25112	production	2.20246984E+03	3.26472898E+02	6.74625630E+00	0.00000000E+00	852
25113	production	2.18791492E+03	3.26792013E+02	6.69512974E+00	0.00000000E+00	862
25114	production	2.16690006E+03	3.27185775E+02	6.62284312E+00	0.00000000E+00	875
25115	production	2.20270829E+03	3.28433017E+02	6.70672003E+00	0.00000000E+00	858
25116	production	2.15604119E+03	3.25791327E+02	6.61785939E+00	0.00000000E+00	883
25117	production	2.18290021E+03	3.25846896E+02	6.69915913E+00	0.00000000E+00	875
25118	production	2.18738102E+03	3.27670042E+02	6.67555997E+00	0.00000000E+00	876
25119	production	2.20416456E+03	3.27101085E+02	6.73848135E+00	0.00000000E+00	883
25120	production	2.25663294E+03	3.27923651E+02	6.88158031E+00	0.00000000E+00	886
25121	production	2.22705469E+03	3.25519002E+02	6.84155050E+00	0.00000000E+00	879
25122	production	2.23725681E+03	3.26989359E+02	6.84198659E+00	0.00000000E+00	892
25123	production	2.19981467E+03	3.27533791E+02	6.71629838E+00	0.00000000E+00	878
25124	production	2.20125779E+03	3.26964626E+02	6.73240349E+00	0.00000000E+00	891
25125	production	2.14476044E+03	3.24152913E+02	6.61650830E+00	0.00000000E+00	866
25126	production	2.11316418E+03	3.24007478E+02	6.52196113E+00	0.00000000E+00	880
25127	production	2.13073272E+03	3.25108088E+02	6.55392097E+00	0.00000000E+00	899
25128	production	2.17484197E+03	3.26967594E+02	6.65155205E+00	0.00000000E+00	899
25129	production	2.17765777E+03	3.27247377E+02	6.65446975E+00	0.00000000E+00	891
25130	production	2.19220573E+03	3.26158497E+02	6.72128963E+00	0.00000000E+00	872
25131	production	2.21935434E+03	3.28310216E+02	6.75993078E+00	0.00000000E+00	900
25132	production	2.26283958E+03	3.29176689E+02	6.87424004E+00	0.00000000E+00	892
25133	production	2.22152502E+03	3.29662046E+02	6.73879522E+00	0.00000000E+00	907
25134	production	2.20910349E+03	3.29059765E+02	6.71338075E+00	0.00000000E+00	915
25135	production	2.19751041E+03	3.28928485E+02	6.68081516E+00	0.00000000E+00	888
25136	production	2.17231339E+03	3.28792194E+02	6.60694941E+00	0.00000000E+00	918
25137	production	2.19494440E+03	3.29467719E+02	6.66209244E+00	0.00000000E+00	885
25138	production	2.22391775E+03	3.29182839E+02	6.75587388E+00	0.00000000E+00	900
25139	production	2.22769834E+03	3.28707993E+02	6.77713467E+00	0.00000000E+00	910
25140	production	2.23345687E+03	3.27285087E+02	6.82419382E+00	0.00000000E+00	898
25141	production	2.21225596E+03	3.27386687E+02	6.75731801E+00	0.00000000E+00	925
25142	production	2.22666095E+03	3.26858731E+02	6.81230371E+00	0.00000000E+00	934
25143	production	2.23747333E+03	3.26635903E+02	6.85005325E+00	0.00000000E+00	941
25144	production	2.25372504E+03	3.27127166E+02	6.88944629E+00	0.00000000E+00	927
25145	production	2.22980811E+03	3.27508778E+02	6.80839190E+00	0.00000000E+00	920
25146	production	2.19390261E+03	3.25669991E+02	6.73658201E+00	0.00000000E+00	890
25147	production	2.22248023E+03	3.26969596E+02	6.79720761E+00	0.00000000E+00	920
25148	production	2.22033813E+03	3.26221204E+02	6.80623487E+00	0.00000000E+00	947
25149	production	2.23684421E+03	3.28294423E+02	6.81353095E+00	0.00000000E+00	915
25150	production	2.23077752E+03	3.27866285E+02	6.80392471E+00	0.00000000E+00	946
25151	production	2.27845472E+03	3.28185279E+02	6.94258662E+00	0.00000000E+00	947
25152	production	2.25254874E+03	3.26158611E+02	6.90629855E+00	0.00000000E+00	937
25153	production	2.24741090E+03	3.24903060E+02	6.91717369E+00	0.00000000E+00	925
25154	production	2.22525870E+03	3.25515525E+02	6.83610620E+00	0.00000000E+00	935
25155	production	2.18852385E+03	3.24664975E+02	6.74086834E+00	0.00000000E+00	926
25156	production	2.18833578E+03	3.25890748E+02	6.71493680E+00	0.00000000E+00	922
25157	production	2.16022164E+03	3.25153101E+02	6.64370611E+00	0.00000000E+00	945
25158	production	2.13374172E+03	3.23667858E+02	6.59238065E+00	0.00000000E+00	931
25159	production	2.13132731E+03	3.23661314E+02	6.58505424E+00	0.00000000E+00	930
25160	production	2.13604153E+03	3.24309555E+02	6.58642799E+00	0.00000000E+00	907
25161	production	2.16275523E+03	3.24394088E+02	6.66706119E+00	0.00000000E+00	953
25162	production	2.15940083E+03	3.23550787E+02	6.67407070E+00	0.00000000E+00	922
25163	production	2.19072252E+03	3.24098769E+02	6.75942869E+00	0.00000000E+00	921
25164	production	2.21139437E+03	3.26488414E+02	6.77327059E+00	0.00000000E+00	931
25165	production	2.18099327E+03	3.26213962E+02	6.68577535E+00	0.00000000E+00	936
25166	production	2.18048388E+03	3.24616346E+02	6.71711056E+00	0.00000000E+00	911
25167	production	2.17963690E+03	3.25154490E+02	6.70338859E+00	0.00000000E+00	936
25168	production	2.14746947E+03	3.24775929E+02	6.61215710E+00	0.00000000E+00	937
25169	production	2.15783732E+03	3.25271181E+02	6.63396406E+00	0.00000000E+00	910
25170	production	2.18594059E+03	3.25751806E+02	6.71044810E+00	0.00000000E+00	923
25171	production	2.16218298E+03	3.25562720E+02	6.64137153E+00	0.00000000E+00	889
25172	production	2.13251669E+03	3.24733821E+02	6.56696824E+00	0.00000000E+00	913
25173	production	2.15280556E+03	3.24777840E+02	6.62854817E+00	0.00000000E+00	894
25174	production	2.14127435E+03	3.24571712E+02	6.59723035E+00	0.00000000E+00	912
25175	production	2.16239124E+03	3.24253385E+02	6.66883168E+00	0.00000000E+00	927
25176	production	2.16731923E+03	3.23878345E+02	6.69176950E+00	0.00000000E+00	952
25177	production	2.15276826E+03	3.25261553E+02	6.61857585E+00	0.00000000E+00	937
25178	production	2.15663962E+03	3.23916021E+02	6.65802084E+00	0.00000000E+00	907
25179	production	2.12225058E+03	3.22778008E+02	6.57495408E+00	0.00000000E+00	916
25180	production	2.12168425E+03	3.24363490E+02	6.54106988E+00	0.00000000E+00	935
25181	production	2.10152013E+03	3.23188559E+02	6.50245831E+00	0.00000000E+00	927
25182	production	2.12991166E+03	3.22882094E+02	6.59656172E+00	0.00000000E+00	897
25183	production	2.13038109E+03	3.23871983E+02	6.57784928E+00	0.00000000E+00	922
25184	production	2.11223251E+03	3.24850710E+02	6.50216374E+00	0.00000000E+00	924
25185	production	2.14403149E+03	3.25293132E+02	6.59107518E+00	0.00000000E+00	947
25186	production	2.14637837E+03	3.23355892E+02	6.63782052E+00	0.00000000E+00	911
25187	production	2.16767425E+03	3.23655078E+02	6.69748258E+00	0.00000000E+00	932
25188	production	2.14635981E+03	3.24049115E+02	6.62356326E+00	0.00000000E+00	956
25189	production	2.11956705E+03	3.25157706E+02	6.51858165E+00	0.00000000E+00	935
25190	production	2.09481691E+03	3.26340141E+02	6.41912119E+00	0.00000000E+00	961
25191	production	2.11743267E+03	3.25683348E+02	6.50150732E+00	0.00000000E+00	991
25192	production	2.11276474E+03	3.25716465E+02	6.48651502E+00	0.00000000E+00	986
25193	production	2.10935329E+03	3.25852231E+02	6.47334310E+00	0.00000000E+00	951
25194	production	2.11970512E+03	3.25921337E+02	6.50373229E+00	0.00000000E+00	928
25195	production	2.09860852E+03	3.25831577E+02	6.44077697E+00	0.00000000E+00	914
25196	production	2.09955552E+03	3.25989054E+02	6.44057061E+00	0.00000000E+00	929
25197	production	2.12434515E+03	3.26378310E+02	6.50884290E+00	0.00000000E+00	946
25198	production	2.13112170E+03	3.26872292E+02	6.51973798E+00	0.00000000E+00	911
25199	production	2.11296022E+03	3.25448632E+02	6.49245385E+00	0.00000000E+00	935
25200	production	2.12833610E+03	3.26465883E+02	6.51932166E+00	0.00000000E+00	816
25201	production	2.12323705E+03	3.25598346E+02	6.52103143E+00	0.00000000E+00	763
25202	production	2.14209554E+03	3.26376922E+02	6.56325677E+00	0.00000000E+00	818
25203	production	2.12220511E+03	3.26906092E+02	6.49178819E+00	0.00000000E+00	808
25204	production	2.14939729E+03	3.26908050E+02	6.57492920E+00	0.00000000E+00	795
25205	production	2.17793798E+03	3.27021356E+02	6.65992586E+00	0.00000000E+00	800
25206	production	2.12266486E+03	3.24699047E+02	6.53733011E+00	0.00000000E+00	827
25207	production	2.11041732E+03	3.23775601E+02	6.51814811E+00	0.00000000E+00	824
25208	production	2.16509065E+03	3.24089695E+02	6.68052915E+00	0.00000000E+00	824
25209	production	2.15447447E+03	3.24852042E+02	6.63217154E+00	0.00000000E+00	812
25210	production	2.17655411E+03	3.23942324E+02	6.71895567E+00	0.00000000E+00	817
25211	production	2.13177040E+03	3.22240047E+02	6.61547321E+00	0.00000000E+00	852
25212	production	2.17226847E+03	3.24851309E+02	6.68696235E+00	0.00000000E+00	865
25213	production	2.14423795E+03	3.24116287E+02	6.61564393E+00	0.00000000E+00	810
25214	production	2.13371304E+03	3.23648884E+02	6.59267850E+00	0.00000000E+00	833
25215	production	2.17154934E+03	3.24768462E+02	6.68645387E+00	0.00000000E+00	835
25216	production	2.13542886E+03	3.23377835E+02	6.60351029E+00	0.00000000E+00	824
25217	production	2.15036819E+03	3.24496667E+02	6.62678051E+00	0.00000000E+00	813
25218	production	2.15298594E+03	3.24186671E+02	6.64119203E+00	0.00000000E+00	836
25219	production	2.16511426E+03	3.23673759E+02	6.68918687E+00	0.00000000E+00	824
25220	production	2.20708462E+03	3.24300166E+02	6.80568451E+00	0.00000000E+00	859
25221	production	2.18086316E+03	3.23798061E+02	6.73525703E+00	0.00000000E+00	824
25222	production	2.20760224E+03	3.24514921E+02	6.80277576E+00	0.00000000E+00	818
25223	production	2.21074840E+03	3.23637259E+02	6.83094526E+00	0.00000000E+00	858
25224	production	2.20992174E+03	3.22011041E+02	6.86287567E+00	0.00000000E+00	832
25225	production	2.20148979E+03	3.22468186E+02	6.82699838E+00	0.00000000E+00	895
25226	production	2.18207185E+03	3.22155260E+02	6.77335473E+00	0.00000000E+00	855
25227	production	2.15983398E+03	3.21408398E+02	6.71990526E+00	0.00000000E+00	866
25228	production	2.15141728E+03	3.21393177E+02	6.69403532E+00	0.00000000E+00	858
25229	production	2.12377123E+03	3.21222717E+02	6.61152254E+00	0.00000000E+00	885
25230	production	2.11815818E+03	3.19786556E+02	6.62366237E+00	0.00000000E+00	874
25231	production	2.14273947E+03	3.21525653E+02	6.66428775E+00	0.00000000E+00	878
25232	production	2.14771690E+03	3.21789470E+02	6.67429206E+00	0.00000000E+00	908
25233	production	2.14353628E+03	3.22078533E+02	6.65532180E+00	0.00000000E+00	876
25234	production	2.17295908E+03	3.22490304E+02	6.73806018E+00	0.00000000E+00	915
25235	production	2.13954011E+03	3.21114585E+02	6.66285559E+00	0.00000000E+00	856
25236	production	2.14097706E+03	3.20449832E+02	6.68116144E+00	0.00000000E+00	893
25237	production	2.12451187E+03	3.20901618E+02	6.62044611E+00	0.00000000E+00	903
25238	production	2.12622453E+03	3.19798398E+02	6.64864035E+00	0.00000000E+00	909
25239	production	2.12644170E+03	3.19770468E+02	6.64990021E+00	0.00000000E+00	926
25240	production	2.12255748E+03	3.20143674E+02	6.63001538E+00	0.00000000E+00	899
25241	production	2.13123520E+03	3.18867606E+02	6.68376204E+00	0.00000000E+00	921
25242	production	2.12795626E+03	3.18684687E+02	6.67730943E+00	0.00000000E+00	921
25243	production	2.13305496E+03	3.19242684E+02	6.68160952E+00	0.00000000E+00	898
25244	production	2.14413515E+03	3.19885939E+02	6.70281151E+00	0.00000000E+00	932
25245	production	2.11584253E+03	3.19549566E+02	6.62132813E+00	0.00000000E+00	915
25246	production	2.08439239E+03	3.18547809E+02	6.54342089E+00	0.00000000E+00	934
25247	production	2.10527027E+03	3.21549342E+02	6.54726971E+00	0.00000000E+00	917
25248	production	2.09021603E+03	3.20121000E+02	6.52945615E+00	0.00000000E+00	935
25249	production	2.08704966E+03	3.20034754E+02	6.52132192E+00	0.00000000E+00	922
25250	production	2.11539010E+03	3.19435626E+02	6.62227355E+00	0.00000000E+00	890
25251	production	2.08558414E+03	3.19770464E+02	6.52212875E+00	0.00000000E+00	889
25252	production	2.07607937E+03	3.20259158E+02	6.48249806E+00	0.00000000E+00	901
25253	production	2.05954261E+03	3.20948997E+02	6.41704018E+00	0.00000000E+00	912
25254	production	2.06928046E+03	3.20017921E+02	6.46613931E+00	0.00000000E+00	932
25255	production	2.08206508E+03	3.20675684E+02	6.49274388E+00	0.00000000E+00	949
25256	production	2.07829437E+03	3.21806507E+02	6.45821114E+00	0.00000000E+00	935
25257	production	2.09440951E+03	3.21157800E+02	6.52143435E+00	0.00000000E+00	933
25258	production	2.11705488E+03	3.21209936E+02	6.59087607E+00	0.00000000E+00	931
25259	production	2.10231244E+03	3.22562752E+02	6.51753010E+00	0.00000000E+00	958
25260	production	2.10178091E+03	3.22168018E+02	6.52386576E+00	0.00000000E+00	927
25261	production	2.14166395E+03	3.23672821E+02	6.61675560E+00	0.00000000E+00	930
25262	production	2.14909835E+03	3.23661824E+02	6.63995008E+00	0.00000000E+00	965
25263	production	2.12122350E+03	3.22285488E+02	6.58181514E+00	0.00000000E+00	940
25264	production	2.11266665E+03	3.21077945E+02	6.57991831E+00	0.00000000E+00	955
25265	production	2.11350977E+03	3.20189086E+02	6.60081764E+00	0.00000000E+00	938
25266	production	2.08744012E+03	3.21195055E+02	6.49897964E+00	0.00000000E+00	952
25267	production	2.09717533E+03	3.21342265E+02	6.52629785E+00	0.00000000E+00	955
25268	production	2.08464097E+03	3.22465370E+02	6.46469721E+00	0.00000000E+00	947
25269	production	2.12327609E+03	3.22424350E+02	6.58534658E+00	0.00000000E+00	938
